player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
202687,Bismack Biyombo,Bismack,1610612756,PHX,30.0,61,33,28,0.541,14.3,0.4,1.0,0.4,3.9,4.5,4.5,3.8,13.9,1.4,0.2,1.9,1.3,15.2,214,162,312,203,360,446,250,412,215,136,206,158,380,12,156,326,241,273,PHX
1626166,Cameron Payne,Cameron,1610612756,PHX,28.0,48,27,21,0.563,20.2,1.1,1.1,1.0,3.9,6.7,6.3,5.1,21.6,0.2,0.4,1.8,1.3,20.5,302,238,200,164,247,261,204,232,214,258,312,251,240,372,356,312,253,191,PHX
101108,Chris Paul,Chris,1610612756,PHX,38.0,59,33,26,0.559,32.0,1.7,1.1,0.6,3.1,9.8,9.3,9.1,30.4,0.4,0.1,2.1,2.4,36.1,230,162,273,168,78,158,215,338,265,406,481,457,124,205,70,388,111,49,PHX
1627814,Damion Lee,Damion,1610612756,PHX,30.0,74,40,34,0.541,20.4,1.4,0.9,0.9,1.8,7.3,4.9,5.7,20.7,0.1,0.2,1.6,1.4,14.3,79,74,403,204,242,206,272,268,384,286,230,280,260,448,167,253,228,293,PHX
1629647,Darius Bazley,Darius,1610612756,PHX,23.0,43,19,24,0.442,14.3,0.8,0.3,0.5,2.8,4.9,4.7,3.3,15.6,0.8,0.6,1.0,1.2,13.7,327,324,238,368,359,353,456,357,291,159,215,128,348,59,432,110,273,306,PHX
1629028,Deandre Ayton,Deandre,1610612756,PHX,24.0,67,36,31,0.537,30.4,2.8,3.2,0.6,13.2,9.6,8.9,8.7,30.6,0.8,0.6,2.8,2.5,34.7,145,126,357,209,100,59,15,354,11,393,470,432,121,58,426,498,103,60,PHX
1626164,Devin Booker,Devin,1610612756,PHX,26.0,53,34,19,0.642,34.6,4.0,2.1,3.7,9.9,11.1,10.9,8.6,34.4,0.3,0.8,3.0,5.4,42.7,277,149,176,85,35,15,60,16,36,476,535,429,59,225,488,507,17,24,PHX
1630688,Ish Wainright,Ish,1610612756,PHX,28.0,60,33,27,0.55,15.3,0.7,0.7,0.2,0.9,5.2,4.3,3.6,14.7,0.4,0.1,2.0,0.5,10.9,222,162,291,186,332,375,342,460,475,175,188,147,368,208,104,349,431,373,PHX
1629111,Jock Landale,Jock,1610612756,PHX,27.0,69,35,34,0.507,14.2,1.0,1.3,0.4,4.4,5.5,3.3,3.7,14.2,0.4,0.3,1.8,1.5,14.1,123,137,403,259,361,291,183,390,189,200,129,149,375,161,279,310,207,295,PHX
1629006,Josh Okogie,Josh,1610612756,PHX,24.0,72,38,34,0.528,18.8,1.4,1.5,0.9,2.4,6.3,5.1,5.5,18.8,0.5,0.4,1.6,2.5,16.6,102,95,403,221,280,207,146,254,325,243,244,274,291,143,315,247,104,245,PHX
201142,Kevin Durant,Kevin,1610612756,PHX,34.0,47,34,13,0.723,35.6,3.5,2.0,2.9,8.8,12.9,10.8,10.9,35.2,1.4,0.5,2.1,5.8,47.7,311,149,123,26,18,24,79,35,51,531,533,521,45,13,408,382,11,10,PHX
1629013,Landry Shamet,Landry,1610612756,PHX,26.0,40,19,21,0.475,20.2,1.5,0.7,0.9,1.6,7.0,5.5,4.5,18.9,0.1,0.4,1.5,1.2,15.6,350,324,200,322,248,180,335,264,416,269,271,211,289,423,321,223,271,264,PHX
1630240,Saben Lee,Saben,1610612756,PHX,24.0,25,15,10,0.6,14.9,1.2,0.6,0.9,2.9,5.4,4.4,4.7,16.3,0.0,0.5,1.3,2.0,13.7,419,369,105,119,345,240,393,262,282,191,193,226,330,485,404,169,147,307,PHX
203933,T.J. Warren,T.J.,1610612756,PHX,29.0,42,26,16,0.619,16.4,1.4,1.1,1.2,3.4,6.2,5.0,3.7,17.7,0.3,0.2,1.5,0.7,14.3,335,253,153,107,313,199,205,181,236,241,241,156,306,259,132,234,371,291,PHX
203082,Terrence Ross,Terrence,1610612756,PHX,32.0,63,27,36,0.429,21.1,1.3,0.6,0.5,1.5,7.4,5.7,6.4,22.1,0.2,0.3,1.5,0.5,14.9,189,238,441,378,230,220,375,386,426,290,286,313,227,387,224,231,434,278,PHX
1628470,Torrey Craig,Torrey,1610612756,PHX,32.0,79,44,35,0.557,24.7,1.3,1.7,0.6,3.1,8.2,7.3,7.4,25.5,0.8,0.3,2.3,0.7,19.5,27,40,420,171,182,232,112,352,267,327,365,367,190,60,252,420,384,209,PHX
