player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
202687,Bismack Biyombo,Bismack,1610612756,PHX,30.0,61,33,28,0.541,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,214,162,312,203,338,3,4,1,3,9,6,10,63,38,163,18,2,1,19,PHX
1626166,Cameron Payne,Cameron,1610612756,PHX,28.0,48,27,21,0.563,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,302,238,200,164,120,3,4,19,3,9,6,10,117,38,163,73,2,1,135,PHX
101108,Chris Paul,Chris,1610612756,PHX,38.0,59,33,26,0.559,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,230,162,273,168,120,3,4,19,3,9,6,10,229,38,163,73,2,1,135,PHX
1627814,Damion Lee,Damion,1610612756,PHX,30.0,74,40,34,0.541,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,79,74,403,204,25,3,4,19,3,9,6,10,229,38,163,73,2,1,135,PHX
1629647,Darius Bazley,Darius,1610612756,PHX,23.0,43,19,24,0.442,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,327,324,238,368,120,3,4,19,3,9,6,10,399,38,163,18,2,1,19,PHX
1629028,Deandre Ayton,Deandre,1610612756,PHX,24.0,67,36,31,0.537,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,145,126,357,209,25,3,4,1,3,9,6,10,14,38,163,73,2,1,19,PHX
1626164,Devin Booker,Devin,1610612756,PHX,26.0,53,34,19,0.642,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,277,149,176,85,25,3,4,19,3,9,6,10,63,38,27,73,2,1,135,PHX
1630688,Ish Wainright,Ish,1610612756,PHX,28.0,60,33,27,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,222,162,291,186,338,3,4,19,3,9,6,10,229,38,163,73,2,1,135,PHX
1629111,Jock Landale,Jock,1610612756,PHX,27.0,69,35,34,0.507,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,123,137,403,259,120,3,4,19,3,9,6,10,63,38,163,73,2,1,135,PHX
1629006,Josh Okogie,Josh,1610612756,PHX,24.0,72,38,34,0.528,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,102,95,403,221,120,3,4,19,3,9,6,10,229,38,163,73,2,1,135,PHX
201142,Kevin Durant,Kevin,1610612756,PHX,34.0,47,34,13,0.723,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.1,311,149,123,26,120,3,4,19,3,9,6,10,63,38,27,73,2,1,19,PHX
1629013,Landry Shamet,Landry,1610612756,PHX,26.0,40,19,21,0.475,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,350,324,200,322,120,3,4,19,3,9,6,10,229,38,163,73,2,1,135,PHX
1630240,Saben Lee,Saben,1610612756,PHX,24.0,25,15,10,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,419,369,105,119,338,3,4,19,3,9,6,10,229,38,163,73,2,1,135,PHX
203933,T.J. Warren,T.J.,1610612756,PHX,29.0,42,26,16,0.619,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,335,253,153,107,25,3,4,19,3,9,6,10,229,38,163,73,2,1,135,PHX
203082,Terrence Ross,Terrence,1610612756,PHX,32.0,63,27,36,0.429,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,189,238,441,378,120,3,4,19,3,9,6,10,399,38,163,73,2,1,19,PHX
1628470,Torrey Craig,Torrey,1610612756,PHX,32.0,79,44,35,0.557,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,27,40,420,171,120,3,4,19,3,9,6,10,117,38,163,73,2,1,135,PHX
