season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612759,SAS,San Antonio Spurs,22201224,2023-04-09,SAS @ DAL,W,48.0,0.635,0.365,0.522,0.072,0.326,0.072,0.152,0.029,0.449,0.472,0.528,0.933,0.067,0.608,0.392,0,0,0,0,159,1003,1458,1189,1194,1123,2000,1375,2449,1136,1543,904,490,1936,1217,1240,1,2022,2023,False,DAL,SAS,APR
2022-23,1610612759,SAS,San Antonio Spurs,22201214,2023-04-08,SAS vs. MIN,L,48.0,0.695,0.305,0.565,0.092,0.298,0.084,0.137,0.092,0.473,0.595,0.405,0.923,0.077,0.68,0.32,0,0,0,0,159,341,2114,754,802,1420,1843,1654,2098,889,538,1914,573,1839,534,1926,1,2022,2023,True,SAS,MIN,APR
2022-23,1610612759,SAS,San Antonio Spurs,22201199,2023-04-06,SAS vs. POR,W,48.0,0.67,0.33,0.574,0.016,0.233,0.178,0.194,0.225,0.558,0.514,0.486,1.0,0.0,0.617,0.383,0,0,0,0,159,564,1897,669,2357,2054,377,598,195,223,1211,1245,1,2049,1108,1345,1,2022,2023,True,SAS,POR,APR
2022-23,1610612759,SAS,San Antonio Spurs,22201188,2023-04-04,SAS @ PHX,L,48.0,0.556,0.444,0.468,0.064,0.415,0.106,0.117,0.213,0.404,0.545,0.455,1.0,0.0,0.714,0.286,0,0,0,0,159,1897,560,1751,1381,387,1410,2000,285,1602,902,1533,1,2049,274,2171,1,2022,2023,False,PHX,SAS,APR
2022-23,1610612759,SAS,San Antonio Spurs,22201170,2023-04-02,SAS @ SAC,W,53.0,0.653,0.347,0.549,0.085,0.275,0.049,0.176,0.141,0.465,0.462,0.538,1.0,0.0,0.596,0.404,0,0,0,0,21,749,1709,907,932,1693,2276,890,1302,961,1620,821,1,2049,1310,1147,1,2022,2023,False,SAC,SAS,APR
2022-23,1610612759,SAS,San Antonio Spurs,22201158,2023-03-31,SAS @ GSW,L,48.0,0.582,0.418,0.47,0.07,0.391,0.113,0.139,0.2,0.4,0.519,0.481,0.867,0.133,0.643,0.357,0,0,0,0,159,1623,835,1738,1253,537,1301,1617,398,1644,1114,1326,1060,1369,823,1619,1,2022,2023,False,GSW,SAS,MAR
2022-23,1610612759,SAS,San Antonio Spurs,22201143,2023-03-29,SAS vs. UTA,L,48.0,0.632,0.368,0.598,0.051,0.256,0.179,0.145,0.256,0.547,0.629,0.371,0.9,0.1,0.689,0.311,0,0,0,0,159,1038,1416,448,1663,1846,365,1493,64,275,332,2121,783,1591,451,2001,1,2022,2023,True,SAS,UTA,MAR
2022-23,1610612759,SAS,San Antonio Spurs,22201116,2023-03-26,SAS @ BOS,L,48.0,0.629,0.371,0.602,0.108,0.258,0.086,0.14,0.129,0.495,0.536,0.464,0.875,0.125,0.611,0.389,0,0,0,0,159,1078,1383,416,552,1836,1802,1606,1515,669,988,1457,993,1403,1163,1286,1,2022,2023,False,BOS,SAS,MAR
2022-23,1610612759,SAS,San Antonio Spurs,22201098,2023-03-24,SAS @ WAS,L,48.0,0.624,0.376,0.613,0.097,0.315,0.073,0.073,0.089,0.516,0.579,0.421,1.0,0.0,0.686,0.314,0,0,0,0,159,1142,1317,336,717,1244,1998,2401,2132,478,665,1790,1,2049,475,1985,1,2022,2023,False,WAS,SAS,MAR
2022-23,1610612759,SAS,San Antonio Spurs,22201089,2023-03-22,SAS @ MIL,L,48.0,0.581,0.419,0.574,0.106,0.287,0.074,0.138,0.064,0.468,0.667,0.333,0.889,0.111,0.722,0.278,0,0,0,0,159,1641,814,643,569,1546,1974,1632,2348,932,180,2243,882,1493,237,2217,1,2022,2023,False,MIL,SAS,MAR
2022-23,1610612759,SAS,San Antonio Spurs,22201080,2023-03-21,SAS @ NOP,L,48.0,0.529,0.471,0.405,0.024,0.464,0.095,0.131,0.25,0.381,0.647,0.353,0.846,0.154,0.733,0.267,0,0,0,0,159,2097,361,2223,2166,155,1643,1769,82,1837,255,2202,1186,1214,204,2254,1,2022,2023,False,NOP,SAS,MAR
2022-23,1610612759,SAS,San Antonio Spurs,22201065,2023-03-19,SAS vs. ATL,W,48.0,0.702,0.298,0.587,0.095,0.333,0.095,0.079,0.087,0.492,0.405,0.595,0.786,0.214,0.51,0.49,0,0,0,0,159,287,2172,535,734,1030,1643,2370,2154,678,2037,417,1631,800,2079,381,1,2022,2023,True,SAS,ATL,MAR
2022-23,1610612759,SAS,San Antonio Spurs,22201052,2023-03-17,SAS vs. MEM,L,53.0,0.469,0.531,0.317,0.017,0.5,0.042,0.183,0.125,0.3,0.684,0.316,0.9,0.1,0.795,0.205,0,0,0,0,21,2362,98,2435,2320,68,2329,766,1568,2349,145,2312,783,1591,46,2413,1,2022,2023,True,SAS,MEM,MAR
2022-23,1610612759,SAS,San Antonio Spurs,22201040,2023-03-15,SAS vs. DAL,L,53.0,0.682,0.318,0.531,0.063,0.352,0.109,0.117,0.203,0.469,0.382,0.618,0.867,0.133,0.531,0.469,0,0,0,0,21,447,2012,1097,1397,891,1357,1992,376,922,2136,320,1060,1369,1921,536,1,2022,2023,True,SAS,DAL,MAR
2022-23,1610612759,SAS,San Antonio Spurs,22201032,2023-03-14,SAS vs. ORL,W,48.0,0.518,0.482,0.394,0.015,0.5,0.114,0.106,0.083,0.379,0.654,0.346,1.0,0.0,0.813,0.188,0,0,0,0,159,2158,299,2273,2367,68,1294,2145,2199,1858,236,2220,1,2049,20,2441,1,2022,2023,True,SAS,ORL,MAR
2022-23,1610612759,SAS,San Antonio Spurs,22201018,2023-03-12,SAS vs. OKC,L,48.0,0.591,0.409,0.511,0.044,0.333,0.156,0.156,0.111,0.467,0.652,0.348,0.9,0.1,0.727,0.273,0,0,0,0,159,1525,925,1298,1807,1030,626,1298,1828,940,242,2213,783,1591,219,2235,1,2022,2023,True,SAS,OKC,MAR
2022-23,1610612759,SAS,San Antonio Spurs,22201002,2023-03-10,SAS vs. DEN,W,48.0,0.649,0.351,0.594,0.063,0.305,0.094,0.102,0.141,0.531,0.474,0.526,1.0,0.0,0.608,0.392,0,0,0,0,159,814,1638,485,1397,1352,1674,2194,1305,367,1533,919,1,2049,1217,1240,1,2022,2023,True,SAS,DEN,MAR
2022-23,1610612759,SAS,San Antonio Spurs,22200967,2023-03-05,SAS @ HOU,L,48.0,0.634,0.366,0.582,0.073,0.3,0.127,0.118,0.045,0.509,0.469,0.531,0.727,0.273,0.535,0.465,0,0,0,0,159,1004,1453,579,1181,1390,1064,1969,2420,535,1573,869,1949,468,1882,565,1,2022,2023,False,HOU,SAS,MAR
2022-23,1610612759,SAS,San Antonio Spurs,22200959,2023-03-04,SAS vs. HOU,L,48.0,0.57,0.43,0.418,0.091,0.409,0.173,0.173,0.127,0.327,0.435,0.565,0.933,0.067,0.632,0.368,0,0,0,0,159,1759,696,2127,805,426,428,947,1537,2246,1845,605,490,1936,942,1503,1,2022,2023,True,SAS,HOU,MAR
2022-23,1610612759,SAS,San Antonio Spurs,22200944,2023-03-02,SAS vs. IND,W,48.0,0.673,0.327,0.636,0.073,0.273,0.145,0.091,0.127,0.564,0.657,0.343,0.8,0.2,0.689,0.311,0,0,0,0,159,532,1927,214,1181,1695,795,2292,1537,190,219,2237,1512,843,451,2001,1,2022,2023,True,SAS,IND,MAR
2022-23,1610612759,SAS,San Antonio Spurs,22200930,2023-02-28,SAS @ UTA,W,48.0,0.714,0.286,0.608,0.059,0.235,0.069,0.157,0.186,0.549,0.484,0.516,1.0,0.0,0.59,0.41,0,0,0,0,159,205,2250,380,1464,2025,2052,1268,564,263,1431,1011,1,2049,1374,1067,1,2022,2023,False,UTA,SAS,FEB
2022-23,1610612759,SAS,San Antonio Spurs,22200909,2023-02-25,SAS @ UTA,L,48.0,0.649,0.351,0.569,0.0,0.265,0.127,0.167,0.127,0.569,0.448,0.552,0.889,0.111,0.553,0.447,0,0,0,0,159,803,1650,718,2385,1781,1060,1077,1533,179,1728,711,882,1493,1725,721,1,2022,2023,False,UTA,SAS,FEB
2022-23,1610612759,SAS,San Antonio Spurs,22200891,2023-02-23,SAS @ DAL,L,48.0,0.709,0.291,0.603,0.034,0.259,0.103,0.138,0.043,0.569,0.657,0.343,0.7,0.3,0.667,0.333,0,0,0,0,159,237,2222,408,2019,1825,1472,1637,2424,172,219,2237,2081,346,603,1793,1,2022,2023,False,DAL,SAS,FEB
2022-23,1610612759,SAS,San Antonio Spurs,22200873,2023-02-15,SAS @ CHA,L,48.0,0.645,0.355,0.509,0.018,0.355,0.191,0.136,0.118,0.491,0.464,0.536,0.846,0.154,0.585,0.415,0,0,0,0,159,877,1584,1316,2243,854,266,1668,1699,698,1605,843,1186,1214,1411,1027,1,2022,2023,False,CHA,SAS,FEB
2022-23,1610612759,SAS,San Antonio Spurs,22200858,2023-02-13,SAS @ CLE,L,48.0,0.753,0.247,0.642,0.183,0.22,0.073,0.138,0.138,0.459,0.571,0.429,0.875,0.125,0.628,0.372,0,0,0,0,159,59,2401,191,68,2128,1985,1643,1363,1035,702,1722,993,1403,978,1470,1,2022,2023,False,CLE,SAS,FEB
2022-23,1610612759,SAS,San Antonio Spurs,22200850,2023-02-11,SAS @ ATL,L,48.0,0.606,0.394,0.547,0.0,0.311,0.151,0.142,0.113,0.547,0.483,0.517,1.0,0.0,0.625,0.375,0,0,0,0,159,1347,1108,929,2385,1276,691,1573,1795,272,1451,994,1,2049,995,1436,1,2022,2023,False,ATL,SAS,FEB
2022-23,1610612759,SAS,San Antonio Spurs,22200835,2023-02-10,SAS @ DET,L,58.0,0.607,0.393,0.473,0.031,0.321,0.076,0.206,0.153,0.443,0.323,0.677,0.786,0.214,0.467,0.533,0,0,0,0,1,1332,1129,1713,2138,1169,1953,418,1103,1191,2342,116,1631,800,2272,183,1,2022,2023,False,DET,SAS,FEB
2022-23,1610612759,SAS,San Antonio Spurs,22200826,2023-02-08,SAS @ TOR,L,48.0,0.632,0.368,0.531,0.041,0.276,0.194,0.194,0.184,0.49,0.615,0.385,0.889,0.111,0.686,0.314,0,0,0,0,159,1028,1424,1108,1838,1678,250,596,589,717,398,2050,882,1493,477,1978,1,2022,2023,False,TOR,SAS,FEB
2022-23,1610612759,SAS,San Antonio Spurs,22200811,2023-02-06,SAS @ CHI,L,48.0,0.711,0.289,0.615,0.058,0.231,0.192,0.154,0.106,0.558,0.531,0.469,1.0,0.0,0.625,0.375,0,0,0,0,159,221,2237,322,1481,2055,258,1332,1908,226,1022,1422,1,2049,995,1436,1,2022,2023,False,CHI,SAS,FEB
2022-23,1610612759,SAS,San Antonio Spurs,22200791,2023-02-03,SAS vs. PHI,L,48.0,0.764,0.236,0.72,0.08,0.168,0.064,0.112,0.136,0.64,0.556,0.444,1.0,0.0,0.615,0.385,0,0,0,0,159,36,2422,26,1014,2368,2107,2082,1387,28,828,1602,1,2049,1117,1320,1,2022,2023,True,SAS,PHI,FEB
2022-23,1610612759,SAS,San Antonio Spurs,22200775,2023-02-01,SAS vs. SAC,L,48.0,0.727,0.273,0.734,0.11,0.22,0.055,0.046,0.073,0.624,0.6,0.4,0.75,0.25,0.625,0.375,0,0,0,0,159,143,2309,18,517,2128,2216,2445,2288,43,498,1926,1794,544,995,1436,1,2022,2023,True,SAS,SAC,FEB
2022-23,1610612759,SAS,San Antonio Spurs,22200760,2023-01-30,SAS vs. WAS,L,48.0,0.701,0.299,0.66,0.038,0.198,0.123,0.142,0.151,0.623,0.543,0.457,1.0,0.0,0.619,0.381,0,0,0,0,159,295,2163,124,1908,2246,1147,1573,1131,46,929,1521,1,2049,1076,1367,1,2022,2023,True,SAS,WAS,JAN
2022-23,1610612759,SAS,San Antonio Spurs,22200748,2023-01-28,SAS vs. PHX,L,53.0,0.734,0.266,0.644,0.085,0.254,0.127,0.102,0.093,0.559,0.605,0.395,0.9,0.1,0.667,0.333,0,0,0,0,21,115,2346,180,921,1878,1075,2190,2077,218,487,1965,783,1591,603,1793,1,2022,2023,True,SAS,PHX,JAN
