close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203471,Dennis Schröder,1610612747,LAL,G,27.0,6,6,0.518,16,44,0.364,0.412,-0.048
2544,LeBron James,1610612747,LAL,F,36.0,6,6,0.534,10,31,0.323,0.398,-0.076
1627936,Alex Caruso,1610612747,LAL,G,27.0,6,6,0.519,12,27,0.444,0.4,0.045
1628398,Kyle Kuzma,1610612747,LAL,F,25.0,6,6,0.59,7,23,0.304,0.395,-0.091
203083,Andre Drummond,1610612747,LAL,C,27.0,5,5,0.418,7,23,0.304,0.408,-0.104
202083,Wesley Matthews,1610612747,LAL,G,34.0,6,6,0.579,12,22,0.545,0.394,0.152
203484,Kentavious Caldwell-Pope,1610612747,LAL,G,28.0,5,5,0.407,10,22,0.455,0.397,0.058
1626149,Montrezl Harrell,1610612747,LAL,F-C,27.0,4,4,0.68,7,17,0.412,0.379,0.033
203076,Anthony Davis,1610612747,LAL,F-C,28.0,5,5,0.347,5,17,0.294,0.4,-0.105
201188,Marc Gasol,1610612747,LAL,C,36.0,5,5,0.271,6,13,0.462,0.4,0.061
202693,Markieff Morris,1610612747,LAL,F,31.0,4,4,0.579,2,11,0.182,0.408,-0.226
203463,Ben McLemore,1610612747,LAL,G,28.0,2,2,0.5,2,5,0.4,0.416,-0.016
1628035,Alfonzo McKinnie,1610612747,LAL,F,28.0,1,1,0.6,0,3,0.0,0.386,-0.386
1629659,Talen Horton-Tucker,1610612747,LAL,G,20.0,4,3,0.214,1,3,0.333,0.395,-0.061
201162,Jared Dudley,1610612747,LAL,F,35.0,1,1,0.333,0,1,0.0,0.351,-0.351
