close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203471,Dennis Schröder,1610612747,LAL,G,27.0,61,60,0.433,121,332,0.364,0.381,-0.016
1626149,Montrezl Harrell,1610612747,LAL,F-C,27.0,68,64,0.38,112,292,0.384,0.375,0.009
1628398,Kyle Kuzma,1610612747,LAL,F,25.0,68,68,0.457,100,289,0.346,0.379,-0.033
203484,Kentavious Caldwell-Pope,1610612747,LAL,G,28.0,67,65,0.445,103,269,0.383,0.388,-0.005
1629659,Talen Horton-Tucker,1610612747,LAL,G,20.0,65,63,0.474,83,250,0.332,0.373,-0.041
203076,Anthony Davis,1610612747,LAL,F-C,28.0,36,36,0.456,81,232,0.349,0.372,-0.023
203083,Andre Drummond,1610612747,LAL,C,27.0,46,46,0.371,96,231,0.416,0.372,0.043
2544,LeBron James,1610612747,LAL,F,36.0,44,43,0.487,65,213,0.305,0.365,-0.06
201188,Marc Gasol,1610612747,LAL,C,36.0,52,50,0.365,78,213,0.366,0.377,-0.011
1627936,Alex Caruso,1610612747,LAL,G,27.0,58,53,0.449,74,199,0.372,0.379,-0.007
202693,Markieff Morris,1610612747,LAL,F,31.0,60,56,0.439,70,199,0.352,0.374,-0.022
202083,Wesley Matthews,1610612747,LAL,G,34.0,58,57,0.475,65,184,0.353,0.377,-0.024
203463,Ben McLemore,1610612747,LAL,G,28.0,47,42,0.455,40,125,0.32,0.374,-0.054
1628035,Alfonzo McKinnie,1610612747,LAL,F,28.0,27,19,0.435,14,40,0.35,0.362,-0.012
1629719,Devontae Cacok,1610612747,LAL,F,24.0,18,14,0.511,5,23,0.217,0.368,-0.15
201162,Jared Dudley,1610612747,LAL,F,35.0,11,8,0.514,9,18,0.5,0.362,0.138
1628961,Kostas Antetokounmpo,1610612747,LAL,F,23.0,11,9,0.481,6,13,0.462,0.376,0.085
