season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612740,NOP,New Orleans Pelicans,21901312,2020-08-13,NOP @ ORL,L,48.0,48,87,0.552,10,34,0.294,21,27,0.778,9,31,40,22,13.0,6,4,2,22,22,127,-6.0,1,1060,1060,1060,139,153,1183,111,1399,986,1627,572,567,1045,1152,1518,1565,1352,689,1334,1112,134,1229,699,225,1339,1,2019,2020,False,ORL,NOP,AUG
2019-20,1610612740,NOP,New Orleans Pelicans,21901302,2020-08-11,NOP @ SAC,L,48.0,42,82,0.512,7,24,0.292,15,19,0.789,5,29,34,25,19.0,8,6,6,18,22,106,-6.0,1,1060,1060,1060,139,784,1762,377,1889,1946,1647,1318,1418,956,1920,1763,1996,831,1770,772,514,1335,493,699,1389,1339,1,2019,2020,False,SAC,NOP,AUG
2019-20,1610612740,NOP,New Orleans Pelicans,21901287,2020-08-09,NOP vs. SAS,L,48.0,42,96,0.438,12,30,0.4,17,22,0.773,16,32,48,30,20.0,5,5,6,26,27,113,-9.0,1,1060,1060,1060,139,784,267,1379,971,1470,617,1053,1101,1077,90,1374,590,229,1869,1609,785,1335,1826,140,910,1552,1,2019,2020,True,NOP,SAS,AUG
2019-20,1610612740,NOP,New Orleans Pelicans,21901278,2020-08-07,NOP vs. WAS,W,48.0,42,88,0.477,12,35,0.343,22,26,0.846,11,34,45,25,20.0,7,8,4,19,27,118,11.0,1,1,1,1,139,784,1074,793,971,845,1200,479,662,480,701,1080,952,831,1869,1046,180,673,651,140,609,414,1,2019,2020,True,NOP,WAS,AUG
2019-20,1610612740,NOP,New Orleans Pelicans,21901268,2020-08-06,NOP @ SAC,L,48.0,47,82,0.573,14,34,0.412,17,23,0.739,5,25,30,31,17.0,4,3,3,26,20,125,-15.0,1,1060,1060,1060,139,213,1762,39,562,986,550,1053,971,1356,1920,2034,2096,161,1472,1826,1447,354,1826,1099,292,1817,1,2019,2020,False,SAC,NOP,AUG
2019-20,1610612740,NOP,New Orleans Pelicans,21901253,2020-08-03,NOP vs. MEM,W,48.0,37,82,0.451,11,29,0.379,24,39,0.615,8,41,49,25,15.0,7,1,10,20,32,109,10.0,1,1,1,1,139,1573,1762,1199,1158,1573,834,320,33,1975,1393,240,498,831,1078,1046,1986,2020,819,17,1186,458,1,2019,2020,True,NOP,MEM,AUG
2019-20,1610612740,NOP,New Orleans Pelicans,21901241,2020-08-01,NOP @ LAC,L,48.0,38,85,0.447,9,30,0.3,18,28,0.643,9,39,48,24,18.0,4,1,2,23,28,103,-23.0,1,1060,1060,1060,139,1431,1446,1250,1595,1470,1571,930,493,1888,1152,398,590,1009,1641,1826,1986,134,1421,101,1591,2006,1,2019,2020,False,LAC,NOP,AUG
2019-20,1610612740,NOP,New Orleans Pelicans,21901231,2020-07-30,NOP vs. UTA,L,48.0,40,94,0.426,11,31,0.355,13,18,0.722,15,30,45,22,21.0,12,2,6,25,23,104,-2.0,1,1060,1060,1060,139,1110,422,1547,1158,1348,1075,1560,1511,1486,154,1640,952,1352,1952,124,1766,1335,1711,531,1516,1107,1,2019,2020,True,NOP,UTA,JUL
2019-20,1610612740,NOP,New Orleans Pelicans,21900947,2020-03-08,NOP @ MIN,W,48.0,44,90,0.489,11,35,0.314,21,31,0.677,10,44,54,28,25.0,7,5,3,23,23,120,13.0,1,1,1,1,139,496,826,638,1158,845,1447,572,286,1742,918,103,169,429,2092,1046,785,354,1421,531,505,336,1,2019,2020,False,MIN,NOP,MAR
2019-20,1610612740,NOP,New Orleans Pelicans,21900936,2020-03-06,NOP vs. MIA,W,48.0,38,91,0.418,14,38,0.368,20,28,0.714,15,38,53,28,17.0,7,6,9,25,23,110,6.0,1,1,1,1,139,1431,703,1640,562,533,932,682,493,1527,154,498,217,429,1472,1046,514,1940,1711,531,1125,714,1,2019,2020,True,NOP,MIA,MAR
