group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1627749,Dejounte Murray,Dejounte,1610612759,SAS,25.0,34,15,19,0.441,125.46166666666667,12,8,5,46,30,50,3,126,1,2,11,20,164.3,32,68,476,297,27,20,41,36,4,414,490,216,487,106,392,420,22,12,SAS
Players,1630200,Tre Jones,Tre,1610612759,SAS,22.0,12,5,7,0.417,23.196666666666665,0,0,2,6,12,13,0,22,1,1,4,3,18.9,244,247,255,318,271,241,245,85,163,290,294,1,232,106,298,255,185,253,SAS
Players,1629111,Jock Landale,Jock,1610612759,SAS,26.0,9,4,5,0.444,8.701666666666666,0,0,0,0,2,6,0,10,0,0,1,0,2.6,279,275,211,290,353,241,245,158,317,98,204,1,153,199,1,110,344,403,SAS
Players,203926,Doug McDermott,Doug,1610612759,SAS,30.0,12,3,9,0.25,22.216666666666665,3,0,3,2,6,8,0,30,0,0,5,3,9.6,244,304,298,421,278,133,245,61,235,201,240,1,263,199,1,286,185,311,SAS
Players,1630170,Devin Vassell,Devin,1610612759,SAS,21.0,26,9,17,0.346,92.03833333333333,2,0,0,0,26,42,3,96,2,1,12,4,43.9,101,173,454,376,90,164,245,158,317,397,480,216,448,54,298,437,159,160,SAS
Players,1629719,Devontae Cacok,Devontae,1610612759,SAS,25.0,2,0,2,0.0,2.5416666666666665,0,0,0,0,0,0,0,4,0,0,1,1,1.2,408,448,100,448,433,241,245,158,317,1,1,1,89,199,1,110,271,417,SAS
Players,204020,Tyler Johnson,Tyler,1610612759,SAS,30.0,1,0,1,0.0,0.3933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,438,448,38,448,469,241,245,158,317,1,1,1,1,199,1,1,344,438,SAS
Players,1628966,Keita Bates-Diop,Keita,1610612759,SAS,26.0,11,2,9,0.182,31.558333333333334,2,2,3,2,10,12,0,32,0,0,6,0,16.0,254,339,298,436,233,164,174,61,235,264,281,1,269,199,1,323,344,266,SAS
Players,1627751,Jakob Poeltl,Jakob,1610612759,SAS,26.0,29,13,16,0.448,112.88666666666668,5,12,0,32,22,48,1,104,9,2,16,13,124.2,70,97,438,289,52,89,11,158,26,376,488,169,461,4,392,484,46,35,SAS
Players,1628380,Zach Collins,Zach,1610612759,SAS,24.0,7,5,2,0.714,2.4566666666666666,0,0,0,0,0,0,0,0,1,0,0,0,4.2,305,247,100,62,434,241,245,158,317,1,1,1,1,106,1,1,344,374,SAS
Players,1630580,Joe Wieskamp,Joe,1610612759,SAS,22.0,3,0,3,0.0,4.5183333333333335,0,0,1,0,0,0,0,4,0,0,0,1,1.0,383,448,139,448,406,241,245,152,317,1,1,1,89,199,1,1,271,432,SAS
Players,1630563,Joshua Primo,Joshua,1610612759,SAS,19.0,11,4,7,0.364,30.89666666666667,1,0,0,0,7,6,0,32,1,0,8,1,17.5,254,275,255,364,236,223,245,158,317,221,204,1,269,106,1,369,271,258,SAS
Players,1626196,Josh Richardson,Josh,1610612759,SAS,28.0,23,13,10,0.565,84.55,0,2,2,6,13,27,5,56,0,1,12,5,35.8,137,97,322,167,108,241,174,85,163,297,400,278,351,199,298,437,144,186,SAS
Players,1629641,Romeo Langford,Romeo,1610612759,SAS,22.0,5,1,4,0.2,11.535,0,0,0,0,11,10,4,14,1,0,0,0,4.2,343,375,177,429,332,241,245,158,317,279,262,232,182,106,1,1,344,374,SAS
Players,1629022,Lonnie Walker IV,Lonnie,1610612759,SAS,23.0,20,7,13,0.35,67.81,2,6,3,8,15,27,2,80,1,2,7,9,53.7,171,211,380,373,146,164,68,61,134,314,400,176,409,106,392,346,88,140,SAS
Players,1629640,Keldon Johnson,Keldon,1610612759,SAS,22.0,33,15,18,0.455,110.34333333333332,3,7,0,16,32,41,3,102,1,3,5,11,77.6,41,68,467,280,57,133,59,158,79,432,473,216,458,106,435,286,68,89,SAS
