player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1628389,Bam Adebayo,Bam,1610612748,MIA,25.0,75,40,35,0.533,34.6,111.2,6.7,0.206,0.296,1.2,0.205,0.8,0.401,10.6,8.3,8.6,32.9,0.119,70,74,420,217,34,205,19,62,70,43,225,54,68,440,433,428,457,30,MIA
1628997,Caleb Martin,Caleb,1610612748,MIA,27.0,71,38,33,0.535,29.3,110.7,3.6,0.13,0.194,1.0,0.214,0.4,0.228,9.7,7.3,7.3,28.6,0.106,109,95,385,214,119,185,126,233,230,80,188,160,171,403,364,356,395,53,MIA
203469,Cody Zeller,Cody,1610612748,MIA,30.0,15,6,9,0.4,14.4,119.0,2.6,0.2,0.3,0.2,0.13,0.3,0.267,6.5,2.5,4.4,15.5,0.018,451,452,99,407,357,507,225,70,64,464,444,278,140,251,78,208,188,505,MIA
1629130,Duncan Robinson,Duncan,1610612748,MIA,29.0,42,19,23,0.452,16.4,113.8,1.5,0.094,0.144,0.3,0.13,0.0,0.0,5.8,4.5,4.2,15.3,0.045,335,324,226,358,311,356,391,402,389,394,446,491,491,216,203,194,186,353,MIA
1629216,Gabe Vincent,Gabe,1610612748,MIA,27.0,68,37,31,0.544,25.9,111.7,1.7,0.071,0.104,0.9,0.212,0.1,0.049,8.5,6.8,6.8,25.1,0.086,133,110,357,199,168,247,355,487,497,110,194,474,469,346,346,333,344,112,MIA
1629312,Haywood Highsmith,Haywood,1610612748,MIA,26.0,54,28,26,0.519,18.0,110.0,2.4,0.135,0.201,0.7,0.224,0.3,0.246,5.8,4.6,4.3,16.6,0.069,270,230,273,239,296,158,255,216,221,206,162,241,160,217,212,200,213,198,MIA
1631288,Jamal Cain,Jamal,1610612748,MIA,24.0,18,10,8,0.556,13.3,102.5,2.1,0.142,0.211,0.6,0.239,0.1,0.053,5.3,3.4,2.8,11.3,0.084,438,418,87,172,385,34,312,197,193,239,131,483,463,181,139,99,116,116,MIA
202710,Jimmy Butler III,Jimmy,1610612748,MIA,33.0,64,35,29,0.547,33.4,113.7,3.7,0.121,0.179,1.8,0.315,0.3,0.162,11.1,8.4,9.0,33.2,0.09,181,137,327,193,54,355,119,266,271,5,44,231,256,475,434,446,463,99,MIA
201567,Kevin Love,Kevin,1610612748,MIA,34.0,62,35,27,0.565,20.0,109.8,5.5,0.287,0.411,0.3,0.096,0.2,0.148,6.6,4.9,5.4,20.0,0.078,203,137,291,162,251,153,44,7,5,437,492,340,280,255,234,265,265,150,MIA
200768,Kyle Lowry,Kyle,1610612748,MIA,37.0,55,30,25,0.545,31.2,111.3,3.3,0.112,0.166,1.0,0.211,0.4,0.202,10.1,7.8,7.9,29.0,0.106,267,207,256,195,87,212,157,298,310,74,201,196,189,424,398,398,397,49,MIA
1629622,Max Strus,Max,1610612748,MIA,27.0,80,42,38,0.525,28.4,113.1,2.6,0.097,0.144,0.5,0.116,0.2,0.088,9.8,6.8,7.3,26.9,0.082,15,60,459,225,133,317,223,383,387,289,471,393,395,404,345,358,371,126,MIA
1631107,Nikola Jović,Nikola,1610612748,MIA,20.0,15,7,8,0.467,13.6,109.2,1.5,0.119,0.19,0.5,0.194,0.1,0.2,4.5,3.3,2.3,14.3,0.056,451,442,87,338,378,139,387,275,241,319,257,411,190,138,128,68,166,271,MIA
1630209,Omer Yurtseven,Omer,1610612748,MIA,25.0,9,5,4,0.556,9.2,115.5,1.7,0.179,0.294,0.2,0.154,0.2,0.333,2.7,2.8,3.4,10.2,0.021,471,459,45,172,454,414,364,108,74,454,379,317,97,56,94,134,100,495,MIA
1631115,Orlando Robinson,Orlando,1610612748,MIA,22.0,31,18,13,0.581,13.7,106.6,2.5,0.201,0.287,0.4,0.145,0.4,0.414,4.8,3.2,4.0,11.7,0.066,396,339,123,140,376,70,240,68,79,359,404,194,65,148,122,177,123,215,MIA
1629639,Tyler Herro,Tyler,1610612748,MIA,23.0,67,37,30,0.552,34.9,111.3,5.0,0.154,0.222,0.8,0.131,0.2,0.115,10.7,8.7,9.4,34.1,0.118,145,110,342,181,30,214,62,149,167,163,441,302,340,452,460,472,473,32,MIA
2617,Udonis Haslem,Udonis,1610612748,MIA,43.0,7,4,3,0.571,10.3,115.7,1.0,0.101,0.189,0.1,0.063,0.3,0.222,3.9,2.7,3.3,9.7,0.024,482,468,29,149,442,427,458,358,242,491,508,259,175,103,90,124,89,478,MIA
203506,Victor Oladipo,Victor,1610612748,MIA,31.0,42,23,19,0.548,26.3,111.5,2.7,0.109,0.161,1.4,0.278,0.3,0.203,8.5,6.3,6.8,23.5,0.088,335,281,176,191,157,231,215,323,332,29,79,259,188,344,314,332,325,102,MIA
