group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,1630162,Anthony Edwards,Anthony,1610612750,MIN,19.0,32,13,19,0.406,111.0,0.207,0.205,0.217,0.087,0.156,0.141,0.182,0.348,0.273,0.292,0.217,0.244,0.267,0.1,0.222,0.143,0.158,0.177,22,77,441,287,32,113,133,127,221,213,172,151,75,91,79,133,356,118,158,329,159,184,163
Players,1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,25.0,22,12,10,0.545,71.0,0.396,0.424,0.444,0.444,0.458,0.364,0.35,0.077,0.167,0.143,0.278,0.278,0.167,0.0,0.5,0.051,0.448,0.414,121,93,302,148,109,8,16,7,32,18,41,44,233,229,262,99,374,174,180,416,89,21,20
Players,202334,Ed Davis,Ed,1610612750,MIN,32.0,2,1,1,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386,351,25,176,414,409,355,401,245,320,295,304,263,360,374,291,1,238,180,1,1,319,368
Players,1630183,Jaden McDaniels,Jaden,1610612750,MIN,20.0,22,9,13,0.409,70.0,0.056,0.064,0.071,0.063,0.098,0.091,0.077,0.0,0.104,0.093,0.0,0.0,0.0,0.2,0.0,0.275,0.067,0.07,121,152,369,285,111,397,333,365,236,280,243,266,263,308,340,291,1,238,121,1,357,297,344
Players,1627774,Jake Layman,Jake,1610612750,MIN,27.0,5,1,4,0.2,11.0,0.217,0.125,0.278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.095,328,351,142,387,312,102,255,80,245,1,295,304,263,360,374,291,1,238,180,1,198,319,302
Players,1629020,Jarred Vanderbilt,Jarred,1610612750,MIN,22.0,18,7,11,0.389,24.0,0.098,0.2,0.108,0.0,0.0,0.125,0.211,0.2,0.214,0.208,0.222,0.083,0.667,0.333,0.0,0.095,0.154,0.163,163,193,332,307,258,321,139,304,245,320,190,125,156,166,164,130,214,12,75,1,105,189,190
Players,1629633,Jarrett Culver,Jarrett,1610612750,MIN,22.0,5,1,4,0.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,328,351,142,387,407,409,355,401,245,320,295,304,263,8,7,291,1,238,180,1,387,319,368
Players,1629669,Jaylen Nowell,Jaylen,1610612750,MIN,21.0,8,4,4,0.5,10.0,0.103,0.0,0.176,0.0,0.25,0.0,0.0,1.0,0.182,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,286,259,142,176,320,306,355,180,245,121,295,304,1,207,113,291,1,238,180,1,429,319,368
Players,1629162,Jordan McLaughlin,Jordan,1610612750,MIN,25.0,7,2,5,0.286,4.0,0.2,0.5,0.167,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.667,0.625,299,318,171,364,384,119,7,198,245,320,5,6,263,360,374,16,1,238,180,1,1,6,4
Players,1629006,Josh Okogie,Josh,1610612750,MIN,22.0,17,9,8,0.529,43.0,0.076,0.067,0.097,0.0,0.037,0.059,0.093,0.2,0.111,0.125,0.0,0.0,0.2,0.0,0.2,0.32,0.071,0.057,175,152,264,165,181,369,328,326,245,312,269,249,156,295,295,291,1,148,180,308,384,294,356
