player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
202687,Bismack Biyombo,Bismack,1610612766,CHA,27.0,53,18,35,0.34,19.4,103.9,104.1,104.1,108.9,110.8,110.8,-5.0,-6.6,-6.6,0.079,1.04,11.2,0.112,0.178,0.145,10.8,10.8,0.543,0.57,0.168,0.17,97.31,96.39,80.33,96.39,0.097,2059,151,278,2.8,5.2,0.543,240,282,433,390,256,387,374,374,306,372,372,378,415,415,366,386,408,24,113,62,295,299,179,194,280,293,514,524,524,190,232,262,252,293,74,CHA
1628997,Caleb Martin,Caleb,1610612766,CHA,24.0,18,6,12,0.333,17.6,103.5,103.2,103.2,103.0,102.4,102.4,0.5,0.8,0.8,0.122,1.53,17.4,0.03,0.086,0.058,11.4,11.4,0.56,0.595,0.152,0.156,95.4,95.85,79.87,95.85,0.077,633,37,84,2.1,4.7,0.44,411,425,141,396,298,398,407,407,87,70,70,225,214,214,228,255,200,267,428,396,337,346,124,117,347,360,523,526,526,315,388,388,333,326,264,CHA
1628998,Cody Martin,Cody,1610612766,CHA,24.0,48,16,32,0.333,18.8,105.7,104.5,104.5,107.7,107.7,107.7,-2.0,-3.2,-3.2,0.154,2.16,25.4,0.039,0.14,0.086,11.8,11.7,0.473,0.505,0.131,0.136,98.27,98.77,82.31,98.77,0.076,1853,89,207,1.9,4.3,0.43,263,304,397,396,267,328,366,366,244,240,240,296,335,335,167,128,70,203,218,236,374,375,402,392,447,443,499,491,491,321,312,311,354,351,301,CHA
203469,Cody Zeller,Cody,1610612766,CHA,27.0,58,18,40,0.31,23.1,104.0,105.3,105.3,113.9,113.6,113.6,-9.9,-8.3,-8.3,0.111,1.17,12.3,0.11,0.197,0.151,10.5,10.4,0.543,0.576,0.201,0.205,98.03,97.5,81.25,97.5,0.114,2725,251,479,4.3,8.3,0.524,173,282,484,432,200,384,349,349,462,455,455,462,446,446,256,359,376,30,79,52,264,266,180,180,157,164,507,515,515,110,134,160,139,165,85,CHA
1628984,Devonte' Graham,Devonte',1610612766,CHA,25.0,63,23,40,0.365,35.1,106.5,107.4,107.4,111.1,111.8,111.8,-4.6,-4.5,-4.5,0.345,2.6,27.5,0.018,0.078,0.047,10.6,10.5,0.495,0.537,0.243,0.248,98.05,97.32,81.1,97.32,0.109,4491,368,963,5.8,15.3,0.382,107,213,484,375,12,303,283,283,386,405,405,365,366,366,18,59,53,399,449,455,273,275,332,308,66,71,506,518,518,127,60,32,74,38,434,CHA
1628407,Dwayne Bacon,Dwayne,1610612766,CHA,24.0,39,10,29,0.256,17.6,100.5,100.9,100.9,108.5,109.1,109.1,-7.9,-8.2,-8.2,0.121,1.41,14.6,0.02,0.124,0.069,10.4,10.4,0.387,0.419,0.189,0.194,99.61,99.14,82.61,99.14,0.049,1412,85,244,2.2,6.3,0.348,316,372,365,480,297,456,452,452,277,296,296,438,443,443,229,287,280,377,277,321,260,259,481,479,190,188,470,477,477,462,319,285,318,238,474,CHA
1629667,Jalen McDaniels,Jalen,1610612766,CHA,22.0,16,7,9,0.438,18.3,105.5,105.3,105.3,108.8,108.8,108.8,-3.3,-3.6,-3.6,0.069,1.18,12.9,0.05,0.172,0.11,10.9,10.8,0.536,0.574,0.131,0.135,95.95,96.06,80.05,96.06,0.075,586,33,70,2.1,4.4,0.471,422,414,109,307,282,337,350,350,301,279,279,336,342,342,417,354,357,164,124,140,299,298,199,184,445,447,521,525,525,323,398,399,332,350,161,CHA
1629147,Joe Chealey,Joe,1610612766,CHA,24.0,4,1,3,0.25,8.4,71.0,69.6,69.6,94.3,93.0,93.0,-23.3,-23.4,-23.4,0.063,0.5,9.1,0.0,0.0,0.0,18.2,18.4,0.0,0.127,0.128,0.132,98.7,100.45,83.71,100.45,-0.04,69,0,7,0.0,1.8,0.0,498,501,37,482,455,526,527,527,18,19,19,513,513,513,446,491,466,504,522,524,510,511,522,524,460,457,488,403,403,526,522,503,522,485,522,CHA
1628370,Malik Monk,Malik,1610612766,CHA,22.0,55,18,37,0.327,21.3,101.0,101.8,101.8,111.6,112.3,112.3,-10.6,-10.5,-10.5,0.168,1.48,15.8,0.021,0.108,0.063,10.7,10.7,0.494,0.53,0.22,0.226,99.64,98.93,82.44,98.93,0.091,2420,212,488,3.9,8.9,0.434,220,282,452,418,228,448,435,435,406,421,421,470,471,471,144,265,239,359,337,363,280,280,335,334,116,116,466,485,485,229,168,157,167,155,288,CHA
1628970,Miles Bridges,Miles,1610612766,CHA,22.0,65,23,42,0.354,30.7,103.7,104.4,104.4,112.9,114.0,114.0,-9.2,-9.7,-9.7,0.092,1.2,11.2,0.042,0.138,0.088,9.3,9.3,0.489,0.52,0.196,0.2,97.93,97.15,80.96,97.15,0.082,4036,319,753,4.9,11.6,0.424,85,213,503,382,78,391,371,371,436,470,470,449,463,463,315,347,412,185,230,219,185,186,347,352,172,178,510,520,520,281,83,71,107,94,329,CHA
