group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,203076,Anthony Davis,,1610612747,LAL,31.0,3,0,3,0.0,47.6,0.0,0.0,0.0,0.0,0.0,26.3,0.0,63.2,5.3,0.0,5.3,0.0,22.1,47,79,91,79,55,33,38,18,48,1,89,1,16,9,1,75,53,76
,1630559,Austin Reaves,,1610612747,LAL,26.0,3,0,3,0.0,47.6,0.0,0.0,10.5,21.1,0.0,26.3,0.0,63.2,0.0,0.0,5.3,0.0,55.3,47,79,91,79,55,33,38,4,13,1,89,1,16,27,1,75,53,29
,1626156,D'Angelo Russell,,1610612747,LAL,28.0,2,0,2,0.0,46.8,0.0,0.0,0.0,22.2,0.0,27.8,0.0,55.6,0.0,0.0,0.0,0.0,30.6,61,79,60,79,61,33,38,18,10,1,95,1,21,27,1,1,53,66
,1629216,Gabe Vincent,,1610612747,LAL,28.0,1,0,1,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,79,15,79,107,33,38,18,48,1,1,1,99,27,1,1,53,92
,2544,LeBron James,,1610612747,LAL,39.0,3,0,3,0.0,47.6,10.5,0.0,10.5,42.1,0.0,26.3,0.0,63.2,0.0,0.0,5.3,5.3,82.6,47,79,91,79,55,10,38,4,4,1,89,1,16,27,1,75,36,13
,1629060,Rui Hachimura,,1610612747,LAL,26.0,2,0,2,0.0,47.5,0.0,0.0,0.0,0.0,0.0,26.3,0.0,63.2,0.0,0.0,0.0,0.0,0.0,61,79,60,79,59,33,38,18,48,1,89,1,16,27,1,1,53,92
,203915,Spencer Dinwiddie,,1610612747,LAL,31.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,79,15,79,113,33,38,18,48,1,1,1,99,27,1,1,53,92
,1627752,Taurean Prince,,1610612747,LAL,30.0,2,0,2,0.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,61,79,60,79,74,33,38,18,48,1,1,1,1,27,1,1,53,92
