player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1628378,Donovan Mitchell,1610612739,CLE,26.0,68,68,1.0,679,1402,0.484,0.572,0.547,434,767,0.566,0.453,245,635,0.386
1629636,Darius Garland,1610612739,CLE,23.0,69,69,1.0,522,1129,0.462,0.537,0.635,353,717,0.492,0.365,169,412,0.41
1630596,Evan Mobley,1610612739,CLE,22.0,79,79,1.0,525,948,0.554,0.565,0.892,503,846,0.595,0.108,22,102,0.216
1627747,Caris LeVert,1610612739,CLE,28.0,74,74,1.0,320,742,0.431,0.517,0.563,193,418,0.462,0.437,127,324,0.392
1628386,Jarrett Allen,1610612739,CLE,25.0,68,67,1.0,403,626,0.644,0.645,0.984,402,616,0.653,0.016,1,10,0.1
1626224,Cedi Osman,1610612739,CLE,28.0,77,75,1.0,239,530,0.451,0.56,0.411,123,218,0.564,0.589,116,312,0.372
1630171,Isaac Okoro,1610612739,CLE,22.0,76,74,1.0,175,354,0.494,0.582,0.517,113,183,0.617,0.483,62,171,0.363
1630205,Lamar Stevens,1610612739,CLE,25.0,62,59,1.0,129,288,0.448,0.5,0.67,99,193,0.513,0.33,30,95,0.316
201937,Ricky Rubio,1610612739,CLE,32.0,33,33,1.0,61,178,0.343,0.402,0.539,40,96,0.417,0.461,21,82,0.256
1629731,Dean Wade,1610612739,CLE,26.0,44,40,1.0,73,177,0.412,0.54,0.282,28,50,0.56,0.718,45,127,0.354
203526,Raul Neto,1610612739,CLE,31.0,48,36,1.0,57,110,0.518,0.573,0.618,45,68,0.662,0.382,12,42,0.286
201577,Robin Lopez,1610612739,CLE,35.0,37,27,1.0,48,75,0.64,0.653,0.947,46,71,0.648,0.053,2,4,0.5
1629603,Mamadi Diakite,1610612739,CLE,26.0,22,19,1.0,24,50,0.48,0.55,0.58,17,29,0.586,0.42,7,21,0.333
201980,Danny Green,1610612739,CLE,36.0,11,10,1.0,22,49,0.449,0.612,0.245,6,12,0.5,0.755,16,37,0.432
1630600,Isaiah Mobley,1610612739,CLE,23.0,12,8,1.0,12,28,0.429,0.482,0.714,9,20,0.45,0.286,3,8,0.375
1630241,Sam Merrill,1610612739,CLE,27.0,5,5,1.0,9,22,0.409,0.523,0.182,4,4,1.0,0.818,5,18,0.278
1629685,Dylan Windler,1610612739,CLE,26.0,3,2,1.0,2,3,0.667,0.833,0.333,1,1,1.0,0.667,1,2,0.5
