player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
203081,Damian Lillard,1610612757,POR,28.0,80,80,0.492,304,752,0.404,0.507,0.215,150,329,0.456,0.277,154,423,0.364
203468,CJ McCollum,1610612757,POR,27.0,70,70,0.506,286,626,0.457,0.518,0.33,209,409,0.511,0.175,77,217,0.355
203918,Rodney Hood,1610612757,POR,26.0,72,70,0.465,132,312,0.423,0.474,0.332,100,223,0.448,0.133,32,89,0.36
203552,Seth Curry,1610612757,POR,28.0,74,72,0.46,88,214,0.411,0.493,0.26,53,121,0.438,0.2,35,93,0.376
202323,Evan Turner,1610612757,POR,30.0,73,64,0.41,79,181,0.436,0.439,0.396,78,175,0.446,0.014,1,6,0.167
1627774,Jake Layman,1610612757,POR,25.0,71,39,0.158,28,67,0.418,0.522,0.085,14,36,0.389,0.073,14,31,0.452
202329,Al-Farouq Aminu,1610612757,POR,28.0,81,32,0.07,7,41,0.171,0.195,0.046,5,27,0.185,0.024,2,14,0.143
1629018,Gary Trent Jr.,1610612757,POR,20.0,15,11,0.56,11,28,0.393,0.446,0.36,8,18,0.444,0.2,3,10,0.3
1629014,Anfernee Simons,1610612757,POR,20.0,20,11,0.413,12,26,0.462,0.558,0.238,7,15,0.467,0.175,5,11,0.455
203994,Jusuf Nurkić,1610612757,POR,24.0,72,21,0.031,9,26,0.346,0.346,0.029,9,24,0.375,0.002,0,2,0.0
1628380,Zach Collins,1610612757,POR,21.0,77,23,0.066,7,26,0.269,0.346,0.053,3,21,0.143,0.013,4,5,0.8
203090,Maurice Harkless,1610612757,POR,26.0,60,18,0.057,5,22,0.227,0.25,0.036,4,14,0.286,0.021,1,8,0.125
203086,Meyers Leonard,1610612757,POR,27.0,61,16,0.079,9,19,0.474,0.526,0.058,7,14,0.5,0.021,2,5,0.4
1627735,Wade Baldwin IV,1610612757,POR,23.0,16,10,0.394,5,13,0.385,0.462,0.212,3,7,0.429,0.182,2,6,0.333
202683,Enes Freedom,1610612757,POR,27.0,67,9,0.015,4,10,0.4,0.4,0.013,4,9,0.444,0.001,0,1,0.0
1627746,Skal Labissiere,1610612757,POR,23.0,22,4,0.143,4,7,0.571,0.714,0.061,2,3,0.667,0.082,2,4,0.5
