player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
203914,Gary Harris,Gary,1610612743,DEN,24.0,14,7,7,0.5,37.0,108.6,3.5,0.089,0.135,0.9,0.197,0.6,0.167,7.6,10.6,7.1,33.7,-0.313,36,42,180,74,16,121,73,158,152,49,95,55,90,133,196,136,191,177,DEN
1627750,Jamal Murray,Jamal,1610612743,DEN,22.0,14,7,7,0.5,36.3,110.0,3.0,0.079,0.119,1.0,0.237,0.1,0.041,7.3,9.9,6.9,32.7,-0.328,36,42,180,74,21,135,86,165,164,36,65,122,136,129,186,133,186,183,DEN
1629020,Jarred Vanderbilt,Jarred,1610612743,DEN,20.0,3,1,2,0.333,1.6,70.0,0.3,0.2,0.333,0.0,0.0,0.3,1.0,0.0,0.0,0.0,1.3,0.012,180,123,13,117,207,11,189,34,17,171,171,71,1,1,1,1,11,15,DEN
1627823,Juancho Hernangomez,Juancho,1610612743,DEN,23.0,5,3,2,0.6,2.9,86.2,0.6,0.158,0.231,0.0,0.0,0.0,0.0,0.4,1.4,0.0,1.6,0.001,111,89,13,50,196,20,176,68,63,171,171,141,141,22,45,1,13,20,DEN
1627736,Malik Beasley,Malik,1610612743,DEN,22.0,14,7,7,0.5,20.1,112.1,2.6,0.135,0.202,0.2,0.083,0.1,0.038,4.0,6.0,3.4,20.1,-0.206,36,42,180,74,109,158,99,96,91,149,161,136,139,79,113,75,117,135,DEN
203486,Mason Plumlee,Mason,1610612743,DEN,29.0,14,7,7,0.5,15.6,114.8,2.6,0.151,0.235,0.5,0.259,0.7,0.4,3.0,5.0,2.8,16.1,-0.179,36,42,180,74,126,170,102,74,61,95,50,38,33,61,101,61,98,123,DEN
1628420,Monté Morris,Monté,1610612743,DEN,24.0,14,7,7,0.5,16.0,110.1,1.1,0.068,0.101,0.4,0.208,0.1,0.053,3.1,4.6,2.6,17.0,-0.152,36,42,180,74,121,137,153,179,178,130,85,136,128,65,96,57,101,111,DEN
203999,Nikola Jokić,Nikola,1610612743,DEN,24.0,14,7,7,0.5,39.7,107.5,9.1,0.218,0.326,1.1,0.232,0.9,0.245,8.6,11.4,7.4,35.7,-0.318,36,42,180,74,3,116,2,23,21,27,70,29,62,143,203,140,198,179,DEN
200794,Paul Millsap,Paul,1610612743,DEN,34.0,14,7,7,0.5,33.5,110.6,5.0,0.146,0.219,0.9,0.231,1.1,0.375,6.6,8.4,6.6,30.9,-0.31,36,42,180,74,34,145,33,82,73,49,72,15,36,117,167,126,180,176,DEN
1628470,Torrey Craig,Torrey,1610612743,DEN,28.0,14,7,7,0.5,23.6,109.3,3.6,0.146,0.212,0.5,0.219,0.4,0.172,4.8,7.1,4.2,24.1,-0.213,36,42,180,74,90,128,69,83,81,95,77,70,89,93,139,86,139,138,DEN
1626168,Trey Lyles,Trey,1610612743,DEN,23.0,3,1,2,0.333,2.7,88.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3,0.7,3.3,-0.001,180,123,13,117,199,21,199,199,199,171,171,141,141,44,42,22,29,21,DEN
203115,Will Barton,Will,1610612743,DEN,28.0,14,7,7,0.5,23.4,110.7,3.7,0.141,0.218,0.3,0.1,0.6,0.265,4.1,7.6,4.1,21.6,-0.223,36,42,180,74,92,146,66,86,74,137,151,46,56,82,150,82,127,143,DEN
