player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
1626150,Andrew Harrison,Andrew,1610612740,NOP,24.0,17,6,11,0.353,185.785,16,53,0.302,5,25,0.2,17,18,0.944,6,14,20,24,12,4,2,2,34,18,54,-22,120.0,0,0,115.0,435,450,111,417,429,445,431,498,387,374,423,386,403,16,420,454,447,379,412,440,424,74,135,399,434,301,440,261,38,439,NOP
203076,Anthony Davis,Anthony,1610612740,NOP,26.0,56,25,31,0.446,1849.8833333333332,530,1026,0.517,48,145,0.331,344,433,0.794,174,498,672,218,112,88,135,40,132,368,1452,133,3142.4,37,0,2836.0,263,251,335,332,131,32,51,92,220,218,267,19,18,183,26,19,20,88,98,40,8,424,359,20,34,75,17,13,38,24,NOP
1627767,Cheick Diallo,Cheick,1610612740,NOP,22.0,64,27,37,0.422,895.645,168,271,0.62,1,4,0.25,50,67,0.746,75,257,332,33,49,29,33,20,113,62,387,-88,971.9,10,0,877.0,201,229,416,359,291,249,291,21,433,450,402,259,263,273,103,111,107,357,255,255,119,296,314,270,276,413,245,70,38,263,NOP
1626174,Christian Wood,Christian,1610612740,NOP,23.0,21,13,8,0.619,250.305,61,117,0.521,9,26,0.346,41,56,0.732,17,66,83,8,17,7,10,5,17,36,172,-53,317.6,2,0,306.0,417,374,93,135,413,368,385,83,359,372,213,288,291,291,336,354,355,446,384,407,298,126,95,348,364,367,382,159,38,382,NOP
1629541,Dairis Bertans,Dairis,1610612740,NOP,29.0,12,3,9,0.25,167.04333333333332,12,47,0.255,10,34,0.294,0,0,0.0,2,7,9,10,2,1,0,2,7,7,34,-50,60.8,0,0,65.0,454,472,96,465,436,457,441,507,346,352,358,497,504,497,469,473,476,439,475,471,473,74,56,446,459,358,466,261,38,460,NOP
203121,Darius Miller,Darius,1610612740,NOP,29.0,69,31,38,0.449,1757.505,189,484,0.39,133,364,0.365,56,71,0.789,14,114,128,146,59,40,23,15,165,60,567,17,1069.6,0,0,1100.0,157,187,426,326,145,218,186,426,60,61,141,242,254,192,360,290,306,141,220,199,182,246,422,275,191,175,220,261,38,206,NOP
202734,E'Twaun Moore,E'Twaun,1610612740,NOP,30.0,53,21,32,0.396,1463.013333333333,256,532,0.481,76,176,0.432,45,59,0.763,35,92,127,102,59,40,8,27,112,51,633,9,1023.4,0,0,1034.0,275,284,352,383,189,155,167,153,145,185,30,275,284,241,232,320,308,204,220,199,319,343,310,299,171,198,234,261,38,222,NOP
203901,Elfrid Payton,Elfrid,1610612740,NOP,25.0,42,18,24,0.429,1249.7733333333333,179,412,0.434,33,105,0.314,55,74,0.743,49,171,220,320,112,44,17,46,81,77,446,-69,1261.0,10,6,1141.0,341,321,245,350,229,238,230,276,263,254,325,247,243,277,176,207,210,43,98,174,230,452,232,234,251,394,189,70,7,196,NOP
1628402,Frank Jackson,Frank,1610612740,NOP,21.0,61,22,39,0.361,1168.8633333333332,194,447,0.434,53,169,0.314,54,73,0.74,25,109,134,69,48,25,2,23,92,65,495,-135,792.3,0,0,805.0,227,276,438,409,248,212,207,279,200,192,327,251,247,281,294,295,300,278,257,280,424,318,257,264,222,455,283,261,38,272,NOP
203546,Ian Clark,Ian,1610612740,NOP,28.0,60,24,36,0.4,972.5783333333334,151,383,0.394,66,202,0.327,33,37,0.892,13,76,89,94,58,22,8,21,95,39,401,-55,680.8,0,0,710.0,232,262,406,377,282,270,239,419,173,156,281,316,347,28,365,342,347,219,225,294,319,305,265,337,272,372,307,261,38,295,NOP
