group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,204025,Tim Frazier,Tim,1610612763,MEM,30.0,1,1,0,1.0,5.0,0.333,0.667,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.0,1.0,0.0,0.0,0.0,1.0,1,3,0.333,406,351,1,1,13,301,85,75,113,245,150,93,225,65,254,1,235,85,325,1,284,295,273,MEM
Players,1629634,Brandon Clarke,Brandon,1610612763,MEM,24.0,21,13,8,0.619,2.5,0.941,0.059,0.947,0.0,0.0,0.0,0.053,0.211,0.947,0.667,0.333,0.0,0.0,0.667,0.333,9,17,0.529,133,77,264,93,257,85,315,35,113,245,150,289,84,33,92,208,235,85,159,176,101,127,105,MEM
Players,1626145,Tyus Jones,Tyus,1610612763,MEM,25.0,7,4,3,0.571,4.5,0.75,0.25,0.833,0.333,0.0,0.0,0.167,0.333,0.5,0.0,1.0,0.0,0.0,0.0,1.0,5,12,0.417,299,259,109,125,22,123,270,47,9,245,150,225,36,117,254,1,235,85,325,1,174,165,215,MEM
Players,1629007,Jontay Porter,Jontay,1610612763,MEM,21.0,1,1,0,1.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,406,351,1,1,27,360,320,315,113,245,150,295,225,305,254,245,235,85,325,251,355,401,355,MEM
Players,202685,Jonas Valančiūnas,Jonas,1610612763,MEM,29.0,29,13,16,0.448,3.0,1.0,0.0,0.611,0.0,0.0,0.056,0.389,0.306,0.611,0.545,0.455,0.0,0.0,0.545,0.455,11,20,0.55,46,77,410,244,175,1,320,110,113,245,125,71,44,91,123,191,235,85,199,156,86,113,96,MEM
Players,1629001,De'Anthony Melton,De'Anthony,1610612763,MEM,23.0,15,9,6,0.6,2.2,0.3,0.7,0.105,0.0,0.632,0.105,0.263,0.263,0.105,1.0,0.0,1.0,0.0,1.0,0.0,5,10,0.5,193,152,205,99,290,320,81,306,113,54,87,151,56,294,1,245,1,85,1,251,174,183,117,MEM
Players,1629723,John Konchar,John,1610612763,MEM,25.0,3,2,1,0.667,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,363,318,25,67,424,360,320,315,113,245,150,295,225,305,254,245,235,85,325,251,355,401,355,MEM
Players,1630217,Desmond Bane,Desmond,1610612763,MEM,23.0,20,8,12,0.4,1.6,0.364,0.636,0.25,0.0,0.375,0.313,0.375,0.25,0.25,0.5,0.5,1.0,0.0,0.75,0.25,4,11,0.364,137,171,349,288,357,296,105,257,113,124,17,77,63,231,125,157,1,85,133,212,189,172,262,MEM
Players,1629681,Killian Tillie,Killian,1610612763,MEM,23.0,1,1,0,1.0,5.0,0.0,1.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1.0,406,351,1,1,13,360,1,315,113,33,150,154,225,305,254,245,1,85,1,251,284,356,1,MEM
Players,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,21.0,7,2,5,0.286,1.8,0.667,0.333,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,2,3,0.667,299,318,171,364,326,155,233,154,113,245,150,30,225,117,1,245,235,85,1,251,245,295,53,MEM
Players,1626159,Justise Winslow,Justise,1610612763,MEM,25.0,5,2,3,0.4,2.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,328,318,109,288,206,1,320,315,113,245,150,1,225,305,254,245,235,85,325,251,355,356,355,MEM
Players,1628960,Grayson Allen,Grayson,1610612763,MEM,25.0,20,10,10,0.5,2.9,0.214,0.786,0.118,0.0,0.529,0.118,0.353,0.353,0.118,0.0,1.0,1.0,0.0,0.75,0.25,4,14,0.286,137,137,302,176,186,342,57,305,113,77,75,87,33,290,254,1,1,85,133,212,189,146,311,MEM
