season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2021-22,1610612759,SAS,San Antonio Spurs,22100535,2021-12-31,SAS @ MEM,L,48.0,0.5,0.267,0.109,0.232,0.529,0.157,0.101,0.339,0,0,0,0,117,1621,972,516,1713,1215,316,2080,2001,1,2021,2022,False,MEM,SAS
2021-22,1610612752,NYK,New York Knicks,22100536,2021-12-31,NYK @ OKC,L,48.0,0.42,0.272,0.106,0.164,0.517,0.08,0.106,0.154,0,0,0,0,117,2372,924,464,2306,1050,26,1981,111,1,2021,2022,False,OKC,NYK
2021-22,1610612763,MEM,Memphis Grizzlies,22100535,2021-12-31,MEM vs. SAS,W,48.0,0.529,0.157,0.101,0.339,0.5,0.267,0.109,0.232,0,0,0,0,117,1236,2143,368,449,755,1481,1938,738,1,2021,2022,True,MEM,SAS
2021-22,1610612761,TOR,Toronto Raptors,22100534,2021-12-31,TOR vs. LAC,W,48.0,0.474,0.344,0.071,0.407,0.583,0.244,0.137,0.122,0,0,0,0,117,1980,373,58,96,1910,1206,1219,24,1,2021,2022,True,TOR,LAC
2021-22,1610612762,UTA,Utah Jazz,22100537,2021-12-31,UTA vs. MIN,W,48.0,0.545,0.526,0.18,0.333,0.505,0.237,0.1,0.241,0,0,0,0,117,1018,8,2143,468,856,1144,2097,855,1,2021,2022,True,UTA,MIN
2021-22,1610612746,LAC,LA Clippers,22100534,2021-12-31,LAC @ TOR,L,48.0,0.583,0.244,0.137,0.122,0.474,0.344,0.071,0.407,0,0,0,0,117,546,1251,1227,2433,479,2087,2399,2364,1,2021,2022,False,TOR,LAC
2021-22,1610612750,MIN,Minnesota Timberwolves,22100537,2021-12-31,MIN @ UTA,L,48.0,0.505,0.237,0.1,0.241,0.545,0.526,0.18,0.333,0,0,0,0,117,1602,1312,342,1599,1441,2453,309,1930,1,2021,2022,False,UTA,MIN
2021-22,1610612742,DAL,Dallas Mavericks,22100531,2021-12-31,DAL @ SAC,W,48.0,0.574,0.272,0.138,0.282,0.473,0.132,0.105,0.245,0,0,0,0,117,640,924,1261,1086,461,172,2006,907,1,2021,2022,False,SAC,DAL
2021-22,1610612741,CHI,Chicago Bulls,22100530,2021-12-31,CHI @ IND,W,48.0,0.477,0.349,0.109,0.235,0.462,0.319,0.17,0.368,0,0,0,0,117,1947,336,516,1670,353,1943,458,2229,1,2021,2022,False,IND,CHI
2021-22,1610612747,LAL,Los Angeles Lakers,22100538,2021-12-31,LAL vs. POR,W,48.0,0.665,0.353,0.07,0.15,0.412,0.265,0.09,0.368,0,0,0,0,117,62,314,50,2364,60,1457,2249,2227,1,2021,2022,True,LAL,POR
2021-22,1610612739,CLE,Cleveland Cavaliers,22100533,2021-12-31,CLE vs. ATL,L,48.0,0.619,0.286,0.095,0.25,0.526,0.216,0.021,0.259,0,0,0,0,117,259,782,264,1471,1165,915,2460,1071,1,2021,2022,True,CLE,ATL
2021-22,1610612756,PHX,Phoenix Suns,22100529,2021-12-31,PHX @ BOS,L,48.0,0.465,0.16,0.101,0.333,0.602,0.313,0.184,0.385,0,0,0,0,117,2075,2121,368,468,2080,1885,260,2310,1,2021,2022,False,BOS,PHX
2021-22,1610612760,OKC,Oklahoma City Thunder,22100536,2021-12-31,OKC vs. NYK,W,48.0,0.517,0.08,0.106,0.154,0.42,0.272,0.106,0.164,0,0,0,0,117,1411,2435,464,2347,89,1530,1981,152,1,2021,2022,True,OKC,NYK
2021-22,1610612757,POR,Portland Trail Blazers,22100538,2021-12-31,POR @ LAL,L,48.0,0.412,0.265,0.09,0.368,0.665,0.353,0.07,0.15,0,0,0,0,117,2401,1003,198,233,2398,2142,2407,91,1,2021,2022,False,LAL,POR
