season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2021-22,1610612745,HOU,Houston Rockets,22100532,2021-12-31,HOU vs. MIA,L,48.0,13.0,21.0,6.0,50.0,23.0,5.0,15.0,48.0,0,0,0,0,117,1595,200,2040,832,2082,113,1614,1246,1,2021,2022,True,HOU,MIA
2021-22,1610612756,PHX,Phoenix Suns,22100529,2021-12-31,PHX @ BOS,L,48.0,21.0,19.0,21.0,46.0,16.0,20.0,3.0,64.0,0,0,0,0,117,482,358,219,1216,1179,2104,85,2300,1,2021,2022,False,BOS,PHX
2021-22,1610612757,POR,Portland Trail Blazers,22100538,2021-12-31,POR @ LAL,L,48.0,11.0,27.0,18.0,42.0,11.0,2.0,16.0,50.0,0,0,0,0,117,1888,33,412,1613,452,13,1747,1431,1,2021,2022,False,LAL,POR
2021-22,1610612754,IND,Indiana Pacers,22100530,2021-12-31,IND vs. CHI,L,48.0,14.0,25.0,17.0,58.0,24.0,12.0,14.0,32.0,0,0,0,0,117,1426,60,503,301,2154,975,1466,103,1,2021,2022,True,IND,CHI
2021-22,1610612738,BOS,Boston Celtics,22100529,2021-12-31,BOS vs. PHX,W,48.0,16.0,20.0,3.0,64.0,21.0,19.0,21.0,46.0,0,0,0,0,117,1155,282,2354,110,1861,2014,2192,1016,1,2021,2022,True,BOS,PHX
2021-22,1610612763,MEM,Memphis Grizzlies,22100535,2021-12-31,MEM vs. SAS,W,48.0,13.0,18.0,14.0,72.0,8.0,12.0,16.0,48.0,0,0,0,0,117,1595,448,848,15,156,975,1747,1246,1,2021,2022,True,MEM,SAS
2021-22,1610612759,SAS,San Antonio Spurs,22100535,2021-12-31,SAS @ MEM,L,48.0,8.0,12.0,16.0,48.0,13.0,18.0,14.0,72.0,0,0,0,0,117,2236,1311,597,1031,721,1927,1466,2428,1,2021,2022,False,MEM,SAS
2021-22,1610612737,ATL,Atlanta Hawks,22100533,2021-12-31,ATL @ CLE,W,48.0,12.0,18.0,10.0,40.0,5.0,6.0,7.0,68.0,0,0,0,0,117,1741,448,1473,1790,35,171,422,2381,1,2021,2022,False,CLE,ATL
2021-22,1610612762,UTA,Utah Jazz,22100537,2021-12-31,UTA vs. MIN,W,48.0,8.0,17.0,4.0,46.0,21.0,10.0,7.0,42.0,0,0,0,0,117,2236,535,2260,1216,1861,667,422,672,1,2021,2022,True,UTA,MIN
2021-22,1610612747,LAL,Los Angeles Lakers,22100538,2021-12-31,LAL vs. POR,W,48.0,11.0,2.0,16.0,50.0,11.0,27.0,18.0,42.0,0,0,0,0,117,1888,2432,597,832,452,2417,1959,672,1,2021,2022,True,LAL,POR
2021-22,1610612752,NYK,New York Knicks,22100536,2021-12-31,NYK @ OKC,L,48.0,8.0,3.0,4.0,38.0,10.0,13.0,3.0,32.0,0,0,0,0,117,2236,2409,2260,1955,337,1151,85,103,1,2021,2022,False,OKC,NYK
2021-22,1610612760,OKC,Oklahoma City Thunder,22100536,2021-12-31,OKC vs. NYK,W,48.0,10.0,13.0,3.0,32.0,8.0,3.0,4.0,38.0,0,0,0,0,117,2010,1121,2354,2294,156,30,108,377,1,2021,2022,True,OKC,NYK
2021-22,1610612739,CLE,Cleveland Cavaliers,22100533,2021-12-31,CLE vs. ATL,L,48.0,5.0,6.0,7.0,68.0,12.0,18.0,10.0,40.0,0,0,0,0,117,2405,2192,1922,51,574,1927,822,507,1,2021,2022,True,CLE,ATL
2021-22,1610612748,MIA,Miami Heat,22100532,2021-12-31,MIA @ HOU,W,48.0,23.0,5.0,15.0,48.0,13.0,21.0,6.0,50.0,0,0,0,0,117,308,2291,715,1031,721,2180,292,1431,1,2021,2022,False,HOU,MIA
2021-22,1610612750,MIN,Minnesota Timberwolves,22100537,2021-12-31,MIN @ UTA,L,48.0,21.0,10.0,7.0,42.0,8.0,17.0,4.0,46.0,0,0,0,0,117,482,1624,1922,1613,156,1800,108,1016,1,2021,2022,False,UTA,MIN
2021-22,1610612746,LAC,LA Clippers,22100534,2021-12-31,LAC @ TOR,L,48.0,6.0,3.0,14.0,36.0,12.0,21.0,7.0,46.0,0,0,0,0,117,2357,2409,848,2085,574,2180,422,1016,1,2021,2022,False,TOR,LAC
2021-22,1610612742,DAL,Dallas Mavericks,22100531,2021-12-31,DAL @ SAC,W,48.0,12.0,9.0,11.0,46.0,16.0,13.0,14.0,44.0,0,0,0,0,117,1741,1795,1283,1216,1179,1151,1466,849,1,2021,2022,False,SAC,DAL
2021-22,1610612761,TOR,Toronto Raptors,22100534,2021-12-31,TOR vs. LAC,W,48.0,12.0,21.0,7.0,46.0,6.0,3.0,14.0,36.0,0,0,0,0,117,1741,200,1922,1216,57,30,1466,256,1,2021,2022,True,TOR,LAC
2021-22,1610612741,CHI,Chicago Bulls,22100530,2021-12-31,CHI @ IND,W,48.0,24.0,12.0,14.0,32.0,14.0,25.0,17.0,58.0,0,0,0,0,117,232,1311,848,2294,867,2382,1865,2073,1,2021,2022,False,IND,CHI
2021-22,1610612758,SAC,Sacramento Kings,22100531,2021-12-31,SAC vs. DAL,L,48.0,16.0,13.0,14.0,44.0,12.0,9.0,11.0,46.0,0,0,0,0,117,1155,1121,848,1446,574,517,989,1016,1,2021,2022,True,SAC,DAL
2021-22,1610612764,WAS,Washington Wizards,22100527,2021-12-30,WAS vs. CLE,W,48.0,13.0,10.0,8.0,70.0,5.0,6.0,6.0,44.0,0,0,0,0,117,1595,1624,1767,34,35,171,292,849,1,2021,2022,True,WAS,CLE
2021-22,1610612755,PHI,Philadelphia 76ers,22100525,2021-12-30,PHI @ BKN,W,48.0,15.0,19.0,14.0,44.0,8.0,18.0,8.0,44.0,0,0,0,0,117,1283,358,848,1446,156,1927,540,849,1,2021,2022,False,BKN,PHI
2021-22,1610612739,CLE,Cleveland Cavaliers,22100527,2021-12-30,CLE @ WAS,L,48.0,5.0,6.0,6.0,44.0,13.0,10.0,8.0,70.0,0,0,0,0,117,2405,2192,2040,1446,721,667,540,2411,1,2021,2022,False,WAS,CLE
2021-22,1610612753,ORL,Orlando Magic,22100526,2021-12-30,ORL vs. MIL,L,48.0,9.0,11.0,11.0,50.0,9.0,24.0,23.0,56.0,0,0,0,0,117,2125,1487,1283,832,226,2352,2286,1949,1,2021,2022,True,ORL,MIL
2021-22,1610612749,MIL,Milwaukee Bucks,22100526,2021-12-30,MIL @ ORL,W,48.0,9.0,24.0,23.0,56.0,9.0,11.0,11.0,50.0,0,0,0,0,117,2125,80,137,389,226,838,989,1431,1,2021,2022,False,ORL,MIL
2021-22,1610612751,BKN,Brooklyn Nets,22100525,2021-12-30,BKN vs. PHI,L,48.0,8.0,18.0,8.0,44.0,15.0,19.0,14.0,44.0,0,0,0,0,117,2236,448,1767,1446,1036,2014,1466,849,1,2021,2022,True,BKN,PHI
2021-22,1610612760,OKC,Oklahoma City Thunder,22100522,2021-12-29,OKC @ PHX,L,48.0,16.0,15.0,10.0,50.0,12.0,17.0,8.0,40.0,0,0,0,0,117,1155,813,1473,832,574,1800,540,507,1,2021,2022,False,PHX,OKC
2021-22,1610612763,MEM,Memphis Grizzlies,22100520,2021-12-29,MEM vs. LAL,W,48.0,21.0,19.0,12.0,46.0,14.0,8.0,15.0,36.0,0,0,0,0,117,482,358,1132,1216,867,380,1614,256,1,2021,2022,True,MEM,LAL
2021-22,1610612747,LAL,Los Angeles Lakers,22100520,2021-12-29,LAL @ MEM,L,48.0,14.0,8.0,15.0,36.0,21.0,19.0,12.0,46.0,0,0,0,0,117,1426,1945,715,2085,1861,2014,1179,1016,1,2021,2022,False,MEM,LAL
2021-22,1610612757,POR,Portland Trail Blazers,22100523,2021-12-29,POR vs. UTA,L,48.0,18.0,10.0,22.0,30.0,11.0,18.0,13.0,74.0,0,0,0,0,117,845,1624,176,2359,452,1927,1330,2447,1,2021,2022,True,POR,UTA
2021-22,1610612738,BOS,Boston Celtics,22100518,2021-12-29,BOS vs. LAC,L,48.0,20.0,28.0,13.0,54.0,14.0,8.0,10.0,26.0,0,0,0,0,117,601,23,996,513,867,380,822,18,1,2021,2022,True,BOS,LAC
2021-22,1610612765,DET,Detroit Pistons,22100516,2021-12-29,DET vs. NYK,L,48.0,21.0,10.0,9.0,28.0,17.0,9.0,15.0,46.0,0,0,0,0,117,482,1624,1640,2384,1307,517,1614,1016,1,2021,2022,True,DET,NYK
2021-22,1610612742,DAL,Dallas Mavericks,22100524,2021-12-29,DAL @ SAC,L,48.0,18.0,16.0,9.0,40.0,18.0,8.0,6.0,46.0,0,0,0,0,117,845,662,1640,1790,1461,380,292,1016,1,2021,2022,False,SAC,DAL
2021-22,1610612752,NYK,New York Knicks,22100516,2021-12-29,NYK @ DET,W,48.0,17.0,9.0,15.0,46.0,21.0,10.0,9.0,28.0,0,0,0,0,117,1001,1795,715,1216,1861,667,695,37,1,2021,2022,False,DET,NYK
2021-22,1610612766,CHA,Charlotte Hornets,22100517,2021-12-29,CHA @ IND,W,48.0,10.0,13.0,19.0,54.0,13.0,18.0,19.0,32.0,0,0,0,0,117,2010,1121,337,513,721,1927,2050,103,1,2021,2022,False,IND,CHA
2021-22,1610612746,LAC,LA Clippers,22100518,2021-12-29,LAC @ BOS,W,48.0,14.0,8.0,10.0,26.0,20.0,28.0,13.0,54.0,0,0,0,0,117,1426,1945,1473,2425,1753,2429,1330,1788,1,2021,2022,False,BOS,LAC
2021-22,1610612741,CHI,Chicago Bulls,22100519,2021-12-29,CHI vs. ATL,W,48.0,17.0,8.0,31.0,62.0,20.0,22.0,14.0,54.0,0,0,0,0,117,1001,1945,10,162,1753,2262,1466,1788,1,2021,2022,True,CHI,ATL
2021-22,1610612762,UTA,Utah Jazz,22100523,2021-12-29,UTA @ POR,W,48.0,11.0,18.0,13.0,74.0,18.0,10.0,22.0,30.0,0,0,0,0,117,1888,448,996,7,1461,667,2243,78,1,2021,2022,False,POR,UTA
2021-22,1610612756,PHX,Phoenix Suns,22100522,2021-12-29,PHX vs. OKC,W,48.0,12.0,17.0,8.0,40.0,16.0,15.0,10.0,50.0,0,0,0,0,117,1741,535,1767,1790,1179,1500,822,1431,1,2021,2022,True,PHX,OKC
2021-22,1610612754,IND,Indiana Pacers,22100517,2021-12-29,IND vs. CHA,L,48.0,13.0,18.0,19.0,32.0,10.0,13.0,19.0,54.0,0,0,0,0,117,1595,448,337,2294,337,1151,2050,1788,1,2021,2022,True,IND,CHA
2021-22,1610612737,ATL,Atlanta Hawks,22100519,2021-12-29,ATL @ CHI,L,48.0,20.0,22.0,14.0,54.0,17.0,8.0,31.0,62.0,0,0,0,0,117,601,144,848,513,1307,380,2447,2239,1,2021,2022,False,CHI,ATL
2021-22,1610612758,SAC,Sacramento Kings,22100524,2021-12-29,SAC vs. DAL,W,48.0,18.0,8.0,6.0,46.0,18.0,16.0,9.0,40.0,0,0,0,0,117,845,1945,2040,1216,1461,1649,695,507,1,2021,2022,True,SAC,DAL
2021-22,1610612739,CLE,Cleveland Cavaliers,22100513,2021-12-28,CLE @ NOP,L,48.0,12.0,8.0,8.0,40.0,6.0,13.0,21.0,34.0,0,0,0,0,117,1741,1945,1767,1790,57,1151,2192,168,1,2021,2022,False,NOP,CLE
2021-22,1610612764,WAS,Washington Wizards,22100509,2021-12-28,WAS @ MIA,L,48.0,10.0,15.0,12.0,46.0,24.0,12.0,10.0,40.0,0,0,0,0,117,2010,813,1132,1216,2154,975,822,507,1,2021,2022,False,MIA,WAS
2021-22,1610612752,NYK,New York Knicks,22100512,2021-12-28,NYK @ MIN,W,48.0,9.0,23.0,8.0,40.0,18.0,11.0,11.0,50.0,0,0,0,0,117,2125,110,1767,1790,1461,838,989,1431,1,2021,2022,False,MIN,NYK
2021-22,1610612745,HOU,Houston Rockets,22100511,2021-12-28,HOU vs. LAL,L,48.0,18.0,8.0,16.0,56.0,13.0,10.0,16.0,56.0,0,0,0,0,117,845,1945,597,389,721,667,1747,1949,1,2021,2022,True,HOU,LAL
2021-22,1610612755,PHI,Philadelphia 76ers,22100510,2021-12-28,PHI @ TOR,W,48.0,16.0,13.0,8.0,32.0,10.0,17.0,16.0,32.0,0,0,0,0,117,1155,1121,1767,2294,337,1800,1747,103,1,2021,2022,False,TOR,PHI
2021-22,1610612753,ORL,Orlando Magic,22100508,2021-12-28,ORL vs. MIL,L,48.0,19.0,13.0,11.0,50.0,19.0,9.0,8.0,48.0,0,0,0,0,117,709,1121,1283,832,1617,517,540,1246,1,2021,2022,True,ORL,MIL
2021-22,1610612761,TOR,Toronto Raptors,22100510,2021-12-28,TOR vs. PHI,L,48.0,10.0,17.0,16.0,32.0,16.0,13.0,8.0,32.0,0,0,0,0,117,2010,535,597,2294,1179,1151,540,103,1,2021,2022,True,TOR,PHI
2021-22,1610612750,MIN,Minnesota Timberwolves,22100512,2021-12-28,MIN vs. NYK,L,48.0,18.0,11.0,11.0,50.0,9.0,23.0,8.0,40.0,0,0,0,0,117,845,1487,1283,832,226,2318,540,507,1,2021,2022,True,MIN,NYK
2021-22,1610612747,LAL,Los Angeles Lakers,22100511,2021-12-28,LAL @ HOU,W,48.0,13.0,10.0,16.0,56.0,18.0,8.0,16.0,56.0,0,0,0,0,117,1595,1624,597,389,1461,380,1747,1949,1,2021,2022,False,HOU,LAL
2021-22,1610612744,GSW,Golden State Warriors,22100514,2021-12-28,GSW vs. DEN,L,48.0,7.0,9.0,21.0,38.0,15.0,15.0,12.0,42.0,0,0,0,0,117,2306,1795,219,1955,1036,1500,1179,672,1,2021,2022,True,GSW,DEN
2021-22,1610612743,DEN,Denver Nuggets,22100514,2021-12-28,DEN @ GSW,W,48.0,15.0,15.0,12.0,42.0,7.0,9.0,21.0,38.0,0,0,0,0,117,1283,813,1132,1613,105,517,2192,377,1,2021,2022,False,GSW,DEN
2021-22,1610612748,MIA,Miami Heat,22100509,2021-12-28,MIA vs. WAS,W,48.0,24.0,12.0,10.0,40.0,10.0,15.0,12.0,46.0,0,0,0,0,117,232,1311,1473,1790,337,1500,1179,1016,1,2021,2022,True,MIA,WAS
2021-22,1610612749,MIL,Milwaukee Bucks,22100508,2021-12-28,MIL @ ORL,W,48.0,19.0,9.0,8.0,48.0,19.0,13.0,11.0,50.0,0,0,0,0,117,709,1795,1767,1031,1617,1151,989,1431,1,2021,2022,False,ORL,MIL
2021-22,1610612758,SAC,Sacramento Kings,22100515,2021-12-28,SAC vs. OKC,W,48.0,14.0,16.0,16.0,38.0,14.0,10.0,11.0,40.0,0,0,0,0,117,1426,662,597,1955,867,667,989,507,1,2021,2022,True,SAC,OKC
2021-22,1610612740,NOP,New Orleans Pelicans,22100513,2021-12-28,NOP vs. CLE,W,48.0,6.0,13.0,21.0,34.0,12.0,8.0,8.0,40.0,0,0,0,0,117,2357,1121,219,2206,574,380,540,507,1,2021,2022,True,NOP,CLE
2021-22,1610612760,OKC,Oklahoma City Thunder,22100515,2021-12-28,OKC @ SAC,L,48.0,14.0,10.0,11.0,40.0,14.0,16.0,16.0,38.0,0,0,0,0,117,1426,1624,1283,1790,867,1649,1747,377,1,2021,2022,False,SAC,OKC
2021-22,1610612741,CHI,Chicago Bulls,22100502,2021-12-27,CHI @ ATL,W,48.0,13.0,14.0,8.0,42.0,9.0,14.0,4.0,38.0,0,0,0,0,117,1595,962,1767,1613,226,1341,108,377,1,2021,2022,False,ATL,CHI
2021-22,1610612751,BKN,Brooklyn Nets,22100507,2021-12-27,BKN @ LAC,W,48.0,12.0,7.0,23.0,74.0,11.0,16.0,10.0,38.0,0,0,0,0,117,1741,2082,137,7,452,1649,822,377,1,2021,2022,False,LAC,BKN
2021-22,1610612750,MIN,Minnesota Timberwolves,22100503,2021-12-27,MIN vs. BOS,W,48.0,10.0,15.0,19.0,50.0,11.0,11.0,3.0,26.0,0,0,0,0,117,2010,813,337,832,452,838,85,18,1,2021,2022,True,MIN,BOS
2021-22,1610612746,LAC,LA Clippers,22100507,2021-12-27,LAC vs. BKN,L,48.0,11.0,16.0,10.0,38.0,12.0,7.0,23.0,74.0,0,0,0,0,117,1888,662,1473,1955,574,270,2286,2447,1,2021,2022,True,LAC,BKN
2021-22,1610612738,BOS,Boston Celtics,22100503,2021-12-27,BOS @ MIN,L,48.0,11.0,11.0,3.0,26.0,10.0,15.0,19.0,50.0,0,0,0,0,117,1888,1487,2354,2425,337,1500,2050,1431,1,2021,2022,False,MIN,BOS
2021-22,1610612756,PHX,Phoenix Suns,22100505,2021-12-27,PHX vs. MEM,L,48.0,25.0,14.0,9.0,46.0,13.0,21.0,4.0,62.0,0,0,0,0,117,177,962,1640,1216,721,2180,108,2239,1,2021,2022,True,PHX,MEM
2021-22,1610612763,MEM,Memphis Grizzlies,22100505,2021-12-27,MEM @ PHX,W,48.0,13.0,21.0,4.0,62.0,25.0,14.0,9.0,46.0,0,0,0,0,117,1595,200,2260,162,2230,1341,695,1016,1,2021,2022,False,PHX,MEM
2021-22,1610612757,POR,Portland Trail Blazers,22100506,2021-12-27,POR vs. DAL,L,48.0,23.0,17.0,14.0,30.0,18.0,17.0,13.0,68.0,0,0,0,0,117,308,535,848,2359,1461,1800,1330,2381,1,2021,2022,True,POR,DAL
2021-22,1610612737,ATL,Atlanta Hawks,22100502,2021-12-27,ATL vs. CHI,L,48.0,9.0,14.0,4.0,38.0,13.0,14.0,8.0,42.0,0,0,0,0,117,2125,962,2260,1955,721,1341,540,672,1,2021,2022,True,ATL,CHI
2021-22,1610612766,CHA,Charlotte Hornets,22100501,2021-12-27,CHA vs. HOU,W,48.0,28.0,10.0,18.0,50.0,21.0,14.0,14.0,38.0,0,0,0,0,117,81,1624,412,832,1861,1341,1466,377,1,2021,2022,True,CHA,HOU
2021-22,1610612762,UTA,Utah Jazz,22100504,2021-12-27,UTA @ SAS,W,48.0,10.0,13.0,7.0,54.0,15.0,8.0,13.0,68.0,0,0,0,0,117,2010,1121,1922,513,1036,380,1330,2381,1,2021,2022,False,SAS,UTA
2021-22,1610612745,HOU,Houston Rockets,22100501,2021-12-27,HOU @ CHA,L,48.0,21.0,14.0,14.0,38.0,28.0,10.0,18.0,50.0,0,0,0,0,117,482,962,848,1955,2355,667,1959,1431,1,2021,2022,False,CHA,HOU
2021-22,1610612759,SAS,San Antonio Spurs,22100504,2021-12-27,SAS vs. UTA,L,48.0,15.0,8.0,13.0,68.0,10.0,13.0,7.0,54.0,0,0,0,0,117,1283,1945,996,51,337,1151,422,1788,1,2021,2022,True,SAS,UTA
2021-22,1610612742,DAL,Dallas Mavericks,22100506,2021-12-27,DAL @ POR,W,48.0,18.0,17.0,13.0,68.0,23.0,17.0,14.0,30.0,0,0,0,0,117,845,535,996,51,2082,1800,1466,78,1,2021,2022,False,POR,DAL
2021-22,1610612739,CLE,Cleveland Cavaliers,22100494,2021-12-26,CLE vs. TOR,W,48.0,34.0,19.0,8.0,54.0,13.0,15.0,9.0,40.0,0,0,0,0,117,15,358,1767,513,721,1500,695,507,1,2021,2022,True,CLE,TOR
2021-22,1610612741,CHI,Chicago Bulls,22100499,2021-12-26,CHI vs. IND,W,48.0,12.0,6.0,7.0,44.0,15.0,13.0,22.0,62.0,0,0,0,0,117,1741,2192,1922,1446,1036,1151,2243,2239,1,2021,2022,True,CHI,IND
2021-22,1610612760,OKC,Oklahoma City Thunder,22100497,2021-12-26,OKC vs. NOP,W,48.0,14.0,12.0,9.0,48.0,20.0,11.0,17.0,54.0,0,0,0,0,117,1426,1311,1640,1031,1753,838,1865,1788,1,2021,2022,True,OKC,NOP
2021-22,1610612755,PHI,Philadelphia 76ers,22100495,2021-12-26,PHI @ WAS,W,48.0,9.0,18.0,8.0,38.0,8.0,13.0,7.0,44.0,0,0,0,0,117,2125,448,1767,1955,156,1151,422,849,1,2021,2022,False,WAS,PHI
2021-22,1610612754,IND,Indiana Pacers,22100499,2021-12-26,IND @ CHI,L,48.0,15.0,13.0,22.0,62.0,12.0,6.0,7.0,44.0,0,0,0,0,117,1283,1121,176,162,574,171,422,849,1,2021,2022,False,CHI,IND
2021-22,1610612748,MIA,Miami Heat,22100493,2021-12-26,MIA vs. ORL,W,48.0,22.0,20.0,13.0,46.0,19.0,10.0,6.0,34.0,0,0,0,0,117,380,282,996,1216,1617,667,292,168,1,2021,2022,True,MIA,ORL
2021-22,1610612743,DEN,Denver Nuggets,22100500,2021-12-26,DEN @ LAC,W,48.0,7.0,18.0,11.0,40.0,16.0,12.0,11.0,50.0,0,0,0,0,117,2306,448,1283,1790,1179,975,989,1431,1,2021,2022,False,LAC,DEN
2021-22,1610612763,MEM,Memphis Grizzlies,22100496,2021-12-26,MEM @ SAC,W,48.0,19.0,35.0,16.0,72.0,6.0,14.0,13.0,36.0,0,0,0,0,117,709,2,597,15,57,1341,1330,256,1,2021,2022,False,SAC,MEM
2021-22,1610612759,SAS,San Antonio Spurs,22100498,2021-12-26,SAS vs. DET,W,48.0,17.0,14.0,18.0,72.0,20.0,20.0,14.0,48.0,0,0,0,0,117,1001,962,412,15,1753,2104,1466,1246,1,2021,2022,True,SAS,DET
2021-22,1610612764,WAS,Washington Wizards,22100495,2021-12-26,WAS vs. PHI,L,48.0,8.0,13.0,7.0,44.0,9.0,18.0,8.0,38.0,0,0,0,0,117,2236,1121,1922,1446,226,1927,540,377,1,2021,2022,True,WAS,PHI
2021-22,1610612753,ORL,Orlando Magic,22100493,2021-12-26,ORL @ MIA,L,48.0,19.0,10.0,6.0,34.0,22.0,20.0,13.0,46.0,0,0,0,0,117,709,1624,2040,2206,1980,2104,1330,1016,1,2021,2022,False,MIA,ORL
2021-22,1610612761,TOR,Toronto Raptors,22100494,2021-12-26,TOR @ CLE,L,48.0,13.0,15.0,9.0,40.0,34.0,19.0,8.0,54.0,0,0,0,0,117,1595,813,1640,1790,2443,2014,540,1788,1,2021,2022,False,CLE,TOR
2021-22,1610612746,LAC,LA Clippers,22100500,2021-12-26,LAC vs. DEN,L,48.0,16.0,12.0,11.0,50.0,7.0,18.0,11.0,40.0,0,0,0,0,117,1155,1311,1283,832,105,1927,989,507,1,2021,2022,True,LAC,DEN
2021-22,1610612740,NOP,New Orleans Pelicans,22100497,2021-12-26,NOP @ OKC,L,48.0,20.0,11.0,17.0,54.0,14.0,12.0,9.0,48.0,0,0,0,0,117,601,1487,503,513,867,975,695,1246,1,2021,2022,False,OKC,NOP
2021-22,1610612765,DET,Detroit Pistons,22100498,2021-12-26,DET @ SAS,L,48.0,20.0,20.0,14.0,48.0,17.0,14.0,18.0,72.0,0,0,0,0,117,601,282,848,1031,1307,1341,1959,2428,1,2021,2022,False,SAS,DET
2021-22,1610612758,SAC,Sacramento Kings,22100496,2021-12-26,SAC vs. MEM,L,48.0,6.0,14.0,13.0,36.0,19.0,35.0,16.0,72.0,0,0,0,0,117,2357,962,996,2085,1617,2459,1747,2428,1,2021,2022,True,SAC,MEM
2021-22,1610612752,NYK,New York Knicks,22100488,2021-12-25,NYK vs. ATL,W,48.0,21.0,9.0,13.0,28.0,7.0,13.0,2.0,36.0,0,0,0,0,117,482,1795,996,2384,105,1151,32,256,1,2021,2022,True,NYK,ATL
2021-22,1610612744,GSW,Golden State Warriors,22100490,2021-12-25,GSW @ PHX,W,48.0,21.0,19.0,8.0,46.0,12.0,20.0,5.0,42.0,0,0,0,0,117,482,358,1767,1216,574,2104,202,672,1,2021,2022,False,PHX,GSW
2021-22,1610612751,BKN,Brooklyn Nets,22100491,2021-12-25,BKN @ LAL,W,48.0,17.0,7.0,11.0,56.0,17.0,20.0,21.0,54.0,0,0,0,0,117,1001,2082,1283,389,1307,2104,2192,1788,1,2021,2022,False,LAL,BKN
2021-22,1610612737,ATL,Atlanta Hawks,22100488,2021-12-25,ATL @ NYK,L,48.0,7.0,13.0,2.0,36.0,21.0,9.0,13.0,28.0,0,0,0,0,117,2306,1121,2377,2085,1861,517,1330,37,1,2021,2022,False,NYK,ATL
2021-22,1610612742,DAL,Dallas Mavericks,22100492,2021-12-25,DAL @ UTA,L,48.0,18.0,10.0,7.0,34.0,24.0,18.0,14.0,54.0,0,0,0,0,117,845,1624,1922,2206,2154,1927,1466,1788,1,2021,2022,False,UTA,DAL
2021-22,1610612756,PHX,Phoenix Suns,22100490,2021-12-25,PHX vs. GSW,L,48.0,12.0,20.0,5.0,42.0,21.0,19.0,8.0,46.0,0,0,0,0,117,1741,282,2170,1613,1861,2014,540,1016,1,2021,2022,True,PHX,GSW
2021-22,1610612738,BOS,Boston Celtics,22100489,2021-12-25,BOS @ MIL,L,48.0,21.0,23.0,9.0,28.0,15.0,23.0,16.0,56.0,0,0,0,0,117,482,110,1640,2384,1036,2318,1747,1949,1,2021,2022,False,MIL,BOS
2021-22,1610612747,LAL,Los Angeles Lakers,22100491,2021-12-25,LAL vs. BKN,L,48.0,17.0,20.0,21.0,54.0,17.0,7.0,11.0,56.0,0,0,0,0,117,1001,282,219,513,1307,270,989,1949,1,2021,2022,True,LAL,BKN
2021-22,1610612762,UTA,Utah Jazz,22100492,2021-12-25,UTA vs. DAL,W,48.0,24.0,18.0,14.0,54.0,18.0,10.0,7.0,34.0,0,0,0,0,117,232,448,848,513,1461,667,422,168,1,2021,2022,True,UTA,DAL
2021-22,1610612749,MIL,Milwaukee Bucks,22100489,2021-12-25,MIL vs. BOS,W,48.0,15.0,23.0,16.0,56.0,21.0,23.0,9.0,28.0,0,0,0,0,117,1283,110,597,389,1861,2318,695,37,1,2021,2022,True,MIL,BOS
2021-22,1610612744,GSW,Golden State Warriors,22100485,2021-12-23,GSW vs. MEM,W,48.0,19.0,9.0,14.0,40.0,21.0,13.0,16.0,50.0,0,0,0,0,117,709,1795,848,1790,1861,1151,1747,1431,1,2021,2022,True,GSW,MEM
2021-22,1610612766,CHA,Charlotte Hornets,22100482,2021-12-23,CHA @ DEN,W,48.0,17.0,13.0,6.0,44.0,16.0,20.0,24.0,50.0,0,0,0,0,117,1001,1121,2040,1446,1179,2104,2325,1431,1,2021,2022,False,DEN,CHA
2021-22,1610612760,OKC,Oklahoma City Thunder,22100483,2021-12-23,OKC @ PHX,L,48.0,9.0,14.0,1.0,48.0,22.0,16.0,6.0,34.0,0,0,0,0,117,2125,962,2430,1031,1980,1649,292,168,1,2021,2022,False,PHX,OKC
2021-22,1610612762,UTA,Utah Jazz,22100484,2021-12-23,UTA vs. MIN,W,48.0,15.0,16.0,9.0,60.0,22.0,21.0,18.0,46.0,0,0,0,0,117,1283,662,1640,223,1980,2180,1959,1016,1,2021,2022,True,UTA,MIN
