season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
42015,200746,LaMarcus Aldridge,1610612759,SAS,San Antonio Spurs,PRRollMan,Offensive,0.872,10,0.201,1.35,0.667,0.1,0.025,0.1,0.025,0.675,0.006670000000000001,40,54,24,36,12,2015-16,2015,2016
42015,202355,Hassan Whiteside,1610612748,MIA,Miami Heat,PRRollMan,Offensive,0.897,10,0.36,1.389,0.714,0.22,0.028,0.19,0.028,0.722,0.00714,36,50,20,28,8,2015-16,2015,2016
42015,202685,Jonas Valančiūnas,1610612761,TOR,Toronto Raptors,PRRollMan,Offensive,0.795,12,0.258,1.225,0.667,0.15,0.05,0.12,0.025,0.625,0.006670000000000001,40,49,22,33,11,2015-16,2015,2016
42015,203500,Steven Adams,1610612760,OKC,Oklahoma City Thunder,PRRollMan,Offensive,0.692,18,0.252,1.098,0.588,0.15,0.073,0.12,0.049,0.561,0.00588,41,45,20,34,14,2015-16,2015,2016
42015,201143,Al Horford,1610612737,ATL,Atlanta Hawks,PRRollMan,Offensive,0.821,10,0.243,1.294,0.548,0.09,0.0,0.06,0.0,0.588,0.00613,34,44,17,31,14,2015-16,2015,2016
42015,202687,Bismack Biyombo,1610612761,TOR,Toronto Raptors,PRRollMan,Offensive,0.949,20,0.228,1.536,0.739,0.25,0.0,0.29,0.107,0.75,0.00739,28,43,17,23,6,2015-16,2015,2016
42015,201567,Kevin Love,1610612739,CLE,Cleveland Cavaliers,PRRollMan,Offensive,0.564,20,0.149,0.956,0.368,0.07,0.089,0.07,0.0,0.378,0.00487,45,43,14,38,24,2015-16,2015,2016
42015,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,PRRollMan,Offensive,0.923,21,0.051,1.429,0.625,0.18,0.036,0.18,0.071,0.643,0.0070799999999999995,28,40,15,24,9,2015-16,2015,2016
42015,201586,Serge Ibaka,1610612760,OKC,Oklahoma City Thunder,PRRollMan,Offensive,0.538,18,0.217,0.949,0.459,0.08,0.026,0.08,0.051,0.462,0.00459,39,37,17,37,20,2015-16,2015,2016
42015,200794,Paul Millsap,1610612737,ATL,Atlanta Hawks,PRRollMan,Offensive,0.641,10,0.171,1.031,0.444,0.12,0.094,0.12,0.063,0.438,0.00519,32,33,12,27,15,2015-16,2015,2016
