season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
42015,202691,Klay Thompson,1610612744,GSW,Golden State Warriors,OffScreen,Offensive,0.583,24,0.302,1.067,0.411,0.049,0.037,0.049,0.012,0.411,0.00536,163,174,62,151,89,2015-16,2015,2016
42015,201142,Kevin Durant,1610612760,OKC,Oklahoma City Thunder,OffScreen,Offensive,0.625,18,0.161,1.082,0.5,0.047,0.082,0.047,0.0,0.482,0.00561,85,92,37,74,37,2015-16,2015,2016
42015,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,OffScreen,Offensive,0.792,18,0.129,1.316,0.453,0.105,0.0,0.088,0.035,0.491,0.00623,57,75,24,53,29,2015-16,2015,2016
42015,201942,DeMar DeRozan,1610612761,TOR,Toronto Raptors,OffScreen,Offensive,0.208,20,0.115,0.789,0.408,0.07,0.105,0.07,0.035,0.386,0.004079999999999999,57,45,20,49,29,2015-16,2015,2016
42015,2594,Kyle Korver,1610612737,ATL,Atlanta Hawks,OffScreen,Offensive,1.0,10,0.294,1.76,0.583,0.04,0.04,0.04,0.0,0.6,0.008539999999999999,25,44,14,24,10,2015-16,2015,2016
42015,2747,JR Smith,1610612739,CLE,Cleveland Cavaliers,OffScreen,Offensive,0.875,21,0.144,1.433,0.483,0.033,0.0,0.0,0.0,0.5,0.00707,30,43,14,29,15,2015-16,2015,2016
42015,200755,JJ Redick,1610612746,LAC,LA Clippers,OffScreen,Offensive,0.5,6,0.376,1.031,0.483,0.031,0.094,0.031,0.031,0.438,0.00569,32,33,14,29,15,2015-16,2015,2016
42015,202331,Paul George,1610612754,IND,Indiana Pacers,OffScreen,Offensive,0.417,7,0.182,0.969,0.348,0.188,0.094,0.156,0.0,0.438,0.00435,32,31,8,23,15,2015-16,2015,2016
42015,203468,CJ McCollum,1610612757,POR,Portland Trail Blazers,OffScreen,Offensive,0.375,11,0.121,0.897,0.407,0.069,0.034,0.034,0.034,0.414,0.00444,29,26,11,27,16,2015-16,2015,2016
42015,203082,Terrence Ross,1610612761,TOR,Toronto Raptors,OffScreen,Offensive,0.167,20,0.257,0.703,0.333,0.027,0.054,0.054,0.0,0.324,0.00364,37,26,11,33,22,2015-16,2015,2016
42015,202681,Kyrie Irving,1610612739,CLE,Cleveland Cavaliers,OffScreen,Offensive,0.708,21,0.038,1.211,0.563,0.0,0.158,0.0,0.0,0.474,0.007189999999999999,19,23,9,16,7,2015-16,2015,2016
42015,201587,Nicolas Batum,1610612766,CHA,Charlotte Hornets,OffScreen,Offensive,0.958,5,0.213,1.538,0.545,0.154,0.0,0.154,0.0,0.615,0.0068200000000000005,13,20,6,11,5,2015-16,2015,2016
42015,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,OffScreen,Offensive,0.25,20,0.057,0.8,0.273,0.08,0.04,0.08,0.0,0.32,0.00364,25,20,6,22,16,2015-16,2015,2016
42015,201578,Marreese Speights,1610612744,GSW,Golden State Warriors,OffScreen,Offensive,0.917,24,0.085,1.462,0.545,0.154,0.0,0.154,0.0,0.615,0.0072699999999999996,13,19,6,11,5,2015-16,2015,2016
42015,202738,Isaiah Thomas,1610612738,BOS,Boston Celtics,OffScreen,Offensive,0.542,6,0.113,1.059,0.429,0.176,0.118,0.176,0.118,0.412,0.005,17,18,6,14,8,2015-16,2015,2016
42015,203110,Draymond Green,1610612744,GSW,Golden State Warriors,OffScreen,Offensive,0.75,23,0.037,1.214,0.462,0.0,0.071,0.0,0.0,0.429,0.006540000000000001,14,17,6,13,7,2015-16,2015,2016
42015,203081,Damian Lillard,1610612757,POR,Portland Trail Blazers,OffScreen,Offensive,0.304,11,0.059,0.833,0.353,0.0,0.056,0.0,0.0,0.333,0.00441,18,15,6,17,11,2015-16,2015,2016
42015,1717,Dirk Nowitzki,1610612742,DAL,Dallas Mavericks,OffScreen,Offensive,0.833,5,0.103,1.4,0.7,0.0,0.0,0.0,0.0,0.7,0.006999999999999999,10,14,7,10,3,2015-16,2015,2016
