player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank
1626150,Andrew Harrison,Andrew,1610612763,MEM,22.0,6,2,4,0.333,118.83333333333331,130.8,2.1,0.075,0.115,0.9,0.273,0.3,0.143,13.3,8.2,10.3,29.1,-0.143,102,106,72,115,119,206,193,179,176,109,46,127,96,166,80,133,64,206
201148,Brandan Wright,Brandan,1610612763,MEM,29.0,2,0,2,0.0,12.433333333333334,109.1,2.9,0.071,0.111,0.0,0.0,5.8,0.667,8.7,17.4,8.7,11.6,0.091,197,178,30,178,192,113,172,186,181,173,173,3,13,31,204,84,3,117
1627738,Deyonta Davis,Deyonta,1610612763,MEM,20.0,3,1,2,0.333,11.383333333333333,116.7,9.5,0.273,0.375,0.0,0.0,0.0,0.0,9.5,6.3,15.8,31.6,0.012,176,152,30,115,195,176,13,11,13,173,173,152,152,46,43,185,104,173
203210,JaMychal Green,JaMychal,1610612763,MEM,27.0,6,2,4,0.333,117.83666666666667,119.7,5.2,0.17,0.254,0.0,0.0,0.0,0.0,10.1,11.0,5.2,31.8,-0.023,102,106,72,115,121,190,78,62,54,173,173,152,152,65,165,36,106,190
203516,James Ennis III,James,1610612763,MEM,26.0,6,2,4,0.333,158.7,123.0,3.9,0.123,0.187,1.1,0.333,0.5,0.2,12.0,12.2,6.1,28.6,-0.057,102,106,72,115,97,198,129,108,107,86,17,106,81,137,183,49,59,197
1626185,Jarell Martin,Jarell,1610612763,MEM,23.0,3,1,2,0.333,9.666666666666666,104.8,7.4,0.2,0.286,3.7,0.5,0.0,0.0,0.0,7.4,18.6,29.8,0.168,176,152,30,115,201,64,30,37,35,5,4,152,152,1,69,202,76,42
201188,Marc Gasol,Marc,1610612763,MEM,32.0,6,2,4,0.333,239.70666666666668,119.1,4.8,0.154,0.235,0.3,0.083,0.6,0.308,12.0,10.2,7.5,27.0,-0.016,102,106,72,115,55,187,93,73,68,168,155,84,54,136,142,61,35,187
201144,Mike Conley,Mike,1610612763,MEM,29.0,6,2,4,0.333,223.605,107.8,3.1,0.094,0.144,1.6,0.4,0.5,0.3,8.7,10.3,5.2,24.8,0.108,102,106,72,115,62,95,164,154,150,41,10,100,57,32,144,35,22,95
203584,Troy Daniels,Troy,1610612763,MEM,25.0,6,2,4,0.333,68.295,113.4,2.1,0.061,0.095,1.1,0.286,0.0,0.0,12.1,9.0,5.3,27.4,0.047,102,106,72,115,148,161,194,193,194,90,41,152,152,139,102,39,40,161
1713,Vince Carter,Vince,1610612763,MEM,40.0,6,2,4,0.333,194.68666666666667,123.4,3.0,0.1,0.154,0.4,0.091,0.0,0.0,10.9,10.5,5.7,26.6,-0.063,102,106,72,115,77,200,169,140,138,161,150,152,152,95,150,42,30,199
1627735,Wade Baldwin IV,Wade,1610612763,MEM,21.0,3,1,2,0.333,12.4,123.1,8.7,0.273,0.375,0.0,0.0,0.0,0.0,14.5,5.8,14.5,40.6,-0.069,176,152,30,115,193,199,19,11,13,173,173,152,152,186,32,179,200,200
1627782,Wayne Selden,Wayne,1610612763,MEM,22.0,6,2,4,0.333,106.09333333333332,107.4,2.0,0.067,0.094,0.3,0.1,0.3,0.2,10.2,6.4,8.1,27.8,0.117,102,106,72,115,127,90,199,190,195,164,147,124,81,68,47,69,48,85
2216,Zach Randolph,Zach,1610612763,MEM,35.0,6,2,4,0.333,191.36,116.0,7.5,0.248,0.377,0.9,0.227,0.4,0.182,10.0,8.7,6.0,23.7,0.017,102,106,72,115,80,170,29,19,12,106,73,118,86,60,97,48,14,170
