GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,1630639,A.J. Lawson,A.J.,1610612761,TOR,24.0,3,1,2,0.333,12.433333333333334,0.0,11.6,0.0,7.7,27.0,30.9,7.7,46.3,0.0,0.0,0.0,0.0,51.7,380,375,105,372,329,248,18,189,196,426,455,235,175,208,1,1,339,119
Players,1631260,AJ Green,AJ,1610612749,MIL,25.0,25,13,12,0.52,72.74,4.0,0.0,4.0,0.0,29.7,9.9,7.3,34.3,0.0,0.0,5.3,1.3,22.3,103,96,372,199,122,120,242,65,331,450,161,219,354,208,1,282,322,389
Players,1642358,AJ Johnson,AJ,1610612764,WAS,20.0,5,3,2,0.6,12.293333333333331,0.0,0.0,11.7,7.8,19.5,11.7,23.4,46.9,0.0,0.0,7.8,0.0,33.2,342,304,105,122,330,248,242,10,193,343,202,472,167,208,1,391,339,283
Players,203932,Aaron Gordon,Aaron,1610612743,DEN,29.0,20,12,8,0.6,88.55,0.5,2.2,2.7,5.4,14.6,12.5,7.0,43.4,0.0,0.0,1.6,6.5,40.8,160,113,288,122,81,247,189,104,247,226,225,212,222,208,1,127,117,216
Players,1628988,Aaron Holiday,Aaron,1610612745,HOU,28.0,15,8,7,0.533,6.95,0.0,0.0,0.0,0.0,48.3,20.7,13.8,69.1,0.0,0.0,13.8,27.6,56.6,214,187,262,187,376,248,242,189,331,483,393,387,48,208,1,473,3,91
Players,1630174,Aaron Nesmith,Aaron,1610612754,IND,25.0,20,12,8,0.6,76.61666666666666,1.3,1.9,1.9,3.8,16.9,11.3,7.5,46.4,0.0,0.0,9.4,8.1,34.0,160,113,288,122,111,234,206,129,281,294,191,225,174,208,1,435,74,275
Players,1630598,Aaron Wiggins,Aaron,1610612760,OKC,26.0,8,4,4,0.5,18.075,8.0,0.0,8.0,5.3,26.6,18.6,5.3,26.6,0.0,0.0,0.0,5.3,41.2,295,275,181,212,288,41,242,20,250,422,357,159,422,208,1,1,154,213
Players,1641737,Adem Bona,Adem,1610612755,PHI,22.0,5,1,4,0.2,2.8,0.0,0.0,0.0,34.3,0.0,0.0,0.0,102.9,0.0,0.0,17.1,0.0,85.7,342,375,181,433,430,248,242,189,7,1,1,1,15,208,1,480,339,15
Players,1642349,Ajay Mitchell,Ajay,1610612760,OKC,22.0,2,1,1,0.5,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,102.9,0.0,102.9,0.0,0.0,0.0,0.0,0.0,410,375,35,212,464,248,242,189,331,1,495,1,15,208,1,1,339,447
Players,201143,Al Horford,Al,1610612738,BOS,39.0,24,17,7,0.708,65.70166666666667,4.4,1.5,5.1,8.8,2.9,19.0,3.7,45.3,2.2,0.0,2.9,0.7,37.5,114,38,262,63,137,102,221,48,164,90,365,136,192,75,1,163,338,246
Players,202692,Alec Burks,Alec,1610612748,MIA,33.0,9,4,5,0.444,34.36666666666667,0.0,5.6,0.0,5.6,27.9,16.8,9.8,55.9,0.0,0.0,4.2,4.2,28.5,279,275,214,309,224,248,68,189,246,439,321,304,87,208,1,226,204,334
Players,1627936,Alex Caruso,Alex,1610612760,OKC,31.0,7,4,3,0.571,15.898333333333332,3.0,0.0,3.0,12.1,21.1,39.2,6.0,24.2,0.0,0.0,21.1,3.0,69.7,309,275,148,151,300,159,242,95,100,372,473,177,432,208,1,485,254,34
Players,203458,Alex Len,Alex,1610612747,LAL,32.0,5,3,2,0.6,0.075,0.0,0.0,0.0,0.0,0.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,304,105,122,492,248,242,189,331,1,498,1,456,208,1,1,339,447
