season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2024-25,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,22401198,2025-04-13T00:00:00,GSW vs. LAC,L,16.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,3,1.0,1,13222,13222,13222,18812,1,20945,1,5938,15070,10985,13505,12252,1,1,14108,14078,3738,1,14882,12449,19992,1,1,16:11,2024,2025
2024-25,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,22401198,2025-04-13T00:00:00,GSW vs. LAC,L,24.8,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,4,0.25,1,13222,13222,13222,12219,6392,17655,1,5938,15070,10985,13505,12252,1,1,14108,14078,3738,1,14882,19033,18231,20233,1,24:45,2024,2025
2024-25,1630541,Moses Moody,Moses,1610612744,GSW,Golden State Warriors,22401198,2025-04-13T00:00:00,GSW vs. LAC,L,30.5,0.75,0.25,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,4,0.5,1,13222,13222,13222,7316,6392,17655,1,5938,15070,1121,13505,1,1,16578,1,14078,3738,20984,1,15612,18231,8526,1,30:30,2024,2025
2024-25,202710,Jimmy Butler III,Jimmy,1610612744,GSW,Golden State Warriors,22401198,2025-04-13T00:00:00,GSW vs. LAC,L,48.0,0.9,0.1,0.8,0.067,0.0,0.267,0.2,0.367,0.733,0.667,0.333,0.0,0.0,0.667,0.333,12,20,0.6,1,13222,13222,13222,13,4183,20570,4753,5630,15070,4611,6438,3074,4943,7848,10800,14078,3738,11624,9150,421,1105,5394,1,48:02,2024,2025
2024-25,201939,Stephen Curry,Stephen,1610612744,GSW,Golden State Warriors,22401198,2025-04-13T00:00:00,GSW vs. LAC,L,38.0,0.4,0.6,0.167,0.0,0.583,0.056,0.25,0.056,0.167,0.0,1.0,0.857,0.143,0.6,0.4,10,20,0.5,1,13222,13222,13222,1393,17532,6625,19394,5938,6168,10878,4687,12135,18218,16578,1,11343,3702,13803,8173,1099,1105,8526,1,37:60,2024,2025
2024-25,1641764,Brandin Podziemski,Brandin,1610612744,GSW,Golden State Warriors,22401198,2025-04-13T00:00:00,GSW vs. LAC,L,43.1,0.636,0.364,0.526,0.211,0.316,0.105,0.158,0.158,0.316,0.6,0.4,1.0,0.0,0.714,0.286,7,11,0.636,1,13222,13222,13222,144,10113,14527,10836,2136,11469,9672,8550,8993,14728,9492,10202,1,3738,11196,11119,3730,7071,4689,1,43:04,2024,2025
2024-25,1642366,Quinten Post,Quinten,1610612744,GSW,Golden State Warriors,22401198,2025-04-13T00:00:00,GSW vs. LAC,L,10.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,13222,13222,13222,22021,22982,1,20158,5938,15070,10985,13505,12252,19404,16578,14108,14078,3738,20984,14882,22635,23259,22635,1,10:14,2024,2025
2024-25,1627741,Buddy Hield,Buddy,1610612744,GSW,Golden State Warriors,22401198,2025-04-13T00:00:00,GSW vs. LAC,L,15.8,0.143,0.857,0.25,0.0,0.75,0.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0,3,7,0.429,1,13222,13222,13222,19100,22548,2113,17717,5938,2583,10985,13505,12252,16138,1,14108,1,3738,1,14882,12449,12910,13735,1,15:45,2024,2025
2024-25,203110,Draymond Green,Draymond,1610612744,GSW,Golden State Warriors,22401198,2025-04-13T00:00:00,GSW vs. LAC,L,38.5,0.333,0.667,0.143,0.0,0.857,0.0,0.0,0.214,0.143,1.0,0.0,1.0,0.0,1.0,0.0,5,9,0.556,1,13222,13222,13222,1114,18988,4632,19647,5938,1890,10985,13505,6833,18617,1,14108,1,3738,1,14882,7242,9700,7248,1,38:29,2024,2025
2024-25,1630296,Braxton Key,Braxton,1610612744,GSW,Golden State Warriors,22401183,2025-04-11T00:00:00,GSW @ POR,W,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,24893,22982,20945,20158,5938,15070,10985,1,12252,19404,16578,14108,14078,3738,20984,14882,22635,24836,22635,1,3:12,2024,2025
2024-25,1628995,Kevin Knox II,Kevin,1610612744,GSW,Golden State Warriors,22401183,2025-04-11T00:00:00,GSW @ POR,W,3.2,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,1,1,1,1,24893,13548,8866,1,5938,15070,10985,13505,12252,1,1,14108,14078,3738,1,14882,19033,21660,8526,1,3:12,2024,2025
