season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2024-25,202710,Jimmy Butler III,Jimmy,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,41.89333333333333,4,11,0.364,0,3,0.0,9,11,0.818,3,3,6,6,1,3,0,0,2,6,17,-17,41.2,0,0,35.0,1,851,851,851,94,574,450,1014,933,701,933,36,33,446,107,568,348,119,543,36,533,1,752,87,361,1554,213,138,9,296,1,41:54,2024,2025
2024-25,203110,Draymond Green,Draymond,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,35.76,4,11,0.364,1,6,0.167,1,2,0.5,2,4,6,6,3,1,0,0,4,1,10,-9,26.2,0,0,25.0,1,851,851,851,334,574,450,1014,530,259,881,651,505,651,222,415,348,119,135,300,533,1,1381,752,666,1333,542,138,9,542,1,35:46,2024,2025
2024-25,1642366,Quinten Post,Quinten,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,9.94,1,4,0.25,1,4,0.25,0,0,0.0,0,3,3,0,2,0,0,0,1,0,3,9,4.6,0,0,7.0,1,851,851,851,1320,1101,1037,1213,530,505,725,834,885,834,889,568,779,1135,256,768,533,1,393,1139,1159,328,1375,138,9,1240,1,9:56,2024,2025
2024-25,1630311,Pat Spencer,Pat,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,5.733333333333333,1,2,0.5,0,1,0.0,0,0,0.0,1,0,1,1,2,0,0,0,1,0,2,-5,2.7,0,0,4.0,1,851,851,851,1448,1101,1272,504,933,1079,933,834,885,834,445,1363,1202,774,256,768,533,1,393,1139,1260,1134,1463,138,9,1368,1,5:44,2024,2025
2024-25,1630541,Moses Moody,Moses,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,12.0,3,6,0.5,2,3,0.667,4,5,0.8,1,0,1,2,1,2,0,0,2,3,12,10,21.2,0,0,21.0,1,851,851,851,1250,711,868,504,263,701,124,207,223,452,445,1363,1202,532,543,114,533,1,752,333,561,302,705,138,9,678,1,12:00,2024,2025
2024-25,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,5.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,2,3.0,0,0,2.0,1,851,851,851,1450,1362,1545,1362,933,1299,933,834,885,834,889,1363,1460,1135,1024,300,533,1,1,752,1411,639,1448,138,9,1473,1,5:42,2024,2025
2024-25,1631218,Trayce Jackson-Davis,Trayce,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,6.683333333333334,1,1,1.0,0,0,0.0,0,0,0.0,2,0,2,0,0,1,0,0,0,0,2,-6,7.4,0,0,6.0,1,851,851,851,1420,1101,1398,1,933,1299,933,834,885,834,222,1363,982,1135,1024,300,533,1,1,1139,1260,1188,1242,138,9,1272,1,6:41,2024,2025
2024-25,1627741,Buddy Hield,Buddy,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,29.615,2,9,0.222,0,4,0.0,4,4,1.0,2,2,4,1,4,2,0,0,5,2,8,-13,16.3,0,0,17.0,1,851,851,851,606,896,586,1274,933,505,933,207,285,1,222,780,610,774,64,114,533,1,1573,490,789,1462,886,138,9,825,1,29:37,2024,2025
2024-25,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,5.983333333333333,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,1,0,0,0,0,0,0,0,-11,5.1,0,0,4.0,1,851,851,851,1442,1362,1545,1362,933,1299,933,834,885,834,445,780,779,774,1024,768,533,1,1,1139,1411,1410,1348,138,9,1368,1,5:59,2024,2025
2024-25,1641764,Brandin Podziemski,Brandin,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,38.735,11,19,0.579,4,6,0.667,2,5,0.4,2,4,6,4,2,2,0,2,3,4,28,-2,45.2,0,0,46.0,1,851,851,851,211,58,118,370,73,259,124,421,223,804,222,415,348,281,256,114,533,1526,1125,219,94,936,154,138,9,118,1,38:44,2024,2025
2024-25,1630611,Gui Santos,Gui,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,15.723333333333333,1,4,0.25,0,3,0.0,0,0,0.0,3,2,5,0,0,0,1,0,1,1,2,-1,11.0,0,0,9.0,1,851,851,851,1113,1101,1037,1213,933,701,933,834,885,834,107,780,467,1135,1024,768,167,1,393,752,1260,867,1102,138,9,1153,1,15:43,2024,2025
2024-25,1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,32.233333333333334,11,23,0.478,3,9,0.333,1,3,0.333,1,2,3,0,2,2,0,2,2,1,26,-12,33.6,0,0,36.0,1,851,851,851,507,58,47,723,146,77,562,651,432,808,445,780,779,1135,256,114,533,1526,752,752,117,1437,367,138,9,281,1,32:14,2024,2025
2024-25,1630311,Pat Spencer,Pat,1610612744,GSW,Golden State Warriors,42400234,2025-05-12T00:00:00,GSW vs. MIN,L,4.633333333333334,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,0,1,2,14,2.0,0,0,2.0,1,851,851,851,1489,1362,1545,1362,933,1299,933,421,505,1,889,1363,1460,1135,1024,768,533,1,1,752,1260,196,1489,138,9,1473,1,4:38,2024,2025
