season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2024-25,1631218,Trayce Jackson-Davis,Trayce,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,6.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,1,851,851,851,1420,1,1299,1,407,933,610,834,1,1,952,1,837,268,1239,1,1101,1398,1,1,6:41,2024,2025
2024-25,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,851,851,851,1450,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,5:42,2024,2025
2024-25,203110,Draymond Green,Draymond,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,35.8,0.455,0.545,0.6,0.0,0.3,0.0,0.1,0.0,0.6,0.667,0.333,1.0,0.0,0.75,0.25,4,11,0.364,1,851,851,851,334,1004,527,518,407,689,610,711,728,387,433,682,1,268,580,728,574,450,1014,1,35:46,2024,2025
2024-25,1642366,Quinten Post,Quinten,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,9.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4,0.25,1,851,851,851,1320,1375,1,1186,407,1,610,834,728,1141,952,842,1,268,1,894,1101,1037,1213,1,9:56,2024,2025
2024-25,1627741,Buddy Hield,Buddy,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,29.6,0.556,0.444,0.5,0.0,0.0,0.25,0.5,0.25,0.5,0.5,0.5,0.0,0.0,0.5,0.5,2,9,0.222,1,851,851,851,606,795,728,655,407,933,227,75,303,503,551,463,837,268,845,367,896,586,1274,1,29:37,2024,2025
2024-25,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,851,851,851,1442,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,5:59,2024,2025
2024-25,202710,Jimmy Butler III,Jimmy,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,41.9,0.727,0.273,0.471,0.118,0.0,0.0,0.529,0.118,0.353,0.5,0.5,0.0,0.0,0.5,0.5,4,11,0.364,1,851,851,851,94,477,1056,731,283,933,610,73,612,803,551,463,837,268,845,367,574,450,1014,1,41:54,2024,2025
2024-25,1630611,Gui Santos,Gui,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,15.7,0.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,4,0.25,1,851,851,851,1113,1256,243,1,407,933,610,834,728,1,952,1,837,268,1239,1,1101,1037,1213,1,15:43,2024,2025
2024-25,1641764,Brandin Podziemski,Brandin,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,38.7,0.684,0.316,0.5,0.071,0.429,0.071,0.071,0.357,0.429,0.571,0.429,0.75,0.25,0.636,0.364,11,19,0.579,1,851,851,851,211,557,983,655,376,487,580,767,187,633,531,641,685,234,745,613,58,118,370,1,38:44,2024,2025
2024-25,1630311,Pat Spencer,Pat,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,5.7,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,0.5,1,851,851,851,1448,847,562,1,407,933,610,834,728,1,952,1,837,268,1239,1,1101,1272,504,1,5:44,2024,2025
2024-25,1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,32.2,0.609,0.391,0.615,0.077,0.346,0.077,0.039,0.115,0.538,0.375,0.625,1.0,0.0,0.545,0.455,11,23,0.478,1,851,851,851,507,706,838,495,367,632,570,827,623,475,773,409,1,268,840,521,58,47,723,1,32:14,2024,2025
2024-25,1630541,Moses Moody,Moses,1610612744,GSW,Golden State Warriors,42400235,2025-05-14T00:00:00,GSW @ MIN,L,12.0,0.5,0.5,0.167,0.0,0.5,0.083,0.333,0.333,0.167,0.0,1.0,0.5,0.5,0.333,0.667,3,6,0.5,1,851,851,851,1250,847,562,1145,407,425,556,198,197,1073,952,1,732,137,1061,238,711,868,504,1,12:00,2024,2025
2024-25,1631218,Trayce Jackson-Davis,Trayce,1610612744,GSW,Golden State Warriors,42400234,2025-05-12T00:00:00,GSW vs. MIN,L,19.2,1.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.5,0.5,0.0,0.0,0.5,0.5,2,2,1.0,1,851,851,851,982,1,1299,256,407,933,610,436,728,210,551,463,837,268,845,367,896,1272,1,1,19:14,2024,2025
2024-25,202710,Jimmy Butler III,Jimmy,1610612744,GSW,Golden State Warriors,42400234,2025-05-12T00:00:00,GSW vs. MIN,L,34.4,0.889,0.111,0.714,0.143,0.0,0.071,0.286,0.0,0.571,0.0,1.0,0.0,0.0,0.0,1.0,5,9,0.556,1,851,851,851,398,264,1274,351,244,933,580,288,728,411,952,1,837,268,1239,1,450,586,415,1,34:21,2024,2025
2024-25,203110,Draymond Green,Draymond,1610612744,GSW,Golden State Warriors,42400234,2025-05-12T00:00:00,GSW vs. MIN,L,33.9,0.571,0.429,0.571,0.0,0.429,0.143,0.0,0.0,0.571,0.5,0.5,1.0,0.0,0.667,0.333,6,14,0.429,1,851,851,851,419,768,754,541,407,487,440,834,728,411,551,463,1,268,654,618,334,285,833,1,33:53,2024,2025
2024-25,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,42400234,2025-05-12T00:00:00,GSW vs. MIN,L,15.9,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,5,0.2,1,851,851,851,1104,708,790,1186,407,1,610,834,728,1141,952,842,1,268,1,894,1101,944,1291,1,15:52,2024,2025
2024-25,1641764,Brandin Podziemski,Brandin,1610612744,GSW,Golden State Warriors,42400234,2025-05-12T00:00:00,GSW vs. MIN,L,33.0,0.714,0.286,0.545,0.182,0.0,0.273,0.455,0.364,0.364,0.333,0.667,0.0,0.0,0.333,0.667,3,14,0.214,1,851,851,851,471,496,1028,605,193,933,209,117,179,777,779,353,837,268,1061,238,711,285,1286,1,33:01,2024,2025
2024-25,1630296,Braxton Key,Braxton,1610612744,GSW,Golden State Warriors,42400234,2025-05-12T00:00:00,GSW vs. MIN,L,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,851,851,851,1689,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,0:08,2024,2025
2024-25,1630611,Gui Santos,Gui,1610612744,GSW,Golden State Warriors,42400234,2025-05-12T00:00:00,GSW vs. MIN,L,4.6,0.75,0.25,0.571,0.0,0.429,0.0,0.0,1.0,0.571,1.0,0.0,1.0,0.0,1.0,0.0,3,4,0.75,1,851,851,851,1489,416,1081,541,407,487,610,834,1,411,1,842,1,268,1,894,711,1037,126,1,4:38,2024,2025
2024-25,1628995,Kevin Knox II,Kevin,1610612744,GSW,Golden State Warriors,42400234,2025-05-12T00:00:00,GSW vs. MIN,L,4.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1,851,851,851,1489,1,1299,1,407,933,1,834,1,1,1,842,837,268,1,894,1101,1398,1,1,4:38,2024,2025
2024-25,1630311,Pat Spencer,Pat,1610612744,GSW,Golden State Warriors,42400234,2025-05-12T00:00:00,GSW vs. MIN,L,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,851,851,851,1489,1375,1299,1186,407,933,610,1,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,4:38,2024,2025
2024-25,1630541,Moses Moody,Moses,1610612744,GSW,Golden State Warriors,42400234,2025-05-12T00:00:00,GSW vs. MIN,L,6.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,3,0.333,1,851,851,851,1411,1375,1,1186,407,1,610,834,1,1141,952,842,837,1,1239,1,1101,1168,1049,1,6:53,2024,2025
2024-25,1627741,Buddy Hield,Buddy,1610612744,GSW,Golden State Warriors,42400234,2025-05-12T00:00:00,GSW vs. MIN,L,34.7,0.455,0.545,0.308,0.0,0.462,0.154,0.23,0.154,0.308,0.0,1.0,0.5,0.5,0.25,0.75,4,11,0.364,1,851,851,851,374,1004,527,994,407,469,425,383,520,861,952,1,732,137,1144,193,574,450,1014,1,34:44,2024,2025
2024-25,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,42400234,2025-05-12T00:00:00,GSW vs. MIN,L,13.9,1.0,0.0,0.75,0.0,0.0,0.25,0.25,0.0,0.75,0.333,0.667,0.0,0.0,0.333,0.667,3,5,0.6,1,851,851,851,1181,1,1299,308,407,933,227,336,728,243,779,353,837,268,1061,238,711,944,309,1,13:51,2024,2025
2024-25,1642366,Quinten Post,Quinten,1610612744,GSW,Golden State Warriors,42400234,2025-05-12T00:00:00,GSW vs. MIN,L,4.6,0.5,0.5,0.4,0.0,0.6,0.0,0.0,0.0,0.4,1.0,0.0,1.0,0.0,1.0,0.0,2,4,0.5,1,851,851,851,1489,847,562,803,407,282,610,834,728,657,1,842,1,268,1,894,896,1037,504,1,4:38,2024,2025
2024-25,1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,Golden State Warriors,42400234,2025-05-12T00:00:00,GSW vs. MIN,L,29.5,0.846,0.154,0.522,0.0,0.0,0.174,0.478,0.261,0.522,0.5,0.5,0.0,0.0,0.5,0.5,6,13,0.462,1,851,851,851,612,298,1245,643,407,933,379,112,296,494,551,463,837,268,845,367,334,339,744,1,29:31,2024,2025
2024-25,202710,Jimmy Butler III,Jimmy,1610612744,GSW,Golden State Warriors,42400233,2025-05-10T00:00:00,GSW vs. MIN,L,43.0,0.846,0.154,0.606,0.0,0.182,0.0,0.212,0.182,0.606,0.2,0.8,1.0,0.0,0.333,0.667,12,26,0.462,1,851,851,851,53,298,1245,514,407,844,610,424,444,386,895,270,1,268,1061,238,32,21,744,1,42:59,2024,2025
2024-25,1642366,Quinten Post,Quinten,1610612744,GSW,Golden State Warriors,42400233,2025-05-10T00:00:00,GSW vs. MIN,L,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,851,851,851,1590,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,2:31,2024,2025
2024-25,203110,Draymond Green,Draymond,1610612744,GSW,Golden State Warriors,42400233,2025-05-10T00:00:00,GSW vs. MIN,L,29.1,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,4,0.25,1,851,851,851,629,416,1081,1,407,933,610,834,728,1,1,842,837,268,1,894,1101,1037,1213,1,29:08,2024,2025
2024-25,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,42400233,2025-05-10T00:00:00,GSW vs. MIN,L,25.6,0.5,0.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,4,0.25,1,851,851,851,763,847,562,1,407,933,1,834,1,1,1,842,837,268,1,894,1101,1037,1213,1,25:33,2024,2025
2024-25,1627741,Buddy Hield,Buddy,1610612744,GSW,Golden State Warriors,42400233,2025-05-10T00:00:00,GSW vs. MIN,L,32.3,0.273,0.727,0.143,0.0,0.857,0.0,0.0,0.0,0.143,0.0,1.0,0.75,0.25,0.6,0.4,5,11,0.455,1,851,851,851,503,1246,291,1157,407,144,610,834,728,1088,952,1,685,234,764,555,450,450,765,1,32:21,2024,2025
2024-25,1641764,Brandin Podziemski,Brandin,1610612744,GSW,Golden State Warriors,42400233,2025-05-10T00:00:00,GSW vs. MIN,L,39.1,0.6,0.4,0.0,0.0,0.6,0.6,0.4,0.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,10,0.1,1,851,851,851,190,708,790,1186,407,282,43,147,131,1141,952,842,1,268,1,894,1101,523,1357,1,39:08,2024,2025
2024-25,1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,Golden State Warriors,42400233,2025-05-10T00:00:00,GSW vs. MIN,L,35.9,0.778,0.222,0.533,0.067,0.3,0.067,0.167,0.067,0.467,0.75,0.25,0.667,0.333,0.727,0.273,11,18,0.611,1,851,851,851,329,377,1156,622,382,689,585,539,710,585,387,762,700,209,635,727,58,145,306,1,35:52,2024,2025
2024-25,1630541,Moses Moody,Moses,1610612744,GSW,Golden State Warriors,42400233,2025-05-10T00:00:00,GSW vs. MIN,L,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,851,851,851,1550,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,3:20,2024,2025
2024-25,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,42400233,2025-05-10T00:00:00,GSW vs. MIN,L,18.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1,4,0.25,1,851,851,851,1024,1,1299,655,407,933,610,75,728,503,952,1,837,268,1239,1,1101,1037,1213,1,18:03,2024,2025
2024-25,1631218,Trayce Jackson-Davis,Trayce,1610612744,GSW,Golden State Warriors,42400233,2025-05-10T00:00:00,GSW vs. MIN,L,11.1,1.0,0.0,0.857,0.0,0.0,0.0,0.143,0.143,0.857,1.0,0.0,0.0,0.0,1.0,0.0,3,4,0.75,1,851,851,851,1289,1,1299,226,407,933,610,606,541,190,1,842,837,268,1,894,711,1037,126,1,11:05,2024,2025
2024-25,1641764,Brandin Podziemski,Brandin,1610612744,GSW,Golden State Warriors,42400232,2025-05-08T00:00:00,GSW @ MIN,L,33.0,0.556,0.444,0.545,0.0,0.273,0.182,0.182,0.182,0.545,0.667,0.333,1.0,0.0,0.75,0.25,4,9,0.444,1,851,851,851,468,795,728,605,407,717,348,499,444,462,433,682,1,268,580,728,574,586,791,1,33:02,2024,2025
2024-25,202710,Jimmy Butler III,Jimmy,1610612744,GSW,Golden State Warriors,42400232,2025-05-08T00:00:00,GSW @ MIN,L,33.9,0.692,0.308,0.471,0.118,0.353,0.0,0.176,0.0,0.353,0.0,1.0,1.0,0.0,0.333,0.667,6,13,0.462,1,851,851,851,421,538,992,731,283,618,610,518,728,803,952,1,1,268,1061,238,334,339,744,1,33:51,2024,2025
2024-25,1628995,Kevin Knox II,Kevin,1610612744,GSW,Golden State Warriors,42400232,2025-05-08T00:00:00,GSW @ MIN,L,9.0,0.667,0.333,0.667,0.667,0.0,0.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,0.333,1,851,851,851,1347,565,917,369,12,933,610,198,728,1141,1,842,837,268,1,894,1101,1168,1049,1,9:02,2024,2025
2024-25,1630541,Moses Moody,Moses,1610612744,GSW,Golden State Warriors,42400232,2025-05-08T00:00:00,GSW @ MIN,L,16.5,0.2,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,1,851,851,851,1080,1312,216,1186,407,933,610,1,728,1141,952,842,837,268,1239,894,1362,944,1362,1,16:29,2024,2025
2024-25,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,42400232,2025-05-08T00:00:00,GSW @ MIN,L,11.3,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,1,851,851,851,1278,847,562,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1272,1362,1,11:16,2024,2025
2024-25,1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,Golden State Warriors,42400232,2025-05-08T00:00:00,GSW @ MIN,L,26.4,0.727,0.273,0.778,0.222,0.167,0.0,0.055,0.111,0.556,0.571,0.429,1.0,0.0,0.625,0.375,8,11,0.727,1,851,851,851,723,477,1056,289,131,855,610,796,624,452,531,641,1,268,750,600,180,450,158,1,26:23,2024,2025
