season,team_id,team,game_id,game_date,away_team,home_team,opponent,opponent_id,game_week,pf,opp_pf,wl,differential
2016-17,1610612737,ATL,21600478,2016-12-28,NYK,ATL,NYK,1610612752,32,102,98,W,4
2016-17,1610612737,ATL,21600498,2016-12-30,DET,ATL,DET,1610612765,33,105,98,W,7
2016-17,1610612737,ATL,21600508,2017-01-01,SAS,ATL,SAS,1610612759,34,114,112,W,2
2016-17,1610612737,ATL,21600530,2017-01-04,ATL,ORL,ORL,1610612753,35,111,92,W,19
2016-17,1610612737,ATL,21600539,2017-01-05,ATL,NOP,NOP,1610612740,36,99,94,W,5
2016-17,1610612737,ATL,21600557,2017-01-07,ATL,DAL,DAL,1610612742,37,97,82,W,15
2016-17,1610612737,ATL,21600573,2017-01-10,ATL,BKN,BKN,1610612751,38,117,97,W,20
2016-17,1610612737,ATL,21600597,2017-01-13,BOS,ATL,BOS,1610612738,39,101,103,L,-2
2016-17,1610612737,ATL,21600607,2017-01-15,MIL,ATL,MIL,1610612749,40,111,98,W,13
2016-17,1610612737,ATL,21600613,2017-01-16,ATL,NYK,NYK,1610612752,41,108,107,W,1
2016-17,1610612737,ATL,21600633,2017-01-18,ATL,DET,DET,1610612765,42,95,118,L,-23
2016-17,1610612737,ATL,21600647,2017-01-20,CHI,ATL,CHI,1610612741,43,102,93,W,9
2016-17,1610612737,ATL,21600653,2017-01-21,PHI,ATL,PHI,1610612755,44,110,93,W,17
2016-17,1610612737,ATL,21600667,2017-01-23,LAC,ATL,LAC,1610612746,45,105,115,L,-10
2016-17,1610612737,ATL,21600683,2017-01-25,ATL,CHI,CHI,1610612741,46,119,114,W,5
2016-17,1610612737,ATL,21600702,2017-01-27,WAS,ATL,WAS,1610612764,47,86,112,L,-26
2016-17,1610612737,ATL,21600711,2017-01-29,NYK,ATL,NYK,1610612752,48,142,139,W,3
2016-17,1610612737,ATL,21600734,2017-02-01,ATL,MIA,MIA,1610612748,49,93,116,L,-23
2016-17,1610612737,ATL,21600743,2017-02-02,ATL,HOU,HOU,1610612745,50,113,108,W,5
2016-17,1610612737,ATL,21600756,2017-02-04,ORL,ATL,ORL,1610612753,51,113,86,W,27
2016-17,1610612737,ATL,21600772,2017-02-06,UTA,ATL,UTA,1610612762,52,95,120,L,-25
2016-17,1610612737,ATL,21600785,2017-02-08,DEN,ATL,DEN,1610612743,53,117,106,W,11
2016-17,1610612737,ATL,21600806,2017-02-10,ATL,SAC,SAC,1610612758,54,107,108,L,-1
2016-17,1610612737,ATL,21600830,2017-02-13,ATL,POR,POR,1610612757,55,109,104,W,5
2016-17,1610612737,ATL,21600846,2017-02-15,ATL,LAC,LAC,1610612746,56,84,99,L,-15
2016-17,1610612737,ATL,21600863,2017-02-24,MIA,ATL,MIA,1610612748,57,90,108,L,-18
2016-17,1610612737,ATL,21600867,2017-02-25,ATL,ORL,ORL,1610612753,58,86,105,L,-19
2016-17,1610612737,ATL,21600885,2017-02-27,ATL,BOS,BOS,1610612738,59,114,98,W,16
2016-17,1610612737,ATL,21600897,2017-03-01,DAL,ATL,DAL,1610612742,60,100,95,W,5
2016-17,1610612737,ATL,21600913,2017-03-03,CLE,ATL,CLE,1610612739,61,130,135,L,-5
2016-17,1610612737,ATL,21600927,2017-03-05,IND,ATL,IND,1610612754,62,96,97,L,-1
2016-17,1610612737,ATL,21600937,2017-03-06,GSW,ATL,GSW,1610612744,63,111,119,L,-8
2016-17,1610612737,ATL,21600950,2017-03-08,BKN,ATL,BKN,1610612751,64,110,105,W,5
2016-17,1610612737,ATL,21600969,2017-03-10,TOR,ATL,TOR,1610612761,65,105,99,W,6
2016-17,1610612737,ATL,21600981,2017-03-11,ATL,MEM,MEM,1610612763,66,107,90,W,17
2016-17,1610612737,ATL,21600994,2017-03-13,ATL,SAS,SAS,1610612759,67,99,107,L,-8
2016-17,1610612737,ATL,21601017,2017-03-16,MEM,ATL,MEM,1610612763,68,91,103,L,-12
2016-17,1610612737,ATL,21601029,2017-03-18,POR,ATL,POR,1610612757,69,97,113,L,-16
2016-17,1610612737,ATL,21601044,2017-03-20,ATL,CHA,CHA,1610612766,70,90,105,L,-15
2016-17,1610612737,ATL,21601063,2017-03-22,ATL,WAS,WAS,1610612764,71,100,104,L,-4
2016-17,1610612737,ATL,21601078,2017-03-24,ATL,MIL,MIL,1610612749,72,97,100,L,-3
2016-17,1610612737,ATL,21601088,2017-03-26,BKN,ATL,BKN,1610612751,73,92,107,L,-15
2016-17,1610612737,ATL,21601106,2017-03-28,PHX,ATL,PHX,1610612756,74,95,91,W,4
2016-17,1610612737,ATL,21601111,2017-03-29,ATL,PHI,PHI,1610612755,75,99,92,W,7
2016-17,1610612737,ATL,21601138,2017-04-01,ATL,CHI,CHI,1610612741,76,104,106,L,-2
2016-17,1610612737,ATL,21601148,2017-04-02,ATL,BKN,BKN,1610612751,77,82,91,L,-9
2016-17,1610612737,ATL,21601177,2017-04-06,BOS,ATL,BOS,1610612738,78,123,116,W,7
2016-17,1610612737,ATL,21601179,2017-04-07,ATL,CLE,CLE,1610612739,79,114,100,W,14
2016-17,1610612737,ATL,21601197,2017-04-09,CLE,ATL,CLE,1610612739,80,126,125,W,1
2016-17,1610612737,ATL,21601212,2017-04-11,CHA,ATL,CHA,1610612766,81,103,76,W,27
2016-17,1610612737,ATL,21601226,2017-04-12,ATL,IND,IND,1610612754,82,86,104,L,-18
2016-17,1610612751,BKN,21600006,2016-10-26,BKN,BOS,BOS,1610612738,1,117,122,L,-5
2016-17,1610612751,BKN,21600019,2016-10-28,IND,BKN,IND,1610612754,2,103,94,W,9
2016-17,1610612751,BKN,21600031,2016-10-29,BKN,MIL,MIL,1610612749,3,108,110,L,-2
2016-17,1610612751,BKN,21600043,2016-10-31,CHI,BKN,CHI,1610612741,4,88,118,L,-30
2016-17,1610612751,BKN,21600057,2016-11-02,DET,BKN,DET,1610612765,5,109,101,W,8
2016-17,1610612751,BKN,21600072,2016-11-04,CHA,BKN,CHA,1610612766,6,95,99,L,-4
2016-17,1610612751,BKN,21600101,2016-11-08,MIN,BKN,MIN,1610612750,7,119,110,W,9
2016-17,1610612751,BKN,21600106,2016-11-09,BKN,NYK,NYK,1610612752,8,96,110,L,-14
2016-17,1610612751,BKN,21600139,2016-11-12,BKN,PHX,PHX,1610612756,9,122,104,W,18
2016-17,1610612751,BKN,21600152,2016-11-14,BKN,LAC,LAC,1610612746,10,95,127,L,-32
2016-17,1610612751,BKN,21600157,2016-11-15,BKN,LAL,LAL,1610612747,11,118,125,L,-7
2016-17,1610612751,BKN,21600178,2016-11-18,BKN,OKC,OKC,1610612760,12,105,124,L,-19
2016-17,1610612751,BKN,21600194,2016-11-20,POR,BKN,POR,1610612757,13,109,129,L,-20
2016-17,1610612751,BKN,21600217,2016-11-23,BOS,BKN,BOS,1610612738,14,92,111,L,-19
2016-17,1610612751,BKN,21600234,2016-11-25,BKN,IND,IND,1610612754,15,97,118,L,-21
2016-17,1610612751,BKN,21600247,2016-11-27,SAC,BKN,SAC,1610612758,16,105,122,L,-17
2016-17,1610612751,BKN,21600261,2016-11-29,LAC,BKN,LAC,1610612746,17,127,122,W,5
2016-17,1610612751,BKN,21600277,2016-12-01,MIL,BKN,MIL,1610612749,18,93,111,L,-18
2016-17,1610612751,BKN,21600291,2016-12-03,BKN,MIL,MIL,1610612749,19,103,112,L,-9
2016-17,1610612751,BKN,21600306,2016-12-05,WAS,BKN,WAS,1610612764,20,113,118,L,-5
2016-17,1610612751,BKN,21600323,2016-12-07,DEN,BKN,DEN,1610612743,21,116,111,W,5
2016-17,1610612751,BKN,21600353,2016-12-10,BKN,SAS,SAS,1610612759,22,101,130,L,-29
2016-17,1610612751,BKN,21600364,2016-12-12,BKN,HOU,HOU,1610612745,23,118,122,L,-4
2016-17,1610612751,BKN,21600378,2016-12-14,LAL,BKN,LAL,1610612747,24,107,97,W,10
2016-17,1610612751,BKN,21600390,2016-12-16,BKN,ORL,ORL,1610612753,25,111,118,L,-7
2016-17,1610612751,BKN,21600408,2016-12-18,BKN,PHI,PHI,1610612755,26,107,108,L,-1
2016-17,1610612751,BKN,21600420,2016-12-20,BKN,TOR,TOR,1610612761,27,104,116,L,-12
2016-17,1610612751,BKN,21600437,2016-12-22,GSW,BKN,GSW,1610612744,28,101,117,L,-16
2016-17,1610612751,BKN,21600444,2016-12-23,BKN,CLE,CLE,1610612739,29,99,119,L,-20
2016-17,1610612751,BKN,21600463,2016-12-26,CHA,BKN,CHA,1610612766,30,120,118,W,2
2016-17,1610612751,BKN,21600480,2016-12-28,BKN,CHI,CHI,1610612741,31,99,101,L,-2
2016-17,1610612751,BKN,21600493,2016-12-30,BKN,WAS,WAS,1610612764,32,95,118,L,-23
2016-17,1610612751,BKN,21600515,2017-01-02,UTA,BKN,UTA,1610612762,33,89,101,L,-12
2016-17,1610612751,BKN,21600536,2017-01-05,BKN,IND,IND,1610612754,34,109,121,L,-12
2016-17,1610612751,BKN,21600547,2017-01-06,CLE,BKN,CLE,1610612739,35,108,116,L,-8
2016-17,1610612751,BKN,21600560,2017-01-08,PHI,BKN,PHI,1610612755,36,95,105,L,-10
2016-17,1610612751,BKN,21600573,2017-01-10,ATL,BKN,ATL,1610612737,37,97,117,L,-20
2016-17,1610612751,BKN,21600586,2017-01-12,NOP,BKN,NOP,1610612740,38,95,104,L,-9
2016-17,1610612751,BKN,21600592,2017-01-13,BKN,TOR,TOR,1610612761,39,113,132,L,-19
2016-17,1610612751,BKN,21600609,2017-01-15,HOU,BKN,HOU,1610612745,40,112,137,L,-25
2016-17,1610612751,BKN,21600622,2017-01-17,TOR,BKN,TOR,1610612761,41,109,119,L,-10
2016-17,1610612751,BKN,21600645,2017-01-20,BKN,NOP,NOP,1610612740,42,143,114,W,29
2016-17,1610612751,BKN,21600652,2017-01-21,BKN,CHA,CHA,1610612766,43,105,112,L,-7
2016-17,1610612751,BKN,21600666,2017-01-23,SAS,BKN,SAS,1610612759,44,86,112,L,-26
2016-17,1610612751,BKN,21600682,2017-01-25,MIA,BKN,MIA,1610612748,45,106,109,L,-3
2016-17,1610612751,BKN,21600695,2017-01-27,BKN,CLE,CLE,1610612739,46,116,124,L,-8
2016-17,1610612751,BKN,21600710,2017-01-28,BKN,MIN,MIN,1610612750,47,109,129,L,-20
2016-17,1610612751,BKN,21600719,2017-01-30,BKN,MIA,MIA,1610612748,48,96,104,L,-8
2016-17,1610612751,BKN,21600733,2017-02-01,NYK,BKN,NYK,1610612752,49,90,95,L,-5
2016-17,1610612751,BKN,21600747,2017-02-03,IND,BKN,IND,1610612754,50,97,106,L,-9
2016-17,1610612751,BKN,21600765,2017-02-05,TOR,BKN,TOR,1610612761,51,95,103,L,-8
2016-17,1610612751,BKN,21600779,2017-02-07,BKN,CHA,CHA,1610612766,52,107,111,L,-4
2016-17,1610612751,BKN,21600784,2017-02-08,WAS,BKN,WAS,1610612764,53,110,114,L,-4
2016-17,1610612751,BKN,21600799,2017-02-10,MIA,BKN,MIA,1610612748,54,99,108,L,-9
2016-17,1610612751,BKN,21600822,2017-02-13,MEM,BKN,MEM,1610612763,55,103,112,L,-9
2016-17,1610612751,BKN,21600838,2017-02-15,MIL,BKN,MIL,1610612749,56,125,129,L,-4
2016-17,1610612751,BKN,21600864,2017-02-24,BKN,DEN,DEN,1610612743,57,109,129,L,-20
2016-17,1610612751,BKN,21600873,2017-02-25,BKN,GSW,GSW,1610612744,58,95,112,L,-17
2016-17,1610612751,BKN,21600905,2017-03-01,BKN,SAC,SAC,1610612758,59,109,100,W,9
2016-17,1610612751,BKN,21600915,2017-03-03,BKN,UTA,UTA,1610612762,60,97,112,L,-15
2016-17,1610612751,BKN,21600926,2017-03-04,BKN,POR,POR,1610612757,61,116,130,L,-14
2016-17,1610612751,BKN,21600939,2017-03-06,BKN,MEM,MEM,1610612763,62,122,109,W,13
2016-17,1610612751,BKN,21600950,2017-03-08,BKN,ATL,ATL,1610612737,63,105,110,L,-5
2016-17,1610612751,BKN,21600971,2017-03-10,BKN,DAL,DAL,1610612742,64,96,105,L,-9
2016-17,1610612751,BKN,21600986,2017-03-12,NYK,BKN,NYK,1610612752,65,120,112,W,8
2016-17,1610612751,BKN,21601000,2017-03-14,OKC,BKN,OKC,1610612760,66,104,122,L,-18
2016-17,1610612751,BKN,21601016,2017-03-16,BKN,NYK,NYK,1610612752,67,121,110,W,11
2016-17,1610612751,BKN,21601022,2017-03-17,BOS,BKN,BOS,1610612738,68,95,98,L,-3
2016-17,1610612751,BKN,21601036,2017-03-19,DAL,BKN,DAL,1610612742,69,104,111,L,-7
2016-17,1610612751,BKN,21601052,2017-03-21,DET,BKN,DET,1610612765,70,98,96,W,2
2016-17,1610612751,BKN,21601067,2017-03-23,PHX,BKN,PHX,1610612756,71,126,98,W,28
2016-17,1610612751,BKN,21601072,2017-03-24,BKN,WAS,WAS,1610612764,72,108,129,L,-21
2016-17,1610612751,BKN,21601088,2017-03-26,BKN,ATL,ATL,1610612737,73,107,92,W,15
2016-17,1610612751,BKN,21601105,2017-03-28,PHI,BKN,PHI,1610612755,74,101,106,L,-5
2016-17,1610612751,BKN,21601121,2017-03-30,BKN,DET,DET,1610612765,75,89,90,L,-1
2016-17,1610612751,BKN,21601139,2017-04-01,ORL,BKN,ORL,1610612753,76,121,111,W,10
2016-17,1610612751,BKN,21601148,2017-04-02,ATL,BKN,ATL,1610612737,77,91,82,W,9
2016-17,1610612751,BKN,21601154,2017-04-04,BKN,PHI,PHI,1610612755,78,141,118,W,23
2016-17,1610612751,BKN,21601174,2017-04-06,BKN,ORL,ORL,1610612753,79,107,115,L,-8
2016-17,1610612751,BKN,21601188,2017-04-08,CHI,BKN,CHI,1610612741,80,107,106,W,1
2016-17,1610612751,BKN,21601204,2017-04-10,BKN,BOS,BOS,1610612738,81,105,114,L,-9
2016-17,1610612751,BKN,21601222,2017-04-12,BKN,CHI,CHI,1610612741,82,73,112,L,-39
2016-17,1610612738,BOS,21600006,2016-10-26,BKN,BOS,BKN,1610612751,1,122,117,W,5
2016-17,1610612738,BOS,21600015,2016-10-27,BOS,CHI,CHI,1610612741,2,99,105,L,-6
2016-17,1610612738,BOS,21600027,2016-10-29,BOS,CHA,CHA,1610612766,3,104,98,W,6
2016-17,1610612738,BOS,21600061,2016-11-02,CHI,BOS,CHI,1610612741,4,107,100,W,7
2016-17,1610612738,BOS,21600068,2016-11-03,BOS,CLE,CLE,1610612739,5,122,128,L,-6
2016-17,1610612738,BOS,21600091,2016-11-06,DEN,BOS,DEN,1610612743,6,107,123,L,-16
2016-17,1610612738,BOS,21600107,2016-11-09,BOS,WAS,WAS,1610612764,7,93,118,L,-25
2016-17,1610612738,BOS,21600125,2016-11-11,NYK,BOS,NYK,1610612752,8,115,87,W,28
2016-17,1610612738,BOS,21600130,2016-11-12,BOS,IND,IND,1610612754,9,105,99,W,6
2016-17,1610612738,BOS,21600148,2016-11-14,BOS,NOP,NOP,1610612740,10,105,106,L,-1
2016-17,1610612738,BOS,21600161,2016-11-16,DAL,BOS,DAL,1610612742,11,90,83,W,7
2016-17,1610612738,BOS,21600179,2016-11-18,GSW,BOS,GSW,1610612744,12,88,104,L,-16
2016-17,1610612738,BOS,21600188,2016-11-19,BOS,DET,DET,1610612765,13,94,92,W,2
2016-17,1610612738,BOS,21600205,2016-11-21,BOS,MIN,MIN,1610612750,14,99,93,W,6
2016-17,1610612738,BOS,21600217,2016-11-23,BOS,BKN,BKN,1610612751,15,111,92,W,19
2016-17,1610612738,BOS,21600225,2016-11-25,SAS,BOS,SAS,1610612759,16,103,109,L,-6
2016-17,1610612738,BOS,21600256,2016-11-28,BOS,MIA,MIA,1610612748,17,112,104,W,8
2016-17,1610612738,BOS,21600267,2016-11-30,DET,BOS,DET,1610612765,18,114,121,L,-7
2016-17,1610612738,BOS,21600283,2016-12-02,SAC,BOS,SAC,1610612758,19,97,92,W,5
2016-17,1610612738,BOS,21600294,2016-12-03,BOS,PHI,PHI,1610612755,20,107,106,W,1
2016-17,1610612738,BOS,21600311,2016-12-05,BOS,HOU,HOU,1610612745,21,106,107,L,-1
2016-17,1610612738,BOS,21600322,2016-12-07,BOS,ORL,ORL,1610612753,22,117,87,W,30
2016-17,1610612738,BOS,21600339,2016-12-09,TOR,BOS,TOR,1610612761,23,94,101,L,-7
2016-17,1610612738,BOS,21600357,2016-12-11,BOS,OKC,OKC,1610612760,24,96,99,L,-3
2016-17,1610612738,BOS,21600383,2016-12-14,BOS,SAS,SAS,1610612759,25,101,108,L,-7
2016-17,1610612738,BOS,21600391,2016-12-16,CHA,BOS,CHA,1610612766,26,96,88,W,8
2016-17,1610612738,BOS,21600410,2016-12-18,BOS,MIA,MIA,1610612748,27,105,95,W,10
2016-17,1610612738,BOS,21600424,2016-12-20,BOS,MEM,MEM,1610612763,28,112,109,W,3
2016-17,1610612738,BOS,21600440,2016-12-22,BOS,IND,IND,1610612754,29,109,102,W,7
2016-17,1610612738,BOS,21600445,2016-12-23,OKC,BOS,OKC,1610612760,30,112,117,L,-5
2016-17,1610612738,BOS,21600456,2016-12-25,BOS,NYK,NYK,1610612752,31,119,114,W,5
2016-17,1610612738,BOS,21600472,2016-12-27,MEM,BOS,MEM,1610612763,32,113,103,W,10
2016-17,1610612738,BOS,21600488,2016-12-29,BOS,CLE,CLE,1610612739,33,118,124,L,-6
2016-17,1610612738,BOS,21600494,2016-12-30,MIA,BOS,MIA,1610612748,34,117,114,W,3
2016-17,1610612738,BOS,21600522,2017-01-03,UTA,BOS,UTA,1610612762,35,115,104,W,11
2016-17,1610612738,BOS,21600546,2017-01-06,PHI,BOS,PHI,1610612755,36,110,106,W,4
2016-17,1610612738,BOS,21600553,2017-01-07,NOP,BOS,NOP,1610612740,37,117,108,W,9
2016-17,1610612738,BOS,21600572,2017-01-10,BOS,TOR,TOR,1610612761,38,106,114,L,-8
2016-17,1610612738,BOS,21600583,2017-01-11,WAS,BOS,WAS,1610612764,39,117,108,W,9
2016-17,1610612738,BOS,21600597,2017-01-13,BOS,ATL,ATL,1610612737,40,103,101,W,2
2016-17,1610612738,BOS,21600618,2017-01-16,CHA,BOS,CHA,1610612766,41,108,98,W,10
2016-17,1610612738,BOS,21600630,2017-01-18,NYK,BOS,NYK,1610612752,42,106,117,L,-11
2016-17,1610612738,BOS,21600650,2017-01-21,POR,BOS,POR,1610612757,43,123,127,L,-4
2016-17,1610612738,BOS,21600676,2017-01-24,BOS,WAS,WAS,1610612764,44,108,123,L,-15
2016-17,1610612738,BOS,21600681,2017-01-25,HOU,BOS,HOU,1610612745,45,120,109,W,11
2016-17,1610612738,BOS,21600697,2017-01-27,ORL,BOS,ORL,1610612753,46,128,98,W,30
2016-17,1610612738,BOS,21600706,2017-01-28,BOS,MIL,MIL,1610612749,47,112,108,W,4
2016-17,1610612738,BOS,21600721,2017-01-30,DET,BOS,DET,1610612765,48,113,109,W,4
2016-17,1610612738,BOS,21600732,2017-02-01,TOR,BOS,TOR,1610612761,49,109,104,W,5
2016-17,1610612738,BOS,21600751,2017-02-03,LAL,BOS,LAL,1610612747,50,113,107,W,6
2016-17,1610612738,BOS,21600766,2017-02-05,LAC,BOS,LAC,1610612746,51,107,102,W,5
2016-17,1610612738,BOS,21600793,2017-02-08,BOS,SAC,SAC,1610612758,52,92,108,L,-16
2016-17,1610612738,BOS,21600798,2017-02-09,BOS,POR,POR,1610612757,53,120,111,W,9
2016-17,1610612738,BOS,21600815,2017-02-11,BOS,UTA,UTA,1610612762,54,112,104,W,8
2016-17,1610612738,BOS,21600826,2017-02-13,BOS,DAL,DAL,1610612742,55,111,98,W,13
2016-17,1610612738,BOS,21600836,2017-02-15,PHI,BOS,PHI,1610612755,56,116,108,W,8
2016-17,1610612738,BOS,21600849,2017-02-16,BOS,CHI,CHI,1610612741,57,103,104,L,-1
2016-17,1610612738,BOS,21600858,2017-02-24,BOS,TOR,TOR,1610612761,58,97,107,L,-10
2016-17,1610612738,BOS,21600879,2017-02-26,BOS,DET,DET,1610612765,59,104,98,W,6
2016-17,1610612738,BOS,21600885,2017-02-27,ATL,BOS,ATL,1610612737,60,98,114,L,-16
2016-17,1610612738,BOS,21600901,2017-03-01,CLE,BOS,CLE,1610612739,61,103,99,W,4
2016-17,1610612738,BOS,21600918,2017-03-03,BOS,LAL,LAL,1610612747,62,115,95,W,20
2016-17,1610612738,BOS,21600929,2017-03-05,BOS,PHX,PHX,1610612756,63,106,109,L,-3
2016-17,1610612738,BOS,21600945,2017-03-06,BOS,LAC,LAC,1610612746,64,102,116,L,-14
2016-17,1610612738,BOS,21600959,2017-03-08,BOS,GSW,GSW,1610612744,65,99,86,W,13
2016-17,1610612738,BOS,21600970,2017-03-10,BOS,DEN,DEN,1610612743,66,99,119,L,-20
2016-17,1610612738,BOS,21600985,2017-03-12,CHI,BOS,CHI,1610612741,67,100,80,W,20
2016-17,1610612738,BOS,21601006,2017-03-15,MIN,BOS,MIN,1610612750,68,117,104,W,13
2016-17,1610612738,BOS,21601022,2017-03-17,BOS,BKN,BKN,1610612751,69,98,95,W,3
2016-17,1610612738,BOS,21601037,2017-03-19,BOS,PHI,PHI,1610612755,70,99,105,L,-6
2016-17,1610612738,BOS,21601047,2017-03-20,WAS,BOS,WAS,1610612764,71,110,102,W,8
2016-17,1610612738,BOS,21601060,2017-03-22,IND,BOS,IND,1610612754,72,109,100,W,9
2016-17,1610612738,BOS,21601076,2017-03-24,PHX,BOS,PHX,1610612756,73,130,120,W,10
2016-17,1610612738,BOS,21601093,2017-03-26,MIA,BOS,MIA,1610612748,74,112,108,W,4
2016-17,1610612738,BOS,21601113,2017-03-29,MIL,BOS,MIL,1610612749,75,100,103,L,-3
2016-17,1610612738,BOS,21601129,2017-03-31,ORL,BOS,ORL,1610612753,76,117,116,W,1
2016-17,1610612738,BOS,21601145,2017-04-02,BOS,NYK,NYK,1610612752,77,110,94,W,16
2016-17,1610612738,BOS,21601169,2017-04-05,CLE,BOS,CLE,1610612739,78,91,114,L,-23
2016-17,1610612738,BOS,21601177,2017-04-06,BOS,ATL,ATL,1610612737,79,116,123,L,-7
2016-17,1610612738,BOS,21601189,2017-04-08,BOS,CHA,CHA,1610612766,80,121,114,W,7
2016-17,1610612738,BOS,21601204,2017-04-10,BKN,BOS,BKN,1610612751,81,114,105,W,9
2016-17,1610612738,BOS,21601219,2017-04-12,MIL,BOS,MIL,1610612749,82,112,94,W,18
2016-17,1610612766,CHA,21600008,2016-10-26,CHA,MIL,MIL,1610612749,1,107,96,W,11
2016-17,1610612766,CHA,21600022,2016-10-28,CHA,MIA,MIA,1610612748,2,97,91,W,6
2016-17,1610612766,CHA,21600027,2016-10-29,BOS,CHA,BOS,1610612738,3,98,104,L,-6
2016-17,1610612766,CHA,21600056,2016-11-02,PHI,CHA,PHI,1610612755,4,109,93,W,16
2016-17,1610612766,CHA,21600072,2016-11-04,CHA,BKN,BKN,1610612751,5,99,95,W,4
2016-17,1610612766,CHA,21600095,2016-11-07,IND,CHA,IND,1610612754,6,122,100,W,22
2016-17,1610612766,CHA,21600108,2016-11-09,UTA,CHA,UTA,1610612762,7,104,98,W,6
2016-17,1610612766,CHA,21600123,2016-11-11,TOR,CHA,TOR,1610612761,8,111,113,L,-2
2016-17,1610612766,CHA,21600140,2016-11-13,CHA,CLE,CLE,1610612739,9,93,100,L,-7
2016-17,1610612766,CHA,21600155,2016-11-15,CHA,MIN,MIN,1610612750,10,115,108,W,7
2016-17,1610612766,CHA,21600174,2016-11-18,ATL,CHA,ATL,1610612737,11,100,96,W,4
2016-17,1610612766,CHA,21600185,2016-11-19,CHA,NOP,NOP,1610612740,12,116,121,L,-5
2016-17,1610612766,CHA,21600201,2016-11-21,MEM,CHA,MEM,1610612763,13,90,105,L,-15
2016-17,1610612766,CHA,21600213,2016-11-23,SAS,CHA,SAS,1610612759,14,114,119,L,-5
2016-17,1610612766,CHA,21600228,2016-11-25,CHA,NYK,NYK,1610612752,15,111,113,L,-2
2016-17,1610612766,CHA,21600241,2016-11-26,NYK,CHA,NYK,1610612752,16,107,102,W,5
2016-17,1610612766,CHA,21600257,2016-11-28,CHA,MEM,MEM,1610612763,17,104,85,W,19
2016-17,1610612766,CHA,21600260,2016-11-29,DET,CHA,DET,1610612765,18,89,112,L,-23
2016-17,1610612766,CHA,21600276,2016-12-01,DAL,CHA,DAL,1610612742,19,97,87,W,10
