season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612756,PHX,Phoenix Suns,22201229,2023-04-09,PHX vs. LAC,L,48.0,42,99,0.424,14,37,0.378,16,22,0.727,12,35,47,29,7.0,4,3,5,21,18,114,-5.0,1,1231,1231,1231,159,1088,177,2043,671,743,986,1497,1318,1795,708,784,661,474,43,2048,1603,1279,1383,1536,1210,1495,1,2022,2023,True,PHX,LAC,APR
2022-23,1610612756,PHX,Phoenix Suns,22201212,2023-04-07,PHX @ LAL,L,48.0,43,104,0.413,9,36,0.25,12,14,0.857,13,34,47,23,9.0,7,10,6,12,12,107,-14.0,1,1231,1231,1231,159,904,60,2162,1864,851,2211,2091,2256,517,511,936,661,1575,179,1116,50,1653,34,2389,1799,2081,1,2022,2023,False,LAL,PHX,APR
2022-23,1610612756,PHX,Phoenix Suns,22201201,2023-04-06,PHX vs. DEN,W,48.0,41,79,0.519,17,36,0.472,20,25,0.8,7,26,33,26,10.0,4,6,2,16,19,119,4.0,1,1,1,1,159,1300,2215,533,266,851,227,820,901,1049,1859,2190,2300,962,290,2048,512,183,318,1306,812,967,1,2022,2023,True,PHX,DEN,APR
2022-23,1610612756,PHX,Phoenix Suns,22201188,2023-04-04,PHX vs. SAS,W,48.0,43,89,0.483,10,33,0.303,19,26,0.731,15,42,57,25,14.0,7,7,5,12,16,115,21.0,1,1,1,1,159,904,1004,1081,1634,1275,1819,994,773,1784,253,102,62,1149,1120,1116,294,1279,34,1999,1131,135,1,2022,2023,True,PHX,SAS,APR
2022-23,1610612756,PHX,Phoenix Suns,22201172,2023-04-02,PHX @ OKC,W,48.0,46,81,0.568,13,34,0.382,23,28,0.821,5,33,38,31,13.0,4,6,0,30,23,128,10.0,1,1,1,1,159,455,2048,126,857,1119,931,451,550,852,2219,1113,1873,253,882,2048,512,1,2424,460,308,533,1,2022,2023,False,OKC,PHX,APR
2022-23,1610612756,PHX,Phoenix Suns,22201160,2023-03-31,PHX vs. DEN,W,48.0,37,88,0.42,10,27,0.37,16,21,0.762,13,38,51,28,16.0,8,7,5,16,16,100,7.0,1,1,1,1,159,2011,1138,2088,1634,2055,1069,1497,1464,1494,511,367,286,605,1578,800,294,1279,318,1999,2175,748,1,2022,2023,True,PHX,DEN,MAR
2022-23,1610612756,PHX,Phoenix Suns,22201144,2023-03-29,PHX vs. MIN,W,48.0,40,96,0.417,6,20,0.3,21,27,0.778,15,33,48,23,8.0,11,8,4,16,24,107,7.0,1,1,1,1,159,1496,316,2131,2321,2428,1841,693,659,1304,253,1113,549,1575,94,196,161,859,318,321,1799,748,1,2022,2023,True,PHX,MIN,MAR
2022-23,1610612756,PHX,Phoenix Suns,22201125,2023-03-27,PHX @ UTA,W,48.0,43,101,0.426,11,36,0.306,20,22,0.909,18,31,49,31,7.0,7,7,7,20,19,117,14.0,1,1,1,1,159,904,108,2021,1370,851,1796,820,1318,203,83,1475,445,253,43,1116,294,1950,1156,1306,966,331,1,2022,2023,False,UTA,PHX,MAR
2022-23,1610612756,PHX,Phoenix Suns,22201110,2023-03-25,PHX vs. PHI,W,48.0,47,93,0.505,15,32,0.469,16,19,0.842,13,32,45,35,8.0,4,9,7,22,16,125,20.0,1,1,1,1,159,346,537,733,514,1425,255,1497,1769,655,511,1290,908,60,94,2048,90,1950,1607,1999,450,163,1,2022,2023,True,PHX,PHI,MAR
2022-23,1610612756,PHX,Phoenix Suns,22201105,2023-03-24,PHX @ SAC,L,48.0,48,89,0.539,9,29,0.31,22,29,0.759,12,31,43,33,12.0,2,7,3,25,23,127,-8.0,1,1231,1231,1231,159,246,1004,309,1864,1815,1752,550,465,1552,708,1475,1188,125,665,2387,294,457,2141,460,360,1714,1,2022,2023,False,SAC,PHX,MAR
