season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612756,PHX,Phoenix Suns,42200226,2023-05-11,PHX vs. DEN,L,48.0,38,79,0.481,11,28,0.393,13,20,0.65,2,27,29,20,14.0,3,5,3,22,22,100,-25.0,1,85,85,85,9,107,140,60,92,131,56,124,89,151,167,143,166,129,98,147,58,33,110,40,128,162,1,2022,2023,True,PHX,DEN,MAY
2022-23,1610612756,PHX,Phoenix Suns,42200225,2023-05-09,PHX @ DEN,L,48.0,38,88,0.432,9,27,0.333,17,24,0.708,8,34,42,22,10.0,6,7,6,22,17,102,-16.0,1,85,85,85,9,107,73,122,124,139,89,75,52,138,111,61,90,102,31,80,21,112,110,117,116,145,1,2022,2023,False,DEN,PHX,MAY
2022-23,1610612756,PHX,Phoenix Suns,42200224,2023-05-07,PHX vs. DEN,W,48.0,46,81,0.568,13,29,0.448,24,29,0.828,12,25,37,28,13.0,6,4,2,24,19,129,5.0,1,1,1,1,9,21,128,5,55,123,23,21,22,70,46,155,132,24,78,80,81,12,141,88,7,64,1,2022,2023,True,PHX,DEN,MAY
2022-23,1610612756,PHX,Phoenix Suns,42200223,2023-05-05,PHX vs. DEN,W,48.0,48,95,0.505,9,28,0.321,16,18,0.889,7,34,41,24,9.0,5,6,5,24,21,121,7.0,1,1,1,1,9,13,25,41,124,131,103,85,110,25,129,61,99,72,21,111,42,89,141,60,34,54,1,2022,2023,True,PHX,DEN,MAY
2022-23,1610612756,PHX,Phoenix Suns,42200222,2023-05-01,PHX @ DEN,L,48.0,38,95,0.4,6,31,0.194,5,5,1.0,11,28,39,23,10.0,2,4,6,25,16,87,-10.0,1,85,85,85,9,107,25,139,160,109,166,164,167,1,58,136,117,89,31,161,81,112,152,133,160,127,1,2022,2023,False,DEN,PHX,MAY
2022-23,1610612756,PHX,Phoenix Suns,42200221,2023-04-29,PHX @ DEN,L,48.0,43,84,0.512,7,23,0.304,14,17,0.824,8,30,38,20,16.0,4,5,1,19,19,107,-18.0,1,85,85,85,9,41,103,32,149,159,121,116,120,73,111,114,121,129,131,132,58,2,67,88,98,152,1,2022,2023,False,DEN,PHX,APR
2022-23,1610612756,PHX,Phoenix Suns,42200175,2023-04-25,PHX vs. LAC,W,48.0,51,94,0.543,13,26,0.5,21,24,0.875,11,32,43,31,9.0,7,4,1,27,21,136,6.0,1,1,1,1,9,2,30,13,55,147,5,40,52,33,58,87,84,9,21,60,81,2,163,60,2,58,1,2022,2023,True,PHX,LAC,APR
2022-23,1610612756,PHX,Phoenix Suns,42200174,2023-04-22,PHX @ LAC,W,48.0,41,84,0.488,9,22,0.409,21,27,0.778,14,35,49,25,18.0,10,8,5,14,22,112,12.0,1,1,1,1,9,71,103,54,124,162,44,40,34,103,23,50,30,55,152,20,13,89,14,40,71,33,1,2022,2023,False,LAC,PHX,APR
2022-23,1610612756,PHX,Phoenix Suns,42200173,2023-04-20,PHX @ LAC,W,48.0,42,88,0.477,10,27,0.37,35,46,0.761,15,30,45,20,13.0,12,4,7,18,31,129,5.0,1,1,1,1,9,53,73,62,104,139,72,1,1,112,19,114,61,129,78,10,81,128,53,1,7,64,1,2022,2023,False,LAC,PHX,APR
2022-23,1610612756,PHX,Phoenix Suns,42200172,2023-04-18,PHX vs. LAC,W,48.0,50,85,0.588,10,24,0.417,13,14,0.929,7,28,35,30,11.0,6,6,4,22,20,123,14.0,1,1,1,1,9,4,91,2,104,156,39,124,150,18,129,136,142,15,49,80,42,55,110,75,26,27,1,2022,2023,True,PHX,LAC,APR
2022-23,1610612756,PHX,Phoenix Suns,42200171,2023-04-16,PHX vs. LAC,L,48.0,39,82,0.476,6,19,0.316,26,33,0.788,6,36,42,27,10.0,8,9,4,25,21,110,-5.0,1,85,85,85,9,95,120,65,160,167,109,14,12,101,141,36,90,34,31,47,8,55,152,60,85,98,1,2022,2023,True,PHX,LAC,APR
