group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1628368,De'Aaron Fox,De'Aaron,1610612758,SAC,25.0,39,22,17,0.564,159.93,31,16,18,88,38,37,32,174,1,6,21,31,265.6,22,16,376,144,12,1,8,1,1,389,387,447,449,123,432,437,9,1,SAC
Players,203521,Matthew Dellavedova,Matthew,1610612758,SAC,32.0,2,1,1,0.5,0.7016666666666667,0,0,0,0,0,0,0,4,0,0,0,0,0.0,394,372,18,188,434,247,238,174,315,1,1,1,54,204,1,1,329,413,SAC
Players,1626168,Trey Lyles,Trey,1610612758,SAC,27.0,23,15,8,0.652,39.45666666666666,4,5,0,8,10,3,6,44,1,0,2,7,34.2,158,91,238,83,216,120,99,174,148,214,106,207,252,123,1,132,128,198,SAC
Players,203084,Harrison Barnes,Harrison,1610612758,SAC,31.0,41,25,16,0.61,164.01666666666668,5,8,2,18,36,39,30,164,0,3,9,19,84.8,12,5,363,109,8,102,62,101,81,374,404,445,447,204,382,319,37,97,SAC
Players,1629056,Terence Davis,Terence,1610612758,SAC,26.0,6,2,4,0.333,20.49,0,2,0,2,3,2,3,18,0,0,2,0,15.5,322,326,136,360,282,247,176,174,240,108,71,164,158,204,1,132,329,272,SAC
Players,1628989,Kevin Huerter,Kevin,1610612758,SAC,24.0,37,19,18,0.514,126.82166666666669,12,12,3,16,29,24,22,122,1,0,10,9,127.0,34,40,384,185,55,32,23,79,88,337,327,414,415,123,1,340,103,46,SAC
Players,1630558,Davion Mitchell,Davion,1610612758,SAC,24.0,31,19,12,0.613,46.263333333333335,2,0,2,8,10,12,10,58,0,0,9,1,26.4,87,40,300,107,195,172,238,101,148,214,237,296,285,204,1,319,266,224,SAC
Players,1627734,Domantas Sabonis,Domantas,1610612758,SAC,27.0,39,23,16,0.59,153.30333333333334,4,23,0,42,38,30,28,166,2,4,22,21,144.2,22,10,363,122,20,120,2,174,15,389,362,437,448,77,406,443,28,33,SAC
Players,1630556,Kessler Edwards,Kessler,1610612758,SAC,22.0,8,5,3,0.625,12.135,3,0,0,0,8,6,8,16,0,0,1,1,10.2,290,259,115,98,323,142,238,174,315,188,168,255,147,204,1,77,266,311,SAC
Players,1629002,Chimezie Metu,Chimezie,1610612758,SAC,26.0,7,5,2,0.714,10.556666666666668,0,0,0,2,2,2,0,8,0,0,3,1,12.5,309,259,72,37,332,247,238,174,240,82,71,1,95,204,1,179,266,286,SAC
Players,1626158,Richaun Holmes,Richaun,1610612758,SAC,29.0,3,2,1,0.667,5.125,0,0,0,0,0,2,0,6,0,0,0,1,3.2,368,326,18,53,381,247,238,174,315,1,71,1,77,204,1,1,266,376,SAC
Players,1629644,KZ Okpala,KZ,1610612758,SAC,24.0,3,2,1,0.667,0.7966666666666666,0,0,0,0,1,2,0,2,0,0,1,0,0.0,368,326,18,53,431,247,238,174,315,74,71,1,30,204,1,77,329,413,SAC
Players,1628370,Malik Monk,Malik,1610612758,SAC,25.0,24,14,10,0.583,86.44833333333334,10,5,11,26,16,11,6,84,1,3,5,14,95.9,148,108,268,125,131,46,99,5,53,264,228,207,351,123,382,239,68,84,SAC
Players,203458,Alex Len,Alex,1610612758,SAC,30.0,1,0,1,0.0,0.0483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,425,418,18,418,446,247,238,174,315,1,1,1,1,204,1,1,329,413,SAC
Players,1631099,Keegan Murray,Keegan,1610612758,SAC,22.0,29,16,13,0.552,96.72333333333331,9,0,6,0,14,25,15,94,0,2,5,3,53.4,105,80,313,149,115,50,238,31,315,248,334,351,372,204,340,239,204,149,SAC
