group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,203458,Alex Len,Alex,1610612758,SAC,30.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.1,827.59,993.11,0.0,1,0,0,0.0,0.0,0.0,425,418,18,418,445,433,434,434,1,1,1,207,210,210,297,240,297,288,373,388,1,1,361,382,406,407,446,5,5,367,361,396,361,396,361
Players,1629002,Chimezie Metu,Chimezie,1610612758,SAC,26.0,7,5,2,0.714,1.5,113.4,87.0,87.0,89.3,72.4,72.4,24.1,14.5,14.5,0.167,0.0,50.0,0.2,0.2,0.2,0.0,0.0,1.0,0.694,0.04,0.073,93.57,118.22,98.52,118.22,0.123,23,1,1,0.1,0.1,1.0,309,259,72,37,368,184,371,371,54,33,33,67,100,100,104,240,7,9,56,14,1,1,13,93,401,372,356,63,63,129,295,356,313,382,1
Players,1630558,Davion Mitchell,Davion,1610612758,SAC,24.0,31,19,12,0.613,1.5,132.5,123.7,123.7,127.3,119.7,119.7,5.2,4.1,4.1,0.063,2.0,14.3,0.0,0.049,0.024,7.1,7.1,0.727,0.727,0.11,0.123,104.07,111.02,92.51,111.02,0.038,97,7,11,0.2,0.4,0.636,87,40,300,107,372,44,59,59,373,354,354,164,172,172,237,66,163,288,345,379,247,249,65,78,294,281,100,100,100,318,156,195,262,325,68
Players,1628368,De'Aaron Fox,De'Aaron,1610612758,SAC,25.0,39,22,17,0.564,4.1,129.9,126.9,126.9,125.5,122.4,122.4,4.4,4.4,4.4,0.25,1.54,10.4,0.024,0.11,0.062,6.7,6.8,0.555,0.614,0.428,0.445,101.53,104.0,86.66,104.0,0.192,350,72,136,1.8,3.5,0.529,22,16,376,144,39,54,46,46,360,380,380,170,170,170,59,111,232,220,219,266,239,240,146,146,4,5,146,185,185,43,1,1,3,3,107
Players,1627734,Domantas Sabonis,Domantas,1610612758,SAC,27.0,39,23,16,0.59,3.9,131.4,130.5,130.5,121.5,117.0,117.0,9.9,13.5,13.5,0.125,2.29,21.3,0.112,0.19,0.147,9.3,9.4,0.553,0.645,0.155,0.16,98.93,101.13,84.28,101.13,0.097,328,21,38,0.5,1.0,0.553,22,10,363,122,60,48,34,34,331,330,330,132,103,103,146,61,95,46,71,49,295,294,148,125,178,189,214,242,242,191,50,71,101,139,97
Players,203084,Harrison Barnes,Harrison,1610612758,SAC,31.0,41,25,16,0.61,4.0,131.5,130.8,130.8,115.4,112.9,112.9,16.1,17.9,17.9,0.014,0.0,4.3,0.043,0.12,0.078,0.0,0.0,0.383,0.538,0.107,0.11,100.32,101.7,84.75,101.7,0.054,354,11,30,0.3,0.7,0.367,12,5,363,109,53,47,33,33,277,289,289,103,82,82,295,240,284,172,196,214,1,1,301,228,303,312,176,227,227,288,112,98,232,189,270
Players,1629644,KZ Okpala,KZ,1610612758,SAC,24.0,3,2,1,0.667,0.3,0.0,0.0,0.0,115.4,120.0,120.0,-115.4,-120.0,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.65,150.63,125.52,150.63,-0.667,0,0,0,0.0,0.0,0.0,368,326,18,53,437,433,434,434,274,357,357,441,446,446,297,240,297,288,373,388,1,1,361,382,406,407,10,23,23,447,361,396,361,396,361
Players,1631099,Keegan Murray,Keegan,1610612758,SAC,22.0,29,16,13,0.552,3.3,129.5,125.7,125.7,111.8,110.0,110.0,17.7,15.7,15.7,0.023,0.0,11.1,0.075,0.171,0.116,0.0,0.0,0.563,0.563,0.065,0.068,99.38,101.73,84.78,101.73,0.065,210,6,16,0.2,0.6,0.375,105,80,313,149,152,56,50,50,230,257,257,96,94,94,287,240,215,86,100,107,1,1,141,197,379,384,196,224,224,261,173,158,276,247,258
Players,1630556,Kessler Edwards,Kessler,1610612758,SAC,22.0,8,5,3,0.625,1.5,112.2,96.6,96.6,130.8,119.4,119.4,-18.7,-22.8,-22.8,0.25,2.0,28.6,0.0,0.125,0.038,14.3,14.5,0.5,0.515,0.143,0.163,105.3,118.67,98.89,118.67,0.062,29,1,3,0.1,0.4,0.333,290,259,115,98,367,201,317,317,389,351,351,352,371,371,59,66,46,288,183,348,370,375,189,259,202,181,87,61,61,271,295,302,329,315,286
Players,1628989,Kevin Huerter,Kevin,1610612758,SAC,24.0,37,19,18,0.514,3.4,130.9,131.7,131.7,126.4,119.6,119.6,4.5,12.1,12.1,0.087,4.0,11.8,0.024,0.177,0.091,2.9,2.9,0.651,0.648,0.195,0.202,94.34,96.51,80.43,96.51,0.117,265,26,53,0.7,1.4,0.491,34,40,384,185,125,50,30,30,367,353,353,168,107,107,202,18,204,221,92,162,173,173,99,121,118,123,343,362,362,139,27,46,58,77,165
