PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629622,Max Strus,1610612748,MIA,27.0,23,23,0.593,38,112,0.339,0.509,0.005,0,1,0.0,0.587,38,111,0.342
1629008,Michael Porter Jr.,1610612743,DEN,25.0,20,20,0.449,41,105,0.39,0.567,0.03,4,7,0.571,0.419,37,98,0.378
202691,Klay Thompson,1610612744,GSW,33.0,13,13,0.466,38,102,0.373,0.534,0.046,5,10,0.5,0.42,33,92,0.359
201143,Al Horford,1610612738,BOS,37.0,20,20,0.742,29,98,0.296,0.439,0.038,1,5,0.2,0.705,28,93,0.301
203935,Marcus Smart,1610612738,BOS,29.0,20,20,0.413,36,92,0.391,0.587,0.004,0,1,0.0,0.408,36,91,0.396
203484,Kentavious Caldwell-Pope,1610612743,DEN,30.0,20,20,0.519,33,84,0.393,0.583,0.012,1,2,0.5,0.506,32,82,0.39
1628401,Derrick White,1610612738,BOS,28.0,20,20,0.451,37,83,0.446,0.669,0.0,0,0,,0.451,37,83,0.446
201567,Kevin Love,1610612748,MIA,34.0,20,19,0.672,31,80,0.388,0.575,0.025,1,3,0.333,0.647,30,77,0.39
1629130,Duncan Robinson,1610612748,MIA,29.0,23,20,0.487,33,77,0.429,0.643,0.006,0,1,0.0,0.481,33,76,0.434
2544,LeBron James,1610612747,LAL,38.0,16,16,0.258,26,76,0.342,0.48,0.024,5,7,0.714,0.234,21,69,0.304
1628997,Caleb Martin,1610612748,MIA,27.0,23,22,0.359,39,74,0.527,0.77,0.019,3,4,0.75,0.34,36,70,0.514
1627759,Jaylen Brown,1610612738,BOS,26.0,20,20,0.197,36,72,0.5,0.681,0.036,10,13,0.769,0.162,26,59,0.441
203999,Nikola Jokić,1610612743,DEN,28.0,20,19,0.171,34,71,0.479,0.627,0.058,13,24,0.542,0.114,21,47,0.447
