player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
101161,Amir Johnson,Amir,1610612738,BOS,29.0,79,45,34,0.57,48.6,2.9,3.8,2.2,12.6,15.2,14.3,10.2,42.9,2.2,0.7,5.8,3.2,45.9,63,69,307,155,305,242,83,234,72,125,372,36,252,57,154,377,276,125
202340,Avery Bradley,Avery,1610612738,BOS,25.0,76,45,31,0.592,48.3,5.3,2.3,4.9,6.7,14.7,15.5,10.7,43.1,0.4,0.8,3.1,1.9,37.3,109,69,265,122,327,19,223,31,275,82,447,62,236,338,210,86,419,296
1626262,Coty Clarke,Coty,1610612738,BOS,23.0,3,0,3,0.0,48.3,0.0,0.0,0.0,0.0,16.7,0.0,16.7,50.0,0.0,0.0,0.0,0.0,51.7,466,469,20,469,324,457,453,449,467,262,1,418,26,444,1,1,465,69
202323,Evan Turner,Evan,1610612738,BOS,27.0,81,47,34,0.58,47.7,3.1,1.5,2.3,8.7,15.8,12.5,10.5,42.9,0.6,0.9,2.9,3.3,42.5,19,53,307,140,391,197,339,217,191,174,201,49,255,265,230,63,261,179
202738,Isaiah Thomas,Isaiah,1610612738,BOS,27.0,82,48,34,0.585,47.6,5.5,2.6,7.6,12.5,14.3,14.5,10.4,42.7,0.2,2.0,3.0,8.1,53.2,1,48,307,133,399,16,198,6,74,66,393,43,263,415,447,71,10,55
203109,Jae Crowder,Jae,1610612738,BOS,25.0,73,43,30,0.589,47.9,4.9,2.6,4.0,7.0,13.3,15.5,9.7,42.6,0.7,0.4,4.1,3.8,43.3,144,81,258,127,373,28,197,62,259,26,445,23,276,230,60,214,202,170
203923,James Young,James,1610612738,BOS,20.0,29,12,17,0.414,47.7,1.7,0.7,1.0,1.9,12.0,8.9,11.8,42.7,0.2,0.5,4.1,0.7,21.5,385,369,130,322,388,410,440,374,455,7,17,115,268,394,72,211,463,468
203096,Jared Sullinger,Jared,1610612738,BOS,24.0,81,47,34,0.58,48.3,2.3,5.2,0.6,10.4,14.3,15.0,10.3,43.0,1.2,1.3,5.3,4.1,55.2,19,53,307,140,323,340,26,426,138,62,425,38,244,141,342,350,166,43
201973,Jonas Jerebko,Jonas,1610612738,BOS,29.0,78,47,31,0.603,47.9,2.4,1.6,1.1,5.1,15.7,13.4,11.6,42.7,1.0,0.9,5.6,2.9,35.0,81,53,265,115,364,330,316,346,354,164,297,99,267,179,246,368,309,342
1626175,Jordan Mickey,Jordan,1610612738,BOS,21.0,16,9,7,0.563,48.0,1.7,10.1,0.0,13.4,14.3,7.6,16.0,47.1,9.2,4.2,4.2,5.9,58.9,424,394,49,162,354,408,1,449,55,60,12,396,73,1,476,233,68,21
203482,Kelly Olynyk,Kelly,1610612738,BOS,25.0,69,40,29,0.58,47.1,3.8,2.9,2.9,10.0,13.4,13.6,10.6,40.5,1.1,1.1,5.5,4.0,46.0,185,108,246,145,432,103,166,141,145,30,319,56,393,154,301,365,174,124
203935,Marcus Smart,Marcus,1610612738,BOS,22.0,61,36,25,0.59,47.0,2.8,2.8,2.1,6.3,14.5,14.1,10.4,41.1,0.5,1.1,5.2,5.3,39.2,241,151,201,124,435,269,169,246,289,73,357,44,357,291,309,338,98,248
1626154,RJ Hunter,RJ,1610612738,BOS,22.0,36,21,15,0.583,47.2,3.0,2.7,0.9,2.7,16.6,9.1,15.3,43.8,0.6,0.6,4.3,1.5,30.6,360,293,114,135,427,208,185,387,440,259,19,365,196,262,115,250,441,410
1626179,Terry Rozier,Terry,1610612738,BOS,22.0,39,24,15,0.615,47.4,1.5,3.2,0.9,4.6,13.4,10.5,17.8,46.3,0.2,0.6,3.5,2.3,31.2,345,271,114,107,415,422,129,384,379,32,40,444,96,421,117,140,385,404
203092,Tyler Zeller,Tyler,1610612738,BOS,26.0,60,38,22,0.633,47.1,2.7,3.7,2.8,14.1,16.3,14.3,12.4,42.4,1.5,1.3,6.4,6.2,44.5,253,130,165,97,431,275,89,163,45,231,380,162,294,111,363,422,49,146
