season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2019-20,1610612745,21900015,2019-10-24,MIL,HOU,MIL,1610612749,1,111,117,L,-6
2019-20,1610612745,21900032,2019-10-26,NOP,HOU,NOP,1610612740,2,126,123,W,3
2019-20,1610612745,21900045,2019-10-28,OKC,HOU,OKC,1610612760,3,116,112,W,4
2019-20,1610612745,21900061,2019-10-30,HOU,WAS,WAS,1610612764,4,159,158,W,1
2019-20,1610612745,21900069,2019-11-01,HOU,BKN,BKN,1610612751,5,116,123,L,-7
2019-20,1610612745,21900086,2019-11-03,HOU,MIA,MIA,1610612748,6,100,129,L,-29
2019-20,1610612745,21900093,2019-11-04,HOU,MEM,MEM,1610612763,7,107,100,W,7
2019-20,1610612745,21900107,2019-11-06,GSW,HOU,GSW,1610612744,8,129,112,W,17
2019-20,1610612745,21900129,2019-11-09,HOU,CHI,CHI,1610612741,9,117,94,W,23
2019-20,1610612745,21900142,2019-11-11,HOU,NOP,NOP,1610612740,10,122,116,W,6
2019-20,1610612745,21900157,2019-11-13,LAC,HOU,LAC,1610612746,11,102,93,W,9
2019-20,1610612745,21900169,2019-11-15,IND,HOU,IND,1610612754,12,111,102,W,9
2019-20,1610612745,21900179,2019-11-16,HOU,MIN,MIN,1610612750,13,125,105,W,20
2019-20,1610612745,21900193,2019-11-18,POR,HOU,POR,1610612757,14,132,108,W,24
2019-20,1610612745,21900211,2019-11-20,HOU,DEN,DEN,1610612743,15,95,105,L,-10
2019-20,1610612745,21900224,2019-11-22,HOU,LAC,LAC,1610612746,16,119,122,L,-3
2019-20,1610612745,21900235,2019-11-24,DAL,HOU,DAL,1610612742,17,123,137,L,-14
2019-20,1610612745,21900259,2019-11-27,MIA,HOU,MIA,1610612748,18,117,108,W,9
2019-20,1610612745,21900282,2019-11-30,ATL,HOU,ATL,1610612737,19,158,111,W,47
2019-20,1610612745,21900303,2019-12-03,HOU,SAS,SAS,1610612759,20,133,135,L,-2
2019-20,1610612745,21900318,2019-12-05,HOU,TOR,TOR,1610612761,21,119,109,W,10
2019-20,1610612745,21900333,2019-12-07,PHX,HOU,PHX,1610612756,22,115,109,W,6
