close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
201572,Brook Lopez,1610612749,MIL,C,36.0,79,79,0.774,8.68,17.15,0.506,0.555,-0.048
203507,Giannis Antetokounmpo,1610612749,MIL,F,29.0,73,73,0.62,4.08,7.74,0.527,0.554,-0.026
203081,Damian Lillard,1610612749,MIL,G,33.0,73,73,0.603,3.95,7.37,0.535,0.531,0.004
1626171,Bobby Portis,1610612749,MIL,F,29.0,82,82,0.717,4.17,7.17,0.582,0.55,0.031
1627736,Malik Beasley,1610612749,MIL,G,27.0,79,78,0.651,3.97,7.13,0.558,0.535,0.023
203114,Khris Middleton,1610612749,MIL,F,32.0,55,52,0.637,3.44,6.64,0.518,0.54,-0.022
1626192,Pat Connaughton,1610612749,MIL,G,31.0,76,76,0.59,3.14,5.71,0.551,0.531,0.02
201976,Patrick Beverley,1610612749,MIL,G,35.0,72,71,0.618,2.51,5.04,0.499,0.539,-0.04
203109,Jae Crowder,1610612749,MIL,F,33.0,50,47,0.553,2.26,4.58,0.493,0.542,-0.049
201577,Robin Lopez,1610612749,MIL,C,36.0,8,7,0.745,2.38,4.38,0.543,0.551,-0.008
201568,Danilo Gallinari,1610612749,MIL,F,35.0,47,45,0.72,2.38,4.11,0.58,0.558,0.022
1630699,MarJon Beauchamp,1610612749,MIL,F,23.0,45,42,0.621,1.84,3.53,0.522,0.517,0.005
1631260,AJ Green,1610612749,MIL,G,24.0,48,46,0.661,1.65,3.17,0.52,0.532,-0.013
1641748,Andre Jackson Jr.,1610612749,MIL,G,22.0,48,46,0.692,1.81,3.0,0.604,0.545,0.059
1631157,Ryan Rollins,1610612749,MIL,G,21.0,9,8,0.679,0.67,2.11,0.316,0.506,-0.19
1641753,Chris Livingston,1610612749,MIL,F,20.0,12,10,0.548,0.67,1.42,0.471,0.531,-0.061
1631102,TyTy Washington Jr.,1610612749,MIL,G,22.0,5,3,0.467,0.8,1.4,0.571,0.542,0.03
203648,Thanasis Antetokounmpo,1610612749,MIL,F,31.0,24,17,0.469,0.5,1.25,0.4,0.511,-0.111
1629623,Lindell Wigginton,1610612749,MIL,G,26.0,3,1,0.4,0.33,0.67,0.5,0.485,0.015
