player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1629083,Arnoldas Kulboka,Arnoldas,1610612766,CHA,24.0,2,2,0,1.0,2.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,566,512,1,1,592,590,1,571,464,514,522,543,544,565,556,548,507,368,570,551,578,587,578,CHA
1628998,Cody Martin,Cody,1610612766,CHA,26.0,71,41,30,0.577,26.3,0.624,0.376,0.526,0.04,0.336,0.219,0.138,0.213,0.485,0.636,0.364,0.885,0.115,0.711,0.289,204,423,0.482,88,76,436,217,161,263,333,272,320,295,40,298,74,228,235,332,314,200,261,317,209,214,181,CHA
202330,Gordon Hayward,Gordon,1610612766,CHA,32.0,49,26,23,0.531,31.9,0.643,0.357,0.506,0.141,0.332,0.167,0.162,0.162,0.365,0.579,0.421,0.872,0.128,0.668,0.332,283,617,0.459,296,232,308,272,76,244,353,294,77,298,99,207,204,355,297,274,326,188,317,261,126,123,246,CHA
202738,Isaiah Thomas,Isaiah,1610612766,CHA,33.0,22,12,10,0.545,15.2,0.503,0.497,0.424,0.163,0.457,0.109,0.119,0.136,0.261,0.487,0.513,0.786,0.214,0.612,0.388,67,167,0.401,434,408,162,251,378,391,206,378,54,179,290,357,363,463,383,188,393,119,370,208,374,364,427,CHA
1630550,JT Thor,JT,1610612766,CHA,19.0,33,18,15,0.545,7.9,0.509,0.491,0.507,0.06,0.313,0.075,0.18,0.119,0.448,0.706,0.294,1.0,0.0,0.792,0.208,24,55,0.436,388,331,206,251,507,384,213,292,251,312,406,154,443,267,154,416,1,368,146,432,453,453,317,CHA
1629667,Jalen McDaniels,Jalen,1610612766,CHA,24.0,55,34,21,0.618,16.3,0.575,0.425,0.482,0.024,0.362,0.129,0.156,0.141,0.459,0.61,0.39,1.0,0.0,0.74,0.26,123,254,0.484,247,155,266,155,346,324,273,316,377,265,213,223,326,256,261,310,1,368,222,356,294,309,175,CHA
1630547,James Bouknight,James,1610612766,CHA,21.0,31,15,16,0.484,9.8,0.652,0.348,0.451,0.028,0.359,0.183,0.19,0.141,0.423,0.438,0.563,0.765,0.235,0.551,0.449,49,141,0.348,397,366,216,333,482,235,362,351,361,267,80,126,328,289,414,156,406,106,420,158,404,383,517,CHA
1630539,Kai Jones,Kai,1610612766,CHA,21.0,21,14,7,0.667,3.0,0.857,0.143,0.727,0.0,0.136,0.182,0.137,0.182,0.727,0.875,0.125,1.0,0.0,0.889,0.111,9,14,0.643,439,385,133,83,580,94,502,105,464,449,85,303,144,73,26,544,1,368,52,523,502,527,32,CHA
1626162,Kelly Oubre Jr.,Kelly,1610612766,CHA,26.0,76,39,37,0.513,26.3,0.407,0.593,0.385,0.018,0.504,0.149,0.111,0.199,0.368,0.612,0.388,0.932,0.068,0.761,0.239,410,932,0.44,35,103,518,295,159,476,121,428,408,137,143,382,98,347,260,311,251,263,185,393,63,57,310,CHA
1630163,LaMelo Ball,LaMelo,1610612766,CHA,20.0,75,39,36,0.52,32.3,0.549,0.451,0.422,0.066,0.438,0.148,0.14,0.161,0.355,0.264,0.736,0.75,0.25,0.463,0.537,538,1254,0.429,46,103,508,288,71,345,252,381,234,196,147,285,213,362,502,69,414,96,483,95,23,9,343,CHA
203486,Mason Plumlee,Mason,1610612766,CHA,32.0,73,40,33,0.548,24.6,0.994,0.006,0.86,0.013,0.0,0.128,0.14,0.153,0.847,0.776,0.224,0.0,0.0,0.776,0.224,205,320,0.641,68,90,473,250,189,42,555,35,429,514,217,286,255,28,82,489,507,368,169,409,207,263,33,CHA
1628970,Miles Bridges,Miles,1610612766,CHA,24.0,80,41,39,0.513,35.5,0.617,0.383,0.548,0.027,0.286,0.105,0.166,0.146,0.521,0.597,0.403,0.825,0.175,0.656,0.344,596,1214,0.491,10,76,538,296,16,276,321,240,363,344,297,197,291,194,280,291,367,147,337,241,12,19,159,CHA
1626149,Montrezl Harrell,Montrezl,1610612766,CHA,28.0,71,36,35,0.507,23.1,0.969,0.031,0.76,0.043,0.013,0.099,0.227,0.122,0.717,0.653,0.347,1.0,0.0,0.656,0.344,358,555,0.645,88,131,495,303,211,52,545,86,301,506,323,60,429,78,218,353,1,368,336,242,85,149,29,CHA
1630208,Nick Richards,Nick,1610612766,CHA,24.0,50,25,25,0.5,7.3,1.0,0.0,0.8,0.027,0.0,0.133,0.2,0.127,0.773,0.783,0.217,0.0,0.0,0.783,0.217,60,90,0.667,289,243,347,306,518,1,562,63,367,514,197,105,407,55,74,497,507,368,155,423,384,423,19,CHA
1629023,P.J. Washington,P.J.,1610612766,CHA,23.0,65,33,32,0.508,27.2,0.434,0.566,0.419,0.006,0.494,0.117,0.087,0.157,0.413,0.793,0.207,0.973,0.027,0.872,0.128,250,532,0.47,160,168,460,301,154,458,139,387,454,144,258,449,233,298,67,504,185,329,65,513,158,164,207,CHA
