close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
201599,DeAndre Jordan,1610612746,LAC,C,27.0,6,6,0.919,3.83,9.5,0.404,0.481,-0.078
201145,Jeff Green,1610612746,LAC,F,29.0,6,6,0.704,4.5,9.5,0.474,0.487,-0.013
201933,Blake Griffin,1610612746,LAC,F,27.0,4,4,0.604,3.5,7.25,0.483,0.492,-0.009
200755,JJ Redick,1610612746,LAC,G,32.0,6,6,0.597,2.5,6.67,0.375,0.492,-0.117
101108,Chris Paul,1610612746,LAC,G,31.0,4,4,0.553,3.0,5.25,0.571,0.451,0.121
201601,Luc Mbah a Moute,1610612746,LAC,F,29.0,5,5,0.634,2.0,5.2,0.385,0.47,-0.086
202332,Cole Aldrich,1610612746,LAC,C,27.0,6,6,0.969,2.83,5.17,0.548,0.491,0.057
203085,Austin Rivers,1610612746,LAC,G,23.0,6,6,0.521,1.5,4.17,0.36,0.462,-0.102
2037,Jamal Crawford,1610612746,LAC,G,36.0,6,6,0.541,2.33,3.33,0.7,0.507,0.193
203912,C.J. Wilcox,1610612746,LAC,G,25.0,1,1,1.0,2.0,3.0,0.667,0.445,0.222
202325,Wesley Johnson,1610612746,LAC,F-G,28.0,6,6,0.643,0.5,3.0,0.167,0.485,-0.318
203143,Pablo Prigioni,1610612746,LAC,G,39.0,3,2,0.385,0.67,1.67,0.4,0.475,-0.075
1718,Paul Pierce,1610612746,LAC,F,38.0,5,5,0.421,0.8,1.6,0.5,0.478,0.022
