SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42019,1610612747,LAL,Los Angeles Lakers,Transition,Offensive,0.875,21,0.176,1.159,0.57,0.157,0.114,0.149,0.045,0.54,0.638,19.1,22.2,8.4,14.7,6.3
42019,1610612738,BOS,Boston Celtics,Transition,Offensive,0.75,17,0.142,1.146,0.542,0.13,0.126,0.107,0.034,0.513,0.611,15.4,17.6,6.5,11.9,5.5
42019,1610612748,MIA,Miami Heat,Transition,Offensive,0.5,21,0.126,1.064,0.491,0.132,0.11,0.121,0.025,0.491,0.555,13.4,14.2,5.1,10.5,5.3
42019,1610612743,DEN,Denver Nuggets,Transition,Offensive,0.688,19,0.128,1.117,0.495,0.145,0.098,0.121,0.0,0.516,0.582,13.5,15.1,5.1,10.2,5.2
42019,1610612746,LAC,LA Clippers,Transition,Offensive,1.0,13,0.15,1.235,0.574,0.164,0.127,0.15,0.023,0.549,0.687,16.4,20.2,6.8,11.9,5.1
42019,1610612761,TOR,Toronto Raptors,Transition,Offensive,0.313,11,0.186,0.991,0.429,0.151,0.12,0.138,0.022,0.44,0.512,20.5,20.3,6.5,15.3,8.7
42019,1610612745,HOU,Houston Rockets,Transition,Offensive,0.438,12,0.16,1.058,0.513,0.126,0.141,0.117,0.034,0.476,0.592,17.2,18.2,6.8,13.2,6.4
42019,1610612749,MIL,Milwaukee Bucks,Transition,Offensive,0.375,10,0.162,1.006,0.486,0.122,0.133,0.116,0.044,0.442,0.567,18.1,18.2,6.9,14.2,7.3
42019,1610612762,UTA,Utah Jazz,Transition,Offensive,0.938,7,0.113,1.195,0.493,0.159,0.061,0.122,0.061,0.5,0.58,11.7,14.0,4.9,9.9,5.0
42019,1610612757,POR,Portland Trail Blazers,Transition,Offensive,0.25,6,0.145,0.96,0.459,0.11,0.15,0.11,0.02,0.43,0.527,16.7,16.0,5.7,12.3,6.7
42019,1610612742,DAL,Dallas Mavericks,Transition,Offensive,0.813,6,0.111,1.147,0.55,0.08,0.133,0.08,0.013,0.507,0.642,12.5,14.3,5.5,10.0,4.5
42019,1610612751,BKN,Brooklyn Nets,Transition,Offensive,0.625,4,0.17,1.089,0.475,0.165,0.101,0.139,0.038,0.468,0.582,19.8,21.5,7.3,15.3,8.0
42019,1610612760,OKC,Oklahoma City Thunder,Transition,Offensive,0.125,7,0.135,0.764,0.363,0.104,0.17,0.085,0.028,0.349,0.413,15.1,11.6,4.1,11.4,7.3
42019,1610612754,IND,Indiana Pacers,Transition,Offensive,0.563,4,0.168,1.086,0.519,0.114,0.171,0.1,0.029,0.471,0.596,17.5,19.0,6.8,13.0,6.3
42019,1610612753,ORL,Orlando Magic,Transition,Offensive,0.063,5,0.115,0.734,0.354,0.094,0.188,0.078,0.031,0.328,0.396,12.8,9.4,3.4,9.6,6.2
42019,1610612755,PHI,Philadelphia 76ers,Transition,Offensive,0.0,4,0.104,0.717,0.281,0.217,0.152,0.152,0.065,0.348,0.297,11.5,8.3,2.3,8.0,5.8
