player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
201166,Aaron Brooks,Aaron,1610612754,IND,32.0,65,36,29,0.554,13.7,101.5,101.8,101.8,104.5,103.4,103.4,-3.0,-1.6,-1.6,0.216,1.89,24.6,0.019,0.056,0.037,0.13,0.13,0.483,0.507,0.186,0.191,96.54,96.91,80.76,96.91,0.062,1803,121,300,1.9,4.6,0.403,220,140,250,150,351,377,364,364,159,110,110,302,252,252,81,145,77,335,473,468,393,392,313,346,209,209,371,350,350,378,285,279,330,306,348
2744,Al Jefferson,Al,1610612754,IND,32.0,66,33,33,0.5,14.1,102.3,102.2,102.2,108.1,107.6,107.6,-5.8,-5.4,-5.4,0.114,1.73,9.5,0.077,0.225,0.148,0.055,0.055,0.499,0.526,0.254,0.26,96.91,97.2,81.0,97.2,0.133,1886,235,471,3.6,7.1,0.499,212,177,305,214,347,349,350,350,335,295,295,364,354,354,223,173,372,96,37,56,27,27,255,286,49,48,345,323,323,47,162,186,166,185,109
101139,CJ Miles,CJ,1610612754,IND,30.0,76,39,37,0.513,23.4,106.9,107.7,107.7,105.9,106.0,106.0,0.9,1.7,1.7,0.041,1.2,6.2,0.017,0.114,0.065,0.052000000000000005,0.052000000000000005,0.565,0.592,0.179,0.183,97.77,97.35,81.12,97.35,0.086,3609,281,647,3.7,8.5,0.434,97,109,352,199,184,147,142,142,226,211,211,170,139,139,448,307,456,364,279,307,25,25,73,81,241,244,284,310,310,231,128,117,152,140,265
1627777,Georges Niang,Georges,1610612754,IND,24.0,23,11,12,0.478,4.0,102.7,102.6,102.6,108.0,100.0,100.0,-5.3,2.6,2.6,0.074,1.0,10.6,0.019,0.16,0.084,0.106,0.107,0.264,0.285,0.184,0.189,97.58,101.45,84.55,101.45,0.02,195,9,36,0.4,1.6,0.25,400,392,86,250,470,336,337,337,329,40,40,352,125,125,345,342,340,347,143,222,264,266,469,472,218,218,295,67,67,467,440,427,469,454,468
203922,Glenn Robinson III,Glenn,1610612754,IND,23.0,69,35,34,0.507,20.7,103.7,102.9,102.9,105.5,105.3,105.3,-1.8,-2.4,-2.4,0.048,1.27,10.4,0.041,0.127,0.085,0.081,0.081,0.54,0.564,0.125,0.129,98.71,99.17,82.64,99.17,0.081,2947,158,338,2.3,4.9,0.467,183,151,315,206,219,289,324,324,205,182,182,260,285,285,436,291,351,201,230,216,116,114,115,151,425,426,207,166,166,270,247,258,277,290,163
201952,Jeff Teague,Jeff,1610612754,IND,29.0,82,42,40,0.512,32.4,108.1,109.0,109.0,106.9,107.9,107.9,1.2,1.1,1.1,0.359,2.96,32.9,0.013,0.111,0.063,0.111,0.111,0.492,0.574,0.219,0.221,98.99,98.09,81.75,98.09,0.131,5425,402,909,4.9,11.1,0.442,1,82,387,202,57,111,104,104,273,309,309,158,156,156,14,26,23,406,289,317,288,291,280,125,100,108,185,242,242,51,63,58,89,86,242
1626202,Joe Young,Joe,1610612754,IND,25.0,33,18,15,0.545,4.1,86.4,87.1,87.1,112.5,106.2,106.2,-26.1,-19.1,-19.1,0.203,3.0,15.3,0.006,0.125,0.057,0.051,0.051,0.396,0.433,0.251,0.26,99.86,102.28,85.23,102.28,0.087,287,26,72,0.8,2.2,0.361,371,327,109,156,469,476,474,474,445,223,223,476,470,470,94,20,219,464,236,354,24,24,443,444,55,49,138,43,43,225,405,400,436,429,431
202338,Kevin Seraphin,Kevin,1610612754,IND,27.0,49,23,26,0.469,11.4,101.1,99.6,99.6,111.0,109.4,109.4,-9.9,-9.8,-9.8,0.069,0.79,8.8,0.07,0.181,0.125,0.11199999999999999,0.11199999999999999,0.551,0.559,0.184,0.189,96.87,98.31,81.92,98.31,0.095,1151,109,198,2.2,4.0,0.551,312,287,215,259,387,385,406,406,425,381,381,427,419,419,363,402,405,110,90,99,296,296,90,165,221,217,348,221,221,176,296,326,288,341,42
202362,Lance Stephenson,Lance,1610612754,IND,26.0,18,8,10,0.444,20.1,101.3,101.9,101.9,99.8,101.0,101.0,1.6,1.0,1.0,0.254,2.27,28.1,0.01,0.128,0.069,0.124,0.12300000000000001,0.475,0.485,0.181,0.185,97.76,96.9,80.75,96.9,0.089,732,54,120,3.0,6.7,0.45,419,408,69,286,232,382,362,362,38,54,54,147,163,163,56,81,45,431,229,286,366,365,341,394,231,236,285,351,351,206,367,365,203,202,216
202730,Lavoy Allen,Lavoy,1610612754,IND,28.0,61,31,30,0.508,14.3,103.1,102.5,102.5,109.5,109.3,109.3,-6.4,-6.8,-6.8,0.093,1.97,21.2,0.116,0.134,0.125,0.10800000000000001,0.10800000000000001,0.458,0.485,0.103,0.106,97.86,98.28,81.9,98.28,0.069,1783,77,168,1.3,2.8,0.458,253,196,266,205,343,314,343,343,392,378,378,377,383,383,276,131,121,29,208,98,272,274,375,395,468,467,275,223,223,350,333,339,389,406,186
