close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1627826,Ivica Zubac,1610612746,LAC,C,27.0,68,68,1.0,7.69,16.78,0.458,0.497,-0.039
202331,Paul George,1610612746,LAC,F,34.0,74,74,1.0,6.32,14.19,0.446,0.472,-0.026
201935,James Harden,1610612746,LAC,G,34.0,72,72,1.0,6.49,13.46,0.482,0.472,0.01
202695,Kawhi Leonard,1610612746,LAC,F,33.0,68,68,1.0,5.79,12.18,0.476,0.473,0.002
203486,Mason Plumlee,1610612746,LAC,F-C,34.0,44,44,1.0,4.77,9.95,0.479,0.498,-0.018
1628464,Daniel Theis,1610612746,LAC,F-C,32.0,60,60,1.0,4.52,9.5,0.475,0.483,-0.007
1629611,Terance Mann,1610612746,LAC,G-F,27.0,75,75,1.0,4.23,8.43,0.502,0.469,0.033
1626181,Norman Powell,1610612746,LAC,G,31.0,76,76,1.0,3.78,8.28,0.456,0.465,-0.009
1629599,Amir Coffey,1610612746,LAC,G-F,27.0,66,66,1.0,3.77,7.88,0.479,0.459,0.019
201566,Russell Westbrook,1610612746,LAC,G,35.0,68,68,1.0,3.15,7.22,0.436,0.465,-0.03
200782,P.J. Tucker,1610612746,LAC,F,39.0,31,31,1.0,3.03,6.65,0.456,0.48,-0.024
1630538,Bones Hyland,1610612746,LAC,G,23.0,34,34,1.0,3.12,6.24,0.5,0.464,0.036
1630527,Brandon Boston,1610612746,LAC,G,22.0,28,28,1.0,2.82,5.75,0.491,0.459,0.031
1629875,Xavier Moon,1610612746,LAC,G,29.0,11,11,1.0,2.73,5.27,0.517,0.443,0.074
1631217,Moussa Diabaté,1610612746,LAC,F,22.0,10,10,1.0,2.1,3.9,0.538,0.455,0.084
1641738,Kobe Brown,1610612746,LAC,F,24.0,34,34,1.0,1.68,3.85,0.435,0.459,-0.023
1630563,Joshua Primo,1610612746,LAC,G,21.0,2,2,1.0,1.0,2.5,0.4,0.49,-0.09
1641757,Jordan Miller,1610612746,LAC,G,24.0,6,6,1.0,1.0,2.0,0.5,0.44,0.06
