PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,PCT_DREB,STL,PCT_STL,BLK,PCT_BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEF_WS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,PCT_DREB_RANK,STL_RANK,PCT_STL_RANK,BLK_RANK,PCT_BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,DEF_WS_RANK
1631260,AJ Green,AJ,1610612749,MIL,25.0,5,1,4,0.2,134.82333333333332,110.5,12,0.085,0.121,0,0.0,1,0.111,30,31,36,106,-3.5,115,139,77,154,106,110,112,154,169,165,165,113,126,87,98,111,104,112
203932,Aaron Gordon,Aaron,1610612743,DEN,29.0,14,7,7,0.5,521.655,113.9,56,0.104,0.149,8,0.099,5,0.119,183,141,181,582,-14.29,35,39,197,86,16,143,27,126,139,48,152,47,122,210,199,211,212,208
1628988,Aaron Holiday,Aaron,1610612745,HOU,28.0,3,3,0,1.0,27.161666666666665,116.7,1,0.038,0.067,0,0.0,0,0.0,14,13,16,36,-0.9,175,88,1,1,171,161,189,202,202,165,165,158,158,63,69,71,62,63
1630174,Aaron Nesmith,Aaron,1610612754,IND,25.0,17,13,4,0.765,492.34,108.9,83,0.155,0.242,14,0.194,14,0.219,118,169,76,476,-12.37,8,1,77,14,20,89,9,62,65,23,97,6,72,188,206,177,201,201
1630598,Aaron Wiggins,Aaron,1610612760,OKC,26.0,16,11,5,0.688,211.645,102.2,24,0.11,0.168,7,0.13,4,0.19,51,57,38,178,-4.6,23,18,165,38,63,46,69,121,125,57,131,59,84,123,144,114,146,132
1642349,Ajay Mitchell,Ajay,1610612760,OKC,22.0,9,6,3,0.667,68.625,109.0,4,0.053,0.08,2,0.118,0,0.0,19,24,18,66,-1.85,62,45,57,39,139,91,153,195,197,122,140,158,158,72,89,79,84,80
201143,Al Horford,Al,1610612738,BOS,39.0,11,6,5,0.545,347.63166666666666,108.3,48,0.13,0.206,7,0.152,14,0.359,114,119,82,318,-8.67,51,45,165,79,36,87,32,96,95,57,114,6,35,185,191,183,184,184
202692,Alec Burks,Alec,1610612748,MIA,33.0,1,0,1,0.0,15.233333333333333,121.4,2,0.133,0.286,0,0.0,0,0.0,3,7,3,22,-0.46,212,180,10,180,184,183,177,91,35,165,165,158,158,26,46,23,50,43
1627936,Alex Caruso,Alex,1610612760,OKC,31.0,17,12,5,0.706,388.77666666666664,100.5,33,0.082,0.139,31,0.307,9,0.214,93,110,62,316,-8.0,8,8,165,30,30,42,51,158,147,2,30,25,74,176,185,157,183,177
203458,Alex Len,Alex,1610612747,LAL,31.0,2,0,2,0.0,3.6816666666666666,66.7,1,0.333,0.5,0,0.0,0,0.0,2,2,0,2,0.0,199,180,25,180,216,3,189,6,5,165,165,158,158,15,10,1,2,3
1630578,Alperen Sengun,Alperen,1610612745,HOU,22.0,7,3,4,0.429,256.2583333333333,104.0,62,0.225,0.335,13,0.317,3,0.115,70,59,61,172,-5.71,84,88,77,101,54,55,18,18,22,27,25,67,124,148,149,154,144,152
1641708,Amen Thompson,Amen,1610612745,HOU,22.0,7,3,4,0.429,231.37166666666667,109.6,29,0.116,0.173,12,0.353,6,0.25,78,64,63,178,-5.97,84,88,77,101,60,100,59,112,123,32,15,43,56,162,156,160,146,155
1641748,Andre Jackson Jr.,Andre,1610612749,MIL,23.0,2,0,2,0.0,4.843333333333334,88.9,0,0.0,0.0,0,0.0,0,0.0,0,0,0,2,-0.06,199,180,25,180,209,21,204,204,204,165,165,158,158,1,1,1,2,10
1629614,Andrew Nembhard,Andrew,1610612754,IND,25.0,17,13,4,0.765,563.695,110.7,47,0.078,0.123,26,0.302,4,0.058,137,186,98,570,-14.65,8,1,77,14,12,114,33,165,166,7,31,59,148,197,211,199,211,210
203952,Andrew Wiggins,Andrew,1610612748,MIA,30.0,4,0,4,0.0,122.27666666666667,135.9,9,0.082,0.132,1,0.111,5,0.417,36,38,34,128,-4.87,153,180,77,180,113,207,124,159,157,143,144,47,28,95,111,109,114,138
1641710,Anthony Black,Anthony,1610612753,ORL,21.0,5,1,4,0.2,88.51666666666667,123.1,12,0.162,0.255,4,0.4,1,0.143,28,29,16,60,-2.93,115,139,77,154,123,188,112,53,49,88,11,113,104,86,97,71,79,101
1630162,Anthony Edwards,Anthony,1610612750,MIN,23.0,15,9,6,0.6,584.7666666666667,109.1,99,0.166,0.256,17,0.215,11,0.19,194,176,121,496,-14.54,25,28,186,52,9,94,5,49,47,14,75,17,85,211,208,206,204,209
1630574,Ariel Hukporti,Ariel,1610612752,NYK,23.0,3,1,2,0.333,4.633333333333334,87.5,2,0.667,1.0,0,0.0,0,0.0,0,0,0,2,-0.05,175,139,25,132,211,20,177,2,1,165,165,158,158,1,1,1,2,8
1641709,Ausar Thompson,Ausar,1610612765,DET,22.0,6,2,4,0.333,134.885,103.8,23,0.158,0.228,7,0.389,5,0.25,45,48,39,142,-3.09,103,121,77,132,105,52,71,58,73,57,12,47,56,110,133,116,125,104
1630559,Austin Reaves,Austin,1610612747,LAL,27.0,5,1,4,0.2,196.38666666666666,116.2,23,0.106,0.189,1,0.053,3,0.143,79,82,71,202,-5.68,115,139,77,154,71,159,71,124,104,143,162,67,104,165,168,174,157,149
1628389,Bam Adebayo,Bam,1610612748,MIA,27.0,4,0,4,0.0,153.455,132.4,28,0.199,0.318,4,0.286,1,0.143,56,53,41,144,-5.8,153,180,77,180,93,205,62,28,28,88,37,113,104,131,140,120,126,154
1631248,Baylor Scheierman,Baylor,1610612738,BOS,24.0,4,3,1,0.75,22.3,114.3,3,0.158,0.25,0,0.0,0,0.0,3,7,11,14,-0.61,153,88,10,21,176,147,170,55,55,165,165,158,158,26,46,60,34,46
1641767,Ben Sheppard,Ben,1610612754,IND,23.0,15,11,4,0.733,206.66666666666666,116.1,22,0.106,0.175,3,0.097,0,0.0,63,58,55,208,-6.11,25,18,77,27,65,158,77,125,121,102,153,158,158,140,146,147,159,161
1627732,Ben Simmons,Ben,1610612746,LAC,28.0,5,2,3,0.4,41.62,91.0,4,0.091,0.148,1,0.143,4,0.667,13,4,13,48,-0.69,115,121,57,124,153,24,153,145,140,143,117,59,6,60,24,66,73,53
1631097,Bennedict Mathurin,Bennedict,1610612754,IND,22.0,16,12,4,0.75,256.68833333333333,114.2,29,0.1,0.169,5,0.143,3,0.12,74,96,61,274,-7.52,23,8,77,21,53,146,59,133,124,78,117,67,121,156,177,154,175,173
