group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
Players,1626171,Bobby Portis,Bobby,1610612749,MIL,27.0,3,3,0,1.0,2.1,0.3,1.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.7,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.7,3.7,3.7,2,0,3.0,57,16,117,1,91,52,40,58,42,69,42,42,45,42,2,17,7,11,40,28,28,22,44,57,65,8,26,10,2,29
Players,201572,Brook Lopez,Brook,1610612749,MIL,34.0,4,2,2,0.5,3.0,1.0,1.5,0.667,0.0,0.3,0.0,0.5,0.8,0.667,0.3,0.3,0.5,0.0,0.0,0.0,0.3,0.3,0.3,0.8,2.5,-0.3,3.9,1,0,3.5,41,40,39,51,57,10,22,21,42,58,42,22,22,28,20,65,39,55,40,28,11,11,58,17,15,70,23,19,2,24
Players,201588,George Hill,George,1610612749,MIL,36.0,2,1,1,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0,0,0.0,80,63,76,51,113,75,93,75,42,69,42,42,45,42,38,84,88,55,40,28,28,22,78,57,83,91,104,37,2,104
Players,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,27.0,5,3,2,0.6,2.7,0.4,0.8,0.5,0.0,0.0,0.0,0.2,0.4,0.5,0.2,0.2,0.4,0.0,0.8,0.2,0.2,0.2,0.4,0.6,1.0,-0.8,1.9,5,0,2.2,23,16,39,35,70,45,58,29,42,69,42,39,36,31,26,74,58,55,4,12,14,13,39,20,51,83,68,1,2,55
Players,1628960,Grayson Allen,Grayson,1610612749,MIL,26.0,2,1,1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,1.1,0,0,1.0,80,63,76,51,121,75,93,75,42,69,42,22,13,31,8,84,39,55,40,28,28,22,78,25,73,24,85,37,2,84
Players,1628975,Jevon Carter,Jevon,1610612749,MIL,26.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,106,105,76,105,132,75,93,75,42,69,42,42,45,42,38,84,88,55,40,28,28,22,78,57,83,52,104,37,2,104
Players,201950,Jrue Holiday,Jrue,1610612749,MIL,32.0,5,3,2,0.6,3.3,0.8,2.6,0.308,0.2,1.0,0.2,0.4,0.4,1.0,0.2,0.8,1.0,0.4,0.0,0.2,0.2,0.4,0.6,0.2,2.2,0.6,5.2,0,0,4.6,23,16,39,35,43,18,7,66,27,7,37,30,36,1,26,13,12,24,40,12,14,6,14,50,19,41,11,37,2,15
Players,203114,Khris Middleton,Khris,1610612749,MIL,30.0,1,1,0,1.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.2,0,0,2.0,106,63,117,1,16,75,93,75,42,69,42,9,13,1,38,5,12,55,40,28,28,22,78,6,51,1,58,37,2,59
Players,1626192,Pat Connaughton,Pat,1610612749,MIL,29.0,4,2,2,0.5,2.8,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.3,0.5,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.5,-0.3,1.8,0,0,1.5,41,40,39,51,65,75,40,75,42,7,42,22,29,1,20,29,25,34,40,28,28,22,78,47,73,70,71,37,2,74
Players,202083,Wesley Matthews,Wesley,1610612749,MIL,35.0,5,3,2,0.6,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0,0,0.6,23,16,39,35,46,75,93,75,42,69,42,42,45,42,26,49,34,55,24,28,28,22,69,57,83,52,98,37,2,93
