group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,1626171,Bobby Portis,Bobby,1610612749,MIL,27.0,3,3,0,1.0,6.0,0.167,0.2,0.3,0.0,0.0,0.0,0.0,0.75,0.25,0.417,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.118,57,16,1,1,85,48,38,20,42,69,42,45,7,29,10,1,1,28,28,1,123,57,63
Players,201572,Brook Lopez,Brook,1610612749,MIL,34.0,4,2,2,0.5,12.0,0.207,0.5,0.286,0.0,0.125,0.4,0.5,0.25,0.111,0.154,0.0,0.0,0.0,1.0,0.333,0.2,0.5,0.476,41,40,62,51,40,34,8,23,42,58,15,11,24,73,62,55,1,28,1,119,79,11,11
Players,201588,George Hill,George,1610612749,MIL,36.0,2,1,1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,63,21,51,111,100,75,93,42,69,42,45,38,84,88,55,1,28,28,1,1,57,83
Players,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,27.0,5,3,2,0.6,13.0,0.243,0.25,0.154,0.0,0.0,0.167,0.222,0.111,0.111,0.111,0.0,0.8,0.5,0.333,0.25,0.25,0.375,0.217,23,16,62,35,39,27,27,59,42,69,37,35,35,73,75,55,127,8,17,117,89,19,37
Players,1628960,Grayson Allen,Grayson,1610612749,MIL,26.0,2,1,1,0.5,0.0,0.143,0.0,0.0,0.0,0.0,0.25,0.4,0.333,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.25,80,63,21,51,119,59,75,93,42,69,29,19,17,84,17,55,1,28,28,1,1,22,30
Players,1628975,Jevon Carter,Jevon,1610612749,MIL,26.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,105,21,105,132,100,75,93,42,69,42,45,38,84,88,55,1,28,28,1,1,57,83
Players,201950,Jrue Holiday,Jrue,1610612749,MIL,32.0,5,3,2,0.6,16.0,0.326,0.364,0.433,1.0,0.5,0.222,0.167,0.111,0.308,0.227,0.4,0.0,0.5,0.333,0.5,0.375,0.1,0.344,23,16,62,35,27,17,17,12,1,4,32,38,35,25,41,12,1,8,17,123,115,53,19
Players,203114,Khris Middleton,Khris,1610612749,MIL,30.0,1,1,0,1.0,5.0,0.091,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.2,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.083,106,63,1,1,98,81,75,93,42,69,29,36,38,43,50,55,1,28,28,1,1,44,73
Players,1626192,Pat Connaughton,Pat,1610612749,MIL,29.0,4,2,2,0.5,11.0,0.156,0.0,0.174,0.0,0.444,0.4,0.286,0.125,0.25,0.188,0.333,0.0,0.0,0.0,0.0,0.0,0.2,0.1,41,40,62,51,42,55,75,49,42,12,15,29,32,29,49,17,1,28,28,1,1,44,69
Players,202083,Wesley Matthews,Wesley,1610612749,MIL,35.0,5,3,2,0.6,16.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.154,0.15,0.0,0.2,0.0,0.0,0.0,0.143,0.0,0.0,23,16,62,35,29,99,75,93,42,69,42,45,31,67,64,55,104,28,28,1,67,57,83
