player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
1631121,Bryce McGowens,Bryce,1610612766,CHA,20.0,46,16,30,0.348,17.1,1.7,4.4,0.396,0.6,1.7,0.325,1.3,1.7,0.75,0.4,1.6,2.0,1.2,0.9,0.3,0.1,0.4,1.0,1.5,5.3,-3.3,10.0,0,0,10.0,315,357,184,440,303,382,348,447,327,326,332,200,209,290,354,375,389,315,251,401,417,194,426,208,347,468,400,253,39,388,CHA
1628998,Cody Martin,Cody,1610612766,CHA,27.0,7,2,5,0.286,19.1,2.0,5.1,0.389,0.4,2.0,0.214,0.6,1.0,0.571,1.1,2.3,3.4,1.6,0.3,0.6,0.1,0.6,1.9,0.9,5.0,-3.7,13.3,0,0,11.9,482,491,464,465,274,344,301,463,361,305,459,367,312,465,136,273,238,227,483,262,400,117,216,334,360,484,314,253,39,336,CHA
1628372,Dennis Smith Jr.,Dennis,1610612766,CHA,25.0,54,19,35,0.352,25.7,3.4,8.4,0.412,0.4,2.1,0.216,1.4,2.0,0.736,0.5,2.6,3.1,4.8,1.5,1.4,0.5,0.7,2.3,1.5,8.8,-1.3,23.8,1,0,20.9,270,324,100,438,172,208,161,416,357,299,456,181,177,327,330,227,264,59,129,23,147,80,125,208,221,357,151,192,39,176,CHA
202330,Gordon Hayward,Gordon,1610612766,CHA,33.0,50,20,30,0.4,31.5,5.5,11.6,0.475,1.0,3.2,0.325,2.6,3.2,0.811,0.7,3.6,4.3,4.1,2.0,0.8,0.2,0.4,1.4,2.9,14.7,-2.2,27.3,2,0,26.3,294,310,184,407,83,99,92,219,207,198,332,84,87,189,272,123,150,77,80,132,301,216,344,80,101,425,118,155,39,114,CHA
1630550,JT Thor,JT,1610612766,CHA,20.0,69,22,47,0.319,14.0,1.4,3.4,0.399,0.6,1.8,0.317,0.5,0.7,0.702,0.5,1.7,2.2,0.5,0.6,0.3,0.3,0.2,1.0,0.5,3.8,-2.4,8.5,0,0,8.4,123,290,21,453,367,428,402,444,327,324,348,399,393,370,322,363,366,459,365,406,226,374,443,430,421,437,430,253,39,426,CHA
1630547,James Bouknight,James,1610612766,CHA,22.0,34,9,25,0.265,15.2,2.0,5.7,0.358,1.0,3.2,0.303,0.6,0.9,0.667,0.2,1.9,2.1,1.2,0.9,0.4,0.1,0.4,1.4,0.8,5.6,-2.9,10.7,0,0,11.0,385,426,268,479,333,342,277,496,225,195,376,360,344,403,459,337,381,307,247,347,396,212,333,352,337,452,376,253,39,357,CHA
1630539,Kai Jones,Kai,1610612766,CHA,22.0,46,13,33,0.283,11.9,1.5,2.6,0.558,0.1,0.4,0.211,0.4,0.6,0.731,0.8,1.9,2.7,0.3,0.7,0.4,0.7,0.2,1.4,0.5,3.4,-0.7,9.5,1,0,8.5,315,391,138,471,414,419,454,75,463,470,460,421,421,334,227,338,316,501,344,370,87,389,342,435,443,306,407,192,39,419,CHA
1626162,Kelly Oubre Jr.,Kelly,1610612766,CHA,27.0,48,16,32,0.333,32.2,7.4,17.1,0.431,2.3,7.1,0.319,3.3,4.3,0.76,1.4,3.8,5.2,1.1,1.3,1.4,0.4,1.1,2.9,3.9,20.3,-5.8,32.2,3,0,32.4,302,357,156,442,72,50,37,357,52,31,347,58,54,276,102,109,99,327,156,21,202,16,36,43,53,521,74,130,39,69,CHA
1628424,Kobi Simmons,Kobi,1610612766,CHA,25.0,5,1,4,0.2,5.6,0.2,1.2,0.167,0.2,1.0,0.2,0.4,0.4,1.0,0.2,0.6,0.8,1.0,0.2,0.0,0.4,0.0,0.0,0.4,1.0,-3.8,4.5,0,0,3.8,499,507,480,505,506,531,517,530,428,400,461,425,458,1,475,508,505,342,497,513,182,499,528,457,524,487,502,253,39,510,CHA
1630163,LaMelo Ball,LaMelo,1610612766,CHA,21.0,36,13,23,0.361,35.2,8.2,20.0,0.411,4.0,10.6,0.376,2.8,3.4,0.843,1.2,5.3,6.4,8.4,3.6,1.3,0.3,0.8,3.3,3.1,23.3,-4.2,44.8,17,3,45.3,373,391,303,429,25,30,13,420,4,3,157,69,80,131,128,56,61,6,4,33,247,64,15,75,30,497,16,39,9,12,CHA
1631109,Mark Williams,Mark,1610612766,CHA,21.0,43,18,25,0.419,19.3,3.7,5.8,0.637,0.0,0.0,0.0,1.6,2.3,0.691,2.2,4.9,7.1,0.4,0.9,0.7,1.0,0.5,2.2,1.8,9.0,-1.8,22.3,11,0,19.9,327,339,268,390,269,182,264,31,492,524,492,165,150,386,36,65,47,483,254,216,30,173,139,175,216,393,172,56,39,189,CHA
1630208,Nick Richards,Nick,1610612766,CHA,25.0,65,21,44,0.323,18.7,3.0,4.8,0.629,0.0,0.0,1.0,2.1,2.8,0.749,2.3,4.1,6.4,0.6,0.9,0.2,1.1,0.6,2.4,2.4,8.2,-1.7,19.6,14,0,17.7,171,303,30,452,281,238,323,37,487,520,1,113,105,305,29,92,64,443,262,479,27,112,102,106,235,386,206,46,39,222,CHA
