player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1631121,Bryce McGowens,Bryce,1610612766,CHA,20.0,46,16,30,0.348,17.1,0.7,0.6,0.7,2.3,7.1,4.8,4.9,18.8,0.1,0.4,1.0,1.5,10.0,315,357,342,440,303,389,364,294,339,274,225,240,290,417,345,114,208,400,CHA
1628998,Cody Martin,Cody,1610612766,CHA,27.0,7,2,5,0.286,19.1,1.0,0.7,1.0,2.6,5.7,5.4,6.9,20.0,0.1,0.6,1.9,0.9,13.3,482,491,61,465,274,291,326,221,311,211,269,334,272,400,422,323,334,314,CHA
1628372,Dennis Smith Jr.,Dennis,1610612766,CHA,25.0,54,19,35,0.352,25.7,1.5,0.8,1.4,5.2,8.1,7.4,5.4,25.4,0.5,0.7,2.3,1.5,23.8,270,324,420,438,172,194,303,158,146,324,369,266,191,147,460,415,208,151,CHA
202330,Gordon Hayward,Gordon,1610612766,CHA,33.0,50,20,30,0.4,31.5,2.1,1.1,2.4,6.0,10.6,8.6,7.7,37.1,0.2,0.4,1.4,2.9,27.3,294,310,342,407,83,105,207,54,120,443,449,386,29,301,324,190,80,118,CHA
1630550,JT Thor,JT,1610612766,CHA,20.0,69,22,47,0.319,14.0,0.5,0.6,0.4,1.3,5.5,4.0,3.8,15.0,0.3,0.2,1.0,0.5,8.5,123,290,517,453,367,434,367,417,435,198,173,157,364,226,166,97,430,430,CHA
1630547,James Bouknight,James,1610612766,CHA,22.0,34,9,25,0.265,15.2,1.0,0.1,1.0,1.7,7.2,4.4,4.1,15.8,0.1,0.4,1.4,0.8,10.7,385,426,256,479,333,307,494,217,394,280,197,185,345,396,328,206,352,376,CHA
1630539,Kai Jones,Kai,1610612766,CHA,22.0,46,13,33,0.283,11.9,0.7,0.8,0.8,2.7,4.9,3.8,3.2,12.3,0.7,0.2,1.4,0.5,9.5,315,391,385,471,414,389,294,271,302,161,160,115,408,87,148,197,435,407,CHA
1626162,Kelly Oubre Jr.,Kelly,1610612766,CHA,27.0,48,16,32,0.333,32.2,4.2,1.9,2.9,8.9,10.9,9.9,8.1,35.9,0.4,1.1,2.9,3.9,32.2,302,357,377,442,72,8,84,32,49,460,513,405,42,202,524,504,43,74,CHA
1628424,Kobi Simmons,Kobi,1610612766,CHA,25.0,5,1,4,0.2,5.6,0.0,0.0,0.4,0.0,3.8,1.8,2.4,5.6,0.4,0.0,0.0,0.4,4.5,499,507,45,505,506,510,500,404,522,99,52,74,504,182,1,1,457,502,CHA
1630163,LaMelo Ball,LaMelo,1610612766,CHA,21.0,36,13,23,0.361,35.2,3.0,1.9,2.7,6.6,11.0,10.0,10.2,40.2,0.3,0.8,3.3,3.1,44.8,373,391,226,429,25,50,95,39,107,466,517,502,6,247,475,525,75,16,CHA
1631109,Mark Williams,Mark,1610612766,CHA,21.0,43,18,25,0.419,19.3,0.8,2.6,0.8,7.2,6.2,5.4,5.5,21.2,1.0,0.5,2.2,1.8,22.3,327,339,256,390,269,358,34,283,90,240,265,270,252,30,367,401,175,172,CHA
1630208,Nick Richards,Nick,1610612766,CHA,25.0,65,21,44,0.323,18.7,1.1,2.8,0.6,5.9,6.8,5.8,4.6,20.4,1.1,0.6,2.4,2.4,19.6,171,303,504,452,281,264,21,340,124,263,288,218,266,27,427,438,106,206,CHA
1629023,P.J. Washington,P.J.,1610612766,CHA,24.0,73,24,49,0.329,32.6,1.8,1.5,1.6,7.0,10.7,9.6,7.8,35.9,1.1,0.8,2.6,2.1,29.6,92,271,523,449,66,145,142,125,99,449,497,394,41,28,497,478,138,99,CHA
1629004,Svi Mykhailiuk,Svi,1610612766,CHA,26.0,32,16,16,0.5,14.6,1.6,0.4,1.3,1.6,5.4,3.8,3.5,16.9,0.1,0.3,0.7,0.9,12.4,392,357,153,264,351,171,431,166,404,192,161,140,320,423,305,63,316,334,CHA
1626179,Terry Rozier,Terry,1610612766,CHA,29.0,63,19,44,0.302,35.3,3.3,1.6,3.4,8.2,11.4,10.5,9.1,39.3,0.3,1.0,1.9,3.0,35.8,189,324,504,459,24,31,135,23,63,487,526,461,9,289,514,332,76,54,CHA
1630177,Theo Maledon,Theo,1610612766,CHA,22.0,44,14,30,0.318,19.4,1.2,0.5,0.6,3.0,7.8,6.0,4.3,21.7,0.3,0.3,1.4,1.3,17.2,325,386,342,454,262,257,398,325,269,308,303,204,233,269,301,188,254,238,CHA
1630270,Xavier Sneed,Xavier,1610612766,CHA,25.0,4,0,4,0.0,12.1,0.5,0.0,0.8,1.0,7.5,4.3,2.8,12.0,0.3,0.3,1.8,0.8,7.6,509,528,45,528,409,424,500,289,460,293,185,96,409,291,217,296,366,445,CHA
