TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612744,Golden State Warriors,GSW,21,21,0.342,242,591,0.409,0.475,0.211,165,365,0.452,0.131,77,226,0.341
1610612739,Cleveland Cavaliers,CLE,22,22,0.282,164,481,0.341,0.4,0.167,107,284,0.377,0.116,57,197,0.289
1610612745,Houston Rockets,HOU,17,17,0.345,170,475,0.358,0.475,0.111,59,153,0.386,0.234,111,322,0.345
1610612738,Boston Celtics,BOS,19,19,0.299,155,441,0.351,0.406,0.174,107,256,0.418,0.126,48,185,0.259
1610612762,Utah Jazz,UTA,11,11,0.258,77,219,0.352,0.436,0.108,40,92,0.435,0.149,37,127,0.291
1610612740,New Orleans Pelicans,NOP,9,9,0.273,78,209,0.373,0.433,0.178,53,136,0.39,0.095,25,73,0.342
1610612760,Oklahoma City Thunder,OKC,6,6,0.393,75,191,0.393,0.471,0.239,45,116,0.388,0.154,30,75,0.4
1610612761,Toronto Raptors,TOR,10,10,0.222,57,172,0.331,0.413,0.111,29,86,0.337,0.111,28,86,0.326
1610612749,Milwaukee Bucks,MIL,7,7,0.309,71,160,0.444,0.481,0.245,59,127,0.465,0.064,12,33,0.364
1610612755,Philadelphia 76ers,PHI,10,10,0.194,52,160,0.325,0.366,0.139,39,115,0.339,0.055,13,45,0.289
1610612764,Washington Wizards,WAS,6,6,0.331,67,157,0.427,0.462,0.259,56,123,0.455,0.072,11,34,0.324
1610612754,Indiana Pacers,IND,7,7,0.28,48,150,0.32,0.39,0.149,27,80,0.338,0.131,21,70,0.3
1610612759,San Antonio Spurs,SAS,5,5,0.332,47,131,0.359,0.412,0.236,33,93,0.355,0.096,14,38,0.368
1610612748,Miami Heat,MIA,5,5,0.273,40,107,0.374,0.397,0.209,35,82,0.427,0.064,5,25,0.2
1610612750,Minnesota Timberwolves,MIN,5,5,0.257,33,98,0.337,0.383,0.184,24,70,0.343,0.073,9,28,0.321
1610612757,Portland Trail Blazers,POR,4,4,0.264,33,89,0.371,0.427,0.16,23,54,0.426,0.104,10,35,0.286
