season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2024-25,1610612741,CHI,Chicago Bulls,22400855,2025-02-28,CHI vs. TOR,W,53.0,24.0,13.0,28.0,62.0,21.0,15.0,15.0,52.0,0,0,0,0,9,362,1250,88,216,1739,1365,1139,1433,1,2024,2025,True,CHI,TOR
2024-25,1610612763,MEM,Memphis Grizzlies,22400856,2025-02-28,MEM vs. NYK,L,48.0,11.0,18.0,20.0,74.0,28.0,12.0,15.0,44.0,0,0,0,0,121,2021,514,529,28,2268,852,1139,713,1,2024,2025,True,MEM,NYK
2024-25,1610612762,UTA,Utah Jazz,22400858,2025-02-28,UTA vs. MIN,W,48.0,4.0,18.0,15.0,60.0,24.0,14.0,7.0,40.0,0,0,0,0,121,2419,514,1155,305,2023,1212,175,405,1,2024,2025,True,UTA,MIN
2024-25,1610612740,NOP,New Orleans Pelicans,22400857,2025-02-28,NOP @ PHX,L,48.0,24.0,16.0,11.0,58.0,17.0,7.0,4.0,38.0,0,0,0,0,121,362,786,1760,411,1181,198,36,294,1,2024,2025,False,PHX,NOP
2024-25,1610612765,DET,Detroit Pistons,22400850,2025-02-28,DET vs. DEN,L,48.0,25.0,14.0,22.0,58.0,16.0,15.0,21.0,54.0,0,0,0,0,121,291,1097,354,411,1037,1365,1933,1606,1,2024,2025,True,DET,DEN
2024-25,1610612756,PHX,Phoenix Suns,22400857,2025-02-28,PHX vs. NOP,W,48.0,17.0,7.0,4.0,38.0,24.0,16.0,11.0,58.0,0,0,0,0,121,1152,2187,2389,2057,2023,1523,599,1909,1,2024,2025,True,PHX,NOP
2024-25,1610612746,LAC,LA Clippers,22400859,2025-02-28,LAC @ LAL,L,48.0,22.0,17.0,16.0,54.0,25.0,13.0,14.0,44.0,0,0,0,0,121,524,645,1001,690,2100,1027,989,713,1,2024,2025,False,LAL,LAC
2024-25,1610612761,TOR,Toronto Raptors,22400855,2025-02-28,TOR @ CHI,L,53.0,21.0,15.0,15.0,52.0,24.0,13.0,28.0,62.0,0,0,0,0,9,618,939,1155,856,2023,1027,2343,2157,1,2024,2025,False,CHI,TOR
2024-25,1610612739,CLE,Cleveland Cavaliers,22400852,2025-02-28,CLE @ BOS,W,48.0,15.0,18.0,9.0,46.0,14.0,16.0,12.0,34.0,0,0,0,0,121,1425,514,1994,1390,704,1523,702,129,1,2024,2025,False,BOS,CLE
2024-25,1610612754,IND,Indiana Pacers,22400854,2025-02-28,IND @ MIA,L,48.0,25.0,6.0,17.0,42.0,19.0,18.0,10.0,54.0,0,0,0,0,121,291,2264,857,1749,1442,1817,468,1606,1,2024,2025,False,MIA,IND
2024-25,1610612760,OKC,Oklahoma City Thunder,22400851,2025-02-28,OKC @ ATL,W,48.0,19.0,14.0,23.0,54.0,12.0,11.0,14.0,56.0,0,0,0,0,121,869,1097,282,690,441,675,989,1772,1,2024,2025,False,ATL,OKC
2024-25,1610612747,LAL,Los Angeles Lakers,22400859,2025-02-28,LAL vs. LAC,W,48.0,25.0,13.0,14.0,44.0,22.0,17.0,16.0,54.0,0,0,0,0,121,291,1250,1323,1576,1844,1676,1307,1606,1,2024,2025,True,LAL,LAC
2024-25,1610612748,MIA,Miami Heat,22400854,2025-02-28,MIA vs. IND,W,48.0,19.0,18.0,10.0,54.0,25.0,6.0,17.0,42.0,0,0,0,0,121,869,514,1863,690,2100,106,1461,560,1,2024,2025,True,MIA,IND
2024-25,1610612737,ATL,Atlanta Hawks,22400851,2025-02-28,ATL vs. OKC,L,48.0,12.0,11.0,14.0,56.0,19.0,14.0,23.0,54.0,0,0,0,0,121,1893,1610,1323,553,1442,1212,2108,1606,1,2024,2025,True,ATL,OKC
2024-25,1610612751,BKN,Brooklyn Nets,22400853,2025-02-28,BKN vs. POR,L,48.0,21.0,23.0,13.0,50.0,22.0,15.0,16.0,56.0,0,0,0,0,121,618,156,1473,1029,1844,1365,1307,1772,1,2024,2025,True,BKN,POR
2024-25,1610612752,NYK,New York Knicks,22400856,2025-02-28,NYK @ MEM,W,48.0,28.0,12.0,15.0,44.0,11.0,18.0,20.0,74.0,0,0,0,0,121,151,1435,1155,1576,349,1817,1834,2418,1,2024,2025,False,MEM,NYK
2024-25,1610612757,POR,Portland Trail Blazers,22400853,2025-02-28,POR @ BKN,W,48.0,22.0,15.0,16.0,56.0,21.0,23.0,13.0,50.0,0,0,0,0,121,524,939,1001,553,1739,2261,846,1257,1,2024,2025,False,BKN,POR
2024-25,1610612743,DEN,Denver Nuggets,22400850,2025-02-28,DEN @ DET,W,48.0,16.0,15.0,21.0,54.0,25.0,14.0,22.0,58.0,0,0,0,0,121,1281,939,439,690,2100,1212,2023,1909,1,2024,2025,False,DET,DEN
2024-25,1610612738,BOS,Boston Celtics,22400852,2025-02-28,BOS vs. CLE,L,48.0,14.0,16.0,12.0,34.0,15.0,18.0,9.0,46.0,0,0,0,0,121,1591,786,1616,2262,871,1817,367,886,1,2024,2025,True,BOS,CLE
2024-25,1610612750,MIN,Minnesota Timberwolves,22400858,2025-02-28,MIN @ UTA,L,48.0,24.0,14.0,7.0,40.0,4.0,18.0,15.0,60.0,0,0,0,0,121,362,1097,2215,1902,14,1817,1139,2051,1,2024,2025,False,UTA,MIN
2024-25,1610612766,CHA,Charlotte Hornets,22400847,2025-02-27,CHA @ DAL,L,48.0,9.0,10.0,8.0,62.0,20.0,8.0,11.0,54.0,0,0,0,0,121,2197,1787,2095,216,1593,275,599,1606,1,2024,2025,False,DAL,CHA
2024-25,1610612747,LAL,Los Angeles Lakers,22400849,2025-02-27,LAL vs. MIN,W,48.0,7.0,14.0,8.0,44.0,18.0,10.0,23.0,42.0,0,0,0,0,121,2320,1097,2095,1576,1310,528,2108,560,1,2024,2025,True,LAL,MIN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400849,2025-02-27,MIN @ LAL,L,48.0,18.0,10.0,23.0,42.0,7.0,14.0,8.0,44.0,0,0,0,0,121,1020,1787,282,1749,91,1212,247,713,1,2024,2025,False,LAL,MIN
2024-25,1610612753,ORL,Orlando Magic,22400845,2025-02-27,ORL vs. GSW,L,48.0,22.0,11.0,18.0,58.0,20.0,8.0,17.0,30.0,0,0,0,0,121,524,1610,729,411,1593,275,1461,47,1,2024,2025,True,ORL,GSW
2024-25,1610612756,PHX,Phoenix Suns,22400848,2025-02-27,PHX vs. NOP,L,48.0,9.0,19.0,14.0,34.0,14.0,25.0,21.0,58.0,0,0,0,0,121,2197,412,1323,2262,704,2349,1933,1909,1,2024,2025,True,PHX,NOP
2024-25,1610612749,MIL,Milwaukee Bucks,22400846,2025-02-27,MIL vs. DEN,W,48.0,15.0,9.0,16.0,42.0,8.0,24.0,32.0,68.0,0,0,0,0,121,1425,1934,1001,1749,142,2306,2421,2354,1,2024,2025,True,MIL,DEN
2024-25,1610612744,GSW,Golden State Warriors,22400845,2025-02-27,GSW @ ORL,W,48.0,20.0,8.0,17.0,30.0,22.0,11.0,18.0,58.0,0,0,0,0,121,723,2061,857,2376,1844,675,1605,1909,1,2024,2025,False,ORL,GSW
2024-25,1610612742,DAL,Dallas Mavericks,22400847,2025-02-27,DAL vs. CHA,W,48.0,20.0,8.0,11.0,54.0,9.0,10.0,8.0,62.0,0,0,0,0,121,723,2061,1760,690,196,528,247,2157,1,2024,2025,True,DAL,CHA
2024-25,1610612743,DEN,Denver Nuggets,22400846,2025-02-27,DEN @ MIL,L,48.0,8.0,24.0,32.0,68.0,15.0,9.0,16.0,42.0,0,0,0,0,121,2266,113,29,71,871,401,1307,560,1,2024,2025,False,MIL,DEN
2024-25,1610612740,NOP,New Orleans Pelicans,22400848,2025-02-27,NOP @ PHX,W,48.0,14.0,25.0,21.0,58.0,9.0,19.0,14.0,34.0,0,0,0,0,121,1591,83,439,411,196,1948,989,129,1,2024,2025,False,PHX,NOP
2024-25,1610612748,MIA,Miami Heat,22400841,2025-02-26,MIA vs. ATL,W,48.0,22.0,20.0,4.0,32.0,17.0,12.0,2.0,54.0,0,0,0,0,121,524,326,2389,2333,1181,852,7,1606,1,2024,2025,True,MIA,ATL
2024-25,1610612758,SAC,Sacramento Kings,22400843,2025-02-26,SAC @ UTA,W,48.0,14.0,19.0,15.0,50.0,19.0,11.0,13.0,40.0,0,0,0,0,121,1591,412,1155,1029,1442,675,846,405,1,2024,2025,False,UTA,SAC
2024-25,1610612765,DET,Detroit Pistons,22400836,2025-02-26,DET vs. BOS,W,48.0,24.0,15.0,29.0,62.0,13.0,9.0,8.0,20.0,0,0,0,0,121,362,939,65,216,569,401,247,2,1,2024,2025,True,DET,BOS
2024-25,1610612737,ATL,Atlanta Hawks,22400841,2025-02-26,ATL @ MIA,L,48.0,17.0,12.0,2.0,54.0,22.0,20.0,4.0,32.0,0,0,0,0,121,1152,1435,2439,690,1844,2050,36,86,1,2024,2025,False,MIA,ATL
2024-25,1610612755,PHI,Philadelphia 76ers,22400838,2025-02-26,PHI @ NYK,L,48.0,18.0,11.0,11.0,42.0,21.0,14.0,14.0,50.0,0,0,0,0,121,1020,1610,1760,1749,1739,1212,989,1257,1,2024,2025,False,NYK,PHI
2024-25,1610612738,BOS,Boston Celtics,22400836,2025-02-26,BOS @ DET,L,48.0,13.0,9.0,8.0,20.0,24.0,15.0,29.0,62.0,0,0,0,0,121,1758,1934,2095,2457,2023,1365,2374,2157,1,2024,2025,False,DET,BOS
2024-25,1610612760,OKC,Oklahoma City Thunder,22400840,2025-02-26,OKC @ BKN,W,48.0,19.0,22.0,19.0,68.0,11.0,29.0,11.0,28.0,0,0,0,0,121,869,201,628,71,349,2423,599,29,1,2024,2025,False,BKN,OKC
2024-25,1610612759,SAS,San Antonio Spurs,22400844,2025-02-26,SAS @ HOU,L,48.0,16.0,15.0,21.0,68.0,9.0,18.0,13.0,58.0,0,0,0,0,121,1281,939,439,71,196,1817,846,1909,1,2024,2025,False,HOU,SAS
2024-25,1610612746,LAC,LA Clippers,22400842,2025-02-26,LAC @ CHI,W,48.0,29.0,7.0,6.0,42.0,16.0,19.0,22.0,48.0,0,0,0,0,121,118,2187,2287,1749,1037,1948,2023,1072,1,2024,2025,False,CHI,LAC
2024-25,1610612752,NYK,New York Knicks,22400838,2025-02-26,NYK vs. PHI,W,48.0,21.0,14.0,14.0,50.0,18.0,11.0,11.0,42.0,0,0,0,0,121,618,1097,1323,1029,1310,675,599,560,1,2024,2025,True,NYK,PHI
2024-25,1610612751,BKN,Brooklyn Nets,22400840,2025-02-26,BKN vs. OKC,L,48.0,11.0,29.0,11.0,28.0,19.0,22.0,19.0,68.0,0,0,0,0,121,2021,31,1760,2415,1442,2209,1733,2354,1,2024,2025,True,BKN,OKC
2024-25,1610612745,HOU,Houston Rockets,22400844,2025-02-26,HOU vs. SAS,W,48.0,9.0,18.0,13.0,58.0,16.0,15.0,21.0,68.0,0,0,0,0,121,2197,514,1473,411,1037,1365,1933,2354,1,2024,2025,True,HOU,SAS
2024-25,1610612757,POR,Portland Trail Blazers,22400839,2025-02-26,POR @ WAS,W,48.0,27.0,21.0,32.0,62.0,18.0,6.0,16.0,42.0,0,0,0,0,121,194,253,29,216,1310,106,1307,560,1,2024,2025,False,WAS,POR
2024-25,1610612764,WAS,Washington Wizards,22400839,2025-02-26,WAS vs. POR,L,48.0,18.0,6.0,16.0,42.0,27.0,21.0,32.0,62.0,0,0,0,0,121,1020,2264,1001,1749,2226,2136,2421,2157,1,2024,2025,True,WAS,POR
2024-25,1610612762,UTA,Utah Jazz,22400843,2025-02-26,UTA vs. SAC,L,48.0,19.0,11.0,13.0,40.0,14.0,19.0,15.0,50.0,0,0,0,0,121,869,1610,1473,1902,704,1948,1139,1257,1,2024,2025,True,UTA,SAC
2024-25,1610612761,TOR,Toronto Raptors,22400837,2025-02-26,TOR @ IND,L,48.0,21.0,10.0,13.0,56.0,25.0,7.0,20.0,48.0,0,0,0,0,121,618,1787,1473,553,2100,198,1834,1072,1,2024,2025,False,IND,TOR
2024-25,1610612754,IND,Indiana Pacers,22400837,2025-02-26,IND vs. TOR,W,48.0,25.0,7.0,20.0,48.0,21.0,10.0,13.0,56.0,0,0,0,0,121,291,2187,529,1205,1739,528,846,1772,1,2024,2025,True,IND,TOR
2024-25,1610612741,CHI,Chicago Bulls,22400842,2025-02-26,CHI vs. LAC,L,48.0,16.0,19.0,22.0,48.0,29.0,7.0,6.0,42.0,0,0,0,0,121,1281,412,354,1205,2311,198,114,560,1,2024,2025,True,CHI,LAC
2024-25,1610612738,BOS,Boston Celtics,22400829,2025-02-25,BOS @ TOR,W,48.0,20.0,20.0,18.0,54.0,15.0,11.0,10.0,70.0,0,0,0,0,121,723,326,729,690,871,675,468,2391,1,2024,2025,False,TOR,BOS
2024-25,1610612759,SAS,San Antonio Spurs,22400833,2025-02-25,SAS @ NOP,L,48.0,25.0,23.0,5.0,44.0,26.0,16.0,23.0,66.0,0,0,0,0,121,291,156,2348,1576,2171,1523,2108,2307,1,2024,2025,False,NOP,SAS
2024-25,1610612739,CLE,Cleveland Cavaliers,22400830,2025-02-25,CLE @ ORL,W,48.0,23.0,7.0,11.0,50.0,11.0,10.0,23.0,48.0,0,0,0,0,121,439,2187,1760,1029,349,528,2108,1072,1,2024,2025,False,ORL,CLE
2024-25,1610612756,PHX,Phoenix Suns,22400832,2025-02-25,PHX @ MEM,L,53.0,7.0,9.0,19.0,34.0,23.0,10.0,28.0,52.0,0,0,0,0,9,2320,1934,628,2262,1938,528,2343,1433,1,2024,2025,False,MEM,PHX
2024-25,1610612753,ORL,Orlando Magic,22400830,2025-02-25,ORL vs. CLE,L,48.0,11.0,10.0,23.0,48.0,23.0,7.0,11.0,50.0,0,0,0,0,121,2021,1787,282,1205,1938,198,599,1257,1,2024,2025,True,ORL,CLE
2024-25,1610612740,NOP,New Orleans Pelicans,22400833,2025-02-25,NOP vs. SAS,W,48.0,26.0,16.0,23.0,66.0,25.0,23.0,5.0,44.0,0,0,0,0,121,236,786,282,108,2100,2261,73,713,1,2024,2025,True,NOP,SAS
2024-25,1610612745,HOU,Houston Rockets,22400831,2025-02-25,HOU vs. MIL,W,48.0,17.0,16.0,13.0,46.0,24.0,7.0,18.0,34.0,0,0,0,0,121,1152,786,1473,1390,2023,198,1605,129,1,2024,2025,True,HOU,MIL
2024-25,1610612742,DAL,Dallas Mavericks,22400835,2025-02-25,DAL @ LAL,L,48.0,8.0,7.0,13.0,34.0,10.0,13.0,20.0,52.0,0,0,0,0,121,2266,2187,1473,2262,265,1027,1834,1433,1,2024,2025,False,LAL,DAL
2024-25,1610612766,CHA,Charlotte Hornets,22400834,2025-02-25,CHA @ GSW,L,48.0,19.0,25.0,14.0,38.0,36.0,15.0,18.0,62.0,0,0,0,0,121,869,83,1323,2057,2437,1365,1605,2157,1,2024,2025,False,GSW,CHA
2024-25,1610612744,GSW,Golden State Warriors,22400834,2025-02-25,GSW vs. CHA,W,48.0,36.0,15.0,18.0,62.0,19.0,25.0,14.0,38.0,0,0,0,0,121,17,939,729,216,1442,2349,989,294,1,2024,2025,True,GSW,CHA
2024-25,1610612763,MEM,Memphis Grizzlies,22400832,2025-02-25,MEM vs. PHX,W,53.0,23.0,10.0,28.0,52.0,7.0,9.0,19.0,34.0,0,0,0,0,9,439,1787,88,856,91,401,1733,129,1,2024,2025,True,MEM,PHX
2024-25,1610612761,TOR,Toronto Raptors,22400829,2025-02-25,TOR vs. BOS,L,48.0,15.0,11.0,10.0,70.0,20.0,20.0,18.0,54.0,0,0,0,0,121,1425,1610,1863,54,1593,2050,1605,1606,1,2024,2025,True,TOR,BOS
