season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2021-22,1630190,Elijah Hughes,Elijah,1610612757,POR,Portland Trail Blazers,22101230,2022-04-10T00:00:00,POR vs. UTA,L,20.15,1,6,0.167,0,3,0.0,2,2,1.0,0,2,2,0,2,1,2,0,1,1,4,-21,13.4,0,0,12.0,1,13121,13121,13121,15889,18993,14372,21822,14232,10639,14232,6073,7614,1,13184,13666,16419,18990,4151,4518,702,1,5520,11915,18560,25066,17151,2151,131,17471,1,20:09,2021,2022
2021-22,203463,Ben McLemore,Ben,1610612757,POR,Portland Trail Blazers,22101230,2022-04-10T00:00:00,POR vs. UTA,L,25.183333333333334,4,4,1.0,2,2,1.0,3,4,0.75,0,4,4,2,1,1,0,0,1,3,13,-7,22.8,0,0,23.0,1,13121,13121,13121,11812,9264,18068,1,4334,13609,1,4143,3790,8109,13184,6842,9918,9105,8493,4518,8184,1,5520,4544,8057,18909,10745,2151,131,9767,1,25:11,2021,2022
2021-22,1629712,Didi Louzada,Didi,1610612757,POR,Portland Trail Blazers,22101230,2022-04-10T00:00:00,POR vs. UTA,L,18.23333333333333,2,5,0.4,1,2,0.5,0,0,0.0,1,2,3,1,1,0,0,1,4,0,5,-16,9.1,0,0,10.0,1,13121,13121,13121,17350,15413,16241,14448,8144,13609,3792,13659,14456,13659,6346,13666,12968,13245,8493,12287,8184,17438,22177,18239,17245,23855,20060,2151,131,18903,1,18:14,2021,2022
2021-22,1630553,Keon Johnson,Keon,1610612757,POR,Portland Trail Blazers,22101230,2022-04-10T00:00:00,POR vs. UTA,L,35.083333333333336,3,13,0.231,0,5,0.0,2,2,1.0,0,3,3,6,3,3,1,1,3,3,8,-14,29.6,0,0,25.0,1,13121,13121,13121,3401,12092,4902,20916,14232,5764,14232,6073,7614,1,13184,9837,12968,2011,1921,406,2399,17438,17825,4544,13258,23146,6847,2151,131,8557,1,35:05,2021,2022
2021-22,1629617,Reggie Perry,Reggie,1610612757,POR,Portland Trail Blazers,22101230,2022-04-10T00:00:00,POR vs. UTA,L,33.45,9,17,0.529,1,4,0.25,1,3,0.333,2,6,8,5,2,0,2,1,4,3,20,-14,41.1,0,0,38.0,1,13121,13121,13121,4804,1550,2205,8108,8144,7950,11214,10221,6104,13247,3074,3087,2921,2964,4151,12287,702,17438,22177,4544,3410,23146,2567,2151,131,2946,1,33:27,2021,2022
2021-22,1630314,Brandon Williams,Brandon,1610612757,POR,Portland Trail Blazers,22101230,2022-04-10T00:00:00,POR vs. UTA,L,32.416666666666664,4,16,0.25,1,4,0.25,1,1,1.0,0,4,4,4,1,2,1,1,4,3,10,-31,28.8,0,0,25.0,1,13121,13121,13121,5647,9264,2764,19950,8144,7950,11214,10221,12877,1,13184,6842,9918,4299,8493,1427,2399,17438,22177,4544,10974,25903,7252,2151,131,8557,1,32:25,2021,2022
2021-22,1629604,CJ Elleby,CJ,1610612757,POR,Portland Trail Blazers,22101230,2022-04-10T00:00:00,POR vs. UTA,L,28.066666666666663,5,6,0.833,2,3,0.667,0,0,0.0,2,1,3,1,1,2,0,0,5,2,12,-16,22.1,0,0,22.0,1,13121,13121,13121,9465,6861,14372,1444,4334,10639,1954,13659,14456,13659,3074,17946,12968,13245,8493,1427,8184,1,24672,7362,8935,23855,11145,2151,131,10388,1,28:04,2021,2022
2021-22,1630535,Greg Brown III,Greg,1610612757,POR,Portland Trail Blazers,22101230,2022-04-10T00:00:00,POR vs. UTA,L,24.966666666666665,1,8,0.125,1,5,0.2,0,0,0.0,0,2,2,1,3,0,2,1,2,1,3,-23,9.9,0,0,11.0,1,13121,13121,13121,11993,18993,11062,22306,8144,5764,12651,13659,14456,13659,13184,13666,16419,13245,1921,12287,702,17438,11965,11915,19908,25389,19503,2151,131,18173,1,24:58,2021,2022
2021-22,1629833,Keljin Blevins,Keljin,1610612757,POR,Portland Trail Blazers,22101230,2022-04-10T00:00:00,POR vs. UTA,L,22.45,2,8,0.25,1,6,0.167,0,0,0.0,0,3,3,1,0,2,0,1,3,0,5,-13,16.1,0,0,14.0,1,13121,13121,13121,14065,15413,11062,19950,8144,3994,13415,13659,14456,13659,13184,9837,12968,13245,16136,1427,8184,17438,17825,18239,17245,22696,15293,2151,131,16046,1,22:27,2021,2022
2021-22,1629604,CJ Elleby,CJ,1610612757,POR,Portland Trail Blazers,22101209,2022-04-08T00:00:00,POR @ DAL,L,36.36666666666667,2,11,0.182,0,4,0.0,0,0,0.0,1,6,7,5,4,2,1,0,0,0,4,-34,24.9,0,0,22.0,1,13121,13121,13121,2432,15413,6941,21748,14232,7950,14232,13659,14456,13659,6346,3087,4003,2964,833,1427,2399,1,1,18239,18560,25969,9503,2151,131,10388,1,36:22,2021,2022
2021-22,1630553,Keon Johnson,Keon,1610612757,POR,Portland Trail Blazers,22101209,2022-04-08T00:00:00,POR @ DAL,L,30.216666666666665,3,13,0.231,0,4,0.0,4,4,1.0,0,0,0,6,3,1,0,1,5,5,10,-36,19.0,0,0,18.0,1,13121,13121,13121,7617,12092,4902,20916,14232,7950,14232,2651,3790,1,13184,22354,23308,2011,1921,4518,8184,17438,24672,1601,10974,26000,13285,2151,131,13102,1,30:13,2021,2022
2021-22,203463,Ben McLemore,Ben,1610612757,POR,Portland Trail Blazers,22101209,2022-04-08T00:00:00,POR @ DAL,L,30.683333333333334,5,8,0.625,3,6,0.5,1,3,0.333,0,0,0,3,1,3,0,0,2,5,14,-34,26.5,0,0,26.0,1,13121,13121,13121,7215,6861,11062,4738,2174,3994,3792,10221,6104,13247,13184,22354,23308,6215,8493,406,8184,1,11965,1601,7184,25969,8539,2151,131,7935,1,30:41,2021,2022
2021-22,1630314,Brandon Williams,Brandon,1610612757,POR,Portland Trail Blazers,22101209,2022-04-08T00:00:00,POR @ DAL,L,23.25,4,10,0.4,0,2,0.0,1,2,0.5,1,1,2,5,2,0,0,1,3,2,9,-21,16.9,0,0,16.0,1,13121,13121,13121,13426,9264,8192,14448,14232,13609,14232,10221,7614,10631,6346,17946,16419,2964,4151,12287,8184,17438,17825,7362,12093,25066,14715,2151,131,14542,1,23:15,2021,2022
2021-22,1630190,Elijah Hughes,Elijah,1610612757,POR,Portland Trail Blazers,22101209,2022-04-08T00:00:00,POR @ DAL,L,29.8,3,11,0.273,2,7,0.286,0,0,0.0,0,4,4,1,2,1,0,1,2,2,8,-27,15.3,0,0,17.0,1,13121,13121,13121,8010,12092,6941,19723,4334,2729,10782,13659,14456,13659,13184,6842,9918,13245,4151,4518,8184,17438,11965,7362,13258,25741,15861,2151,131,13837,1,29:48,2021,2022
2021-22,1629234,Drew Eubanks,Drew,1610612757,POR,Portland Trail Blazers,22101209,2022-04-08T00:00:00,POR @ DAL,L,31.9,8,14,0.571,0,1,0.0,2,2,1.0,1,6,7,0,2,1,0,2,3,2,18,-32,27.4,0,0,27.0,1,13121,13121,13121,6128,2352,4053,6408,14232,16850,14232,6073,7614,1,6346,3087,4003,18990,4151,4518,8184,23744,17825,7362,4414,25924,7980,2151,131,7438,1,31:54,2021,2022
2021-22,1630535,Greg Brown III,Greg,1610612757,POR,Portland Trail Blazers,22101209,2022-04-08T00:00:00,POR @ DAL,L,12.383333333333333,1,2,0.5,1,2,0.5,0,0,0.0,0,4,4,0,1,0,0,0,1,2,3,-16,6.8,0,0,8.0,1,13121,13121,13121,21126,18993,21680,8341,8144,13609,3792,13659,14456,13659,13184,6842,9918,18990,8493,12287,8184,1,5520,7362,19908,23855,21555,2151,131,20309,1,12:23,2021,2022
2021-22,1629617,Reggie Perry,Reggie,1610612757,POR,Portland Trail Blazers,22101209,2022-04-08T00:00:00,POR @ DAL,L,16.1,4,7,0.571,0,1,0.0,1,1,1.0,2,0,2,0,1,1,0,0,4,1,9,-18,13.4,0,0,13.0,1,13121,13121,13121,18902,9264,12670,6408,14232,16850,14232,10221,12877,1,3074,22354,16419,18990,8493,4518,8184,1,22177,11915,12093,24420,17151,2151,131,16789,1,16:06,2021,2022
