close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
201152,Thaddeus Young,1610612754,IND,F,30.0,81,81,0.517,2.56,7.1,0.36,0.373,-0.013
203506,Victor Oladipo,1610612754,IND,G,26.0,75,75,0.552,2.47,6.77,0.364,0.377,-0.013
202709,Cory Joseph,1610612754,IND,G,26.0,82,82,0.535,2.02,5.45,0.371,0.376,-0.005
1626167,Myles Turner,1610612754,IND,C,22.0,65,63,0.332,1.98,5.26,0.377,0.375,0.002
202711,Bojan Bogdanović,1610612754,IND,F-G,29.0,80,78,0.482,1.96,5.11,0.384,0.369,0.014
201954,Darren Collison,1610612754,IND,G,30.0,69,69,0.524,1.72,4.81,0.358,0.371,-0.013
1627734,Domantas Sabonis,1610612754,IND,C-F,22.0,74,74,0.368,1.54,4.36,0.353,0.374,-0.021
202344,Trevor Booker,1610612754,IND,F,30.0,67,66,0.532,1.49,3.97,0.376,0.37,0.006
202362,Lance Stephenson,1610612754,IND,G,27.0,81,77,0.581,1.22,3.27,0.374,0.366,0.007
2744,Al Jefferson,1610612754,IND,C,33.0,36,31,0.398,1.39,3.08,0.45,0.373,0.077
203922,Glenn Robinson III,1610612754,IND,G-F,24.0,23,21,0.432,0.7,2.35,0.296,0.373,-0.077
1626202,Joe Young,1610612754,IND,G,26.0,45,39,0.466,0.27,1.69,0.158,0.363,-0.205
1628388,T.J. Leaf,1610612754,IND,F,21.0,48,41,0.455,0.67,1.67,0.4,0.368,0.032
2863,Damien Wilkins,1610612754,IND,G-F,38.0,15,12,0.471,0.4,1.6,0.25,0.356,-0.106
1627816,Alex Poythress,1610612754,IND,F,24.0,19,12,0.568,0.21,1.11,0.19,0.362,-0.171
1628410,Edmond Sumner,1610612754,IND,G,22.0,1,1,1.0,1.0,1.0,1.0,0.329,0.671
1628500,Ben Moore,1610612754,IND,F,23.0,2,1,0.667,0.5,1.0,0.5,0.326,0.174
1628387,Ike Anigbogu,1610612754,IND,C-F,19.0,9,4,0.227,0.11,0.56,0.2,0.29,-0.09
