season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2019-20,1610612764,21900009,2019-10-23,WAS,DAL,1610612742,1,100,108,L,-8
2019-20,1610612764,21900022,2019-10-25,WAS,OKC,1610612760,2,97,85,W,12
2019-20,1610612764,21900033,2019-10-26,WAS,SAS,1610612759,3,122,124,L,-2
2019-20,1610612764,21900061,2019-10-30,HOU,WAS,1610612745,4,158,159,L,-1
2019-20,1610612764,21900080,2019-11-02,MIN,WAS,1610612750,5,109,131,L,-22
2019-20,1610612764,21900091,2019-11-04,DET,WAS,1610612765,6,115,99,W,16
2019-20,1610612764,21900104,2019-11-06,WAS,IND,1610612754,7,106,121,L,-15
2019-20,1610612764,21900118,2019-11-08,CLE,WAS,1610612739,8,100,113,L,-13
2019-20,1610612764,21900156,2019-11-13,WAS,BOS,1610612738,9,133,140,L,-7
2019-20,1610612764,21900171,2019-11-15,WAS,MIN,1610612750,10,137,116,W,21
2019-20,1610612764,21900185,2019-11-17,WAS,ORL,1610612753,11,121,125,L,-4
2019-20,1610612764,21900203,2019-11-20,SAS,WAS,1610612759,12,138,132,W,6
2019-20,1610612764,21900216,2019-11-22,CHA,WAS,1610612766,13,125,118,W,7
2019-20,1610612764,21900237,2019-11-24,SAC,WAS,1610612758,14,106,113,L,-7
2019-20,1610612764,21900252,2019-11-26,WAS,DEN,1610612743,15,104,117,L,-13
2019-20,1610612764,21900263,2019-11-27,WAS,PHX,1610612756,16,140,132,W,8
2019-20,1610612764,21900279,2019-11-29,WAS,LAL,1610612747,17,103,125,L,-22
2019-20,1610612764,21900292,2019-12-01,WAS,LAC,1610612746,18,125,150,L,-25
2019-20,1610612764,21900300,2019-12-03,ORL,WAS,1610612753,19,120,127,L,-7
2019-20,1610612764,21900316,2019-12-05,PHI,WAS,1610612755,20,119,113,W,6
2019-20,1610612764,21900324,2019-12-06,WAS,MIA,1610612748,21,103,112,L,-9
2019-20,1610612764,21900339,2019-12-08,LAC,WAS,1610612746,22,119,135,L,-16
2019-20,1610612764,21900352,2019-12-10,WAS,CHA,1610612766,23,107,114,L,-7
2019-20,1610612764,21900383,2019-12-14,WAS,MEM,1610612763,24,111,128,L,-17
2019-20,1610612764,21900394,2019-12-16,WAS,DET,1610612765,25,133,119,W,14
2019-20,1610612764,21900409,2019-12-18,CHI,WAS,1610612741,26,109,110,L,-1
2019-20,1610612764,21900423,2019-12-20,WAS,TOR,1610612761,27,118,122,L,-4
2019-20,1610612764,21900433,2019-12-21,WAS,PHI,1610612755,28,108,125,L,-17
2019-20,1610612764,21900447,2019-12-23,WAS,NYK,1610612752,29,121,115,W,6
2019-20,1610612764,21900460,2019-12-26,WAS,DET,1610612765,30,102,132,L,-30
2019-20,1610612764,21900476,2019-12-28,NYK,WAS,1610612752,31,100,107,L,-7
2019-20,1610612764,21900492,2019-12-30,MIA,WAS,1610612748,32,123,105,W,18
2019-20,1610612764,21900504,2020-01-01,ORL,WAS,1610612753,33,101,122,L,-21
2019-20,1610612764,21900519,2020-01-03,POR,WAS,1610612757,34,103,122,L,-19
2019-20,1610612764,21900528,2020-01-04,DEN,WAS,1610612743,35,128,114,W,14
2019-20,1610612764,21900542,2020-01-06,BOS,WAS,1610612738,36,99,94,W,5
2019-20,1610612764,21900557,2020-01-08,WAS,ORL,1610612753,37,89,123,L,-34
2019-20,1610612764,21900567,2020-01-10,ATL,WAS,1610612737,38,111,101,W,10
2019-20,1610612764,21900585,2020-01-12,UTA,WAS,1610612762,39,116,127,L,-11
2019-20,1610612764,21900607,2020-01-15,WAS,CHI,1610612741,40,106,115,L,-9
2019-20,1610612764,21900621,2020-01-17,WAS,TOR,1610612761,41,111,140,L,-29
2019-20,1610612764,21900639,2020-01-20,DET,WAS,1610612765,42,106,100,W,6
2019-20,1610612764,21900658,2020-01-22,WAS,MIA,1610612748,43,129,134,L,-5
2019-20,1610612764,21900666,2020-01-23,WAS,CLE,1610612739,44,124,112,W,12
2019-20,1610612764,21900687,2020-01-26,WAS,ATL,1610612737,45,133,152,L,-19
2019-20,1610612764,21900705,2020-01-28,WAS,MIL,1610612749,46,131,151,L,-20
2019-20,1610612764,21900715,2020-01-30,CHA,WAS,1610612766,47,121,107,W,14
2019-20,1610612764,21900731,2020-02-01,BKN,WAS,1610612751,48,113,107,W,6
2019-20,1610612764,21900744,2020-02-03,GSW,WAS,1610612744,49,117,125,L,-8
2019-20,1610612764,21900770,2020-02-07,DAL,WAS,1610612742,50,119,118,W,1
2019-20,1610612764,21900789,2020-02-09,MEM,WAS,1610612763,51,99,106,L,-7
2019-20,1610612764,21900803,2020-02-11,CHI,WAS,1610612741,52,126,114,W,12
2019-20,1610612764,21900811,2020-02-12,WAS,NYK,1610612752,53,114,96,W,18
2019-20,1610612764,21900827,2020-02-21,CLE,WAS,1610612739,54,108,113,L,-5
2019-20,1610612764,21900845,2020-02-23,WAS,CHI,1610612741,55,117,126,L,-9
2019-20,1610612764,21900851,2020-02-24,MIL,WAS,1610612749,56,134,137,L,-3
2019-20,1610612764,21900866,2020-02-26,BKN,WAS,1610612751,57,110,106,W,4
2019-20,1610612764,21900885,2020-02-28,WAS,UTA,1610612762,58,119,129,L,-10
2019-20,1610612764,21900901,2020-03-01,WAS,GSW,1610612744,59,124,110,W,14
2019-20,1610612764,21900916,2020-03-03,WAS,SAC,1610612758,60,126,133,L,-7
2019-20,1610612764,21900925,2020-03-04,WAS,POR,1610612757,61,104,125,L,-21
2019-20,1610612764,21900930,2020-03-06,ATL,WAS,1610612737,62,118,112,W,6
2019-20,1610612764,21900951,2020-03-08,MIA,WAS,1610612748,63,89,100,L,-11
2019-20,1610612764,21900961,2020-03-10,NYK,WAS,1610612752,64,122,115,W,7
2019-20,1610612764,21901235,2020-07-31,PHX,WAS,1610612756,65,112,125,L,-13
2019-20,1610612764,21901244,2020-08-02,WAS,BKN,1610612751,66,110,118,L,-8
2019-20,1610612764,21901252,2020-08-03,IND,WAS,1610612754,67,100,111,L,-11
2019-20,1610612764,21901263,2020-08-05,PHI,WAS,1610612755,68,98,107,L,-9
2019-20,1610612764,21901278,2020-08-07,WAS,NOP,1610612740,69,107,118,L,-11
2019-20,1610612764,21901285,2020-08-09,WAS,OKC,1610612760,70,103,121,L,-18
2019-20,1610612764,21901303,2020-08-11,MIL,WAS,1610612749,71,113,126,L,-13
2019-20,1610612764,21901308,2020-08-13,WAS,BOS,1610612738,72,96,90,W,6
