group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,1630578,Alperen Sengun,Alperen,1610612745,HOU,20.0,29,11,18,0.379,2.7,96.9,98.3,98.3,109.7,105.9,105.9,-12.8,-7.6,-7.6,0.111,0.5,11.4,0.144,0.096,0.121,22.7,23.2,0.333,0.428,0.192,0.195,103.96,105.04,87.53,105.04,0.021,172,7,21,0.2,0.7,0.333,105,158,384,334,231,348,313,313,194,201,201,312,284,284,162,214,210,29,251,95,423,425,323,328,127,133,101,160,160,349,156,130,256,191,286
Players,1626246,Boban Marjanović,Boban,1610612745,HOU,34.0,2,2,0,1.0,1.6,141.8,114.3,114.3,0.0,0.0,0.0,141.8,114.3,114.3,0.0,0.0,0.0,0.5,0.25,0.333,0.0,0.0,1.0,1.0,0.125,0.151,86.8,104.4,87.0,104.4,3.333,7,1,1,0.5,0.5,1.0,394,326,1,1,362,30,119,119,1,1,1,5,7,7,297,240,297,2,22,3,1,1,13,20,251,215,426,174,174,1,295,356,108,261,1
Players,1630227,Daishen Nix,Daishen,1610612745,HOU,21.0,7,4,3,0.571,2.2,120.6,114.3,114.3,123.3,121.9,121.9,-2.6,-7.6,-7.6,0.1,1.0,12.5,0.0,0.071,0.042,12.5,13.7,0.875,0.846,0.2,0.191,100.63,104.04,86.7,104.04,0.101,35,3,4,0.4,0.6,0.75,309,278,115,134,293,106,119,119,343,371,371,242,283,283,181,158,187,288,309,341,348,367,40,43,109,139,169,182,182,179,227,279,142,239,42
Players,1626163,Frank Kaminsky,Frank,1610612745,HOU,30.0,3,2,1,0.667,0.5,133.0,125.0,125.0,0.0,0.0,0.0,133.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.02,132.57,110.47,132.57,0.667,4,0,0,0.0,0.0,0.0,368,326,18,53,426,42,54,54,1,1,1,7,6,6,297,240,297,288,373,388,1,1,361,382,406,407,51,38,38,5,361,396,361,396,361
Players,1631095,Jabari Smith Jr.,Jabari,1610612745,HOU,20.0,34,13,21,0.382,3.5,91.3,90.1,90.1,107.0,104.1,104.1,-15.8,-14.0,-14.0,0.051,1.5,5.5,0.021,0.209,0.113,3.6,3.7,0.325,0.426,0.176,0.182,101.96,104.03,86.69,104.03,0.081,253,10,40,0.3,1.2,0.25,63,129,424,333,112,373,354,354,165,180,180,337,330,330,252,112,276,233,51,113,182,183,335,329,147,153,137,184,184,225,121,66,217,101,331
Players,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,27.0,14,5,9,0.357,2.0,100.8,95.4,95.4,111.7,107.5,107.5,-10.9,-12.1,-12.1,0.263,1.25,31.3,0.103,0.147,0.127,25.0,25.2,0.5,0.509,0.143,0.157,110.62,115.96,96.63,115.96,0.033,65,3,6,0.2,0.4,0.5,229,259,258,354,324,326,325,325,226,219,219,304,318,318,50,145,39,54,144,86,425,430,189,265,202,200,54,72,72,326,227,245,271,297,117
Players,1630224,Jalen Green,Jalen,1610612745,HOU,21.0,36,13,23,0.361,3.3,89.8,89.0,89.0,107.8,104.4,104.4,-18.0,-15.4,-15.4,0.182,0.8,9.4,0.021,0.088,0.054,11.8,11.9,0.49,0.545,0.259,0.268,102.51,104.59,87.16,104.59,0.106,255,24,52,0.7,1.4,0.462,42,129,440,353,148,377,362,362,174,185,185,348,336,336,94,199,243,236,272,297,340,342,230,213,58,63,121,168,168,165,35,48,63,75,178
Players,1630528,Josh Christopher,Josh,1610612745,HOU,21.0,4,2,2,0.5,1.7,107.0,87.5,87.5,79.3,78.6,78.6,27.8,8.9,8.9,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,1.0,1.0,0.111,0.133,94.99,105.7,88.08,105.7,0.0,16,1,1,0.3,0.3,1.0,351,326,72,188,348,256,368,368,36,41,41,56,132,132,297,240,297,288,373,388,447,447,13,20,287,253,321,152,152,367,295,356,241,354,1
Players,1630231,KJ Martin,KJ,1610612745,HOU,22.0,36,14,22,0.389,2.3,95.7,90.1,90.1,116.4,110.2,110.2,-20.7,-20.0,-20.0,0.024,0.17,3.0,0.063,0.172,0.119,18.2,18.2,0.526,0.557,0.152,0.166,103.25,109.34,91.12,109.34,0.092,182,9,19,0.3,0.5,0.474,42,108,432,329,283,355,355,355,282,262,262,354,364,364,285,237,291,115,98,103,399,398,170,204,186,176,110,112,112,201,133,145,241,256,170
Players,1629645,Kevin Porter Jr.,Kevin,1610612745,HOU,23.0,27,12,15,0.444,3.3,89.6,88.3,88.3,99.2,95.8,95.8,-9.6,-7.5,-7.5,0.25,1.0,15.0,0.018,0.168,0.088,15.0,14.8,0.348,0.469,0.231,0.245,99.89,102.36,85.3,102.36,0.152,188,10,33,0.4,1.2,0.303,131,145,344,272,158,379,365,365,99,102,102,294,281,281,59,158,157,257,103,174,377,377,318,309,87,84,186,212,212,80,121,89,170,93,319
