group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1631095,Jabari Smith Jr.,Jabari,1610612745,HOU,20.0,34,13,21,0.382,3.5,0.1,0.2,0.1,0.2,2.0,0.7,0.8,3.2,0.2,0.0,0.4,0.3,2.9,63,129,424,333,112,194,156,157,274,430,208,402,110,40,257,280,162,121,HOU
Players,1629645,Kevin Porter Jr.,Kevin,1610612745,HOU,23.0,27,12,15,0.444,3.3,0.1,0.0,0.1,0.4,1.7,0.9,0.5,2.4,0.1,0.0,0.2,0.5,3.6,131,145,344,272,158,199,234,145,190,422,253,272,223,125,275,139,94,76,HOU
Players,1626163,Frank Kaminsky,Frank,1610612745,HOU,30.0,3,2,1,0.667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,368,326,18,53,426,247,238,174,315,1,1,1,423,204,1,1,329,350,HOU
Players,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,27.0,14,5,9,0.357,2.0,0.0,0.1,0.0,0.4,1.1,0.3,1.2,2.3,0.0,0.0,0.5,0.1,1.4,229,259,258,354,324,247,167,174,176,333,78,442,243,204,1,359,258,287,HOU
Players,1631106,Tari Eason,Tari,1610612745,HOU,22.0,14,9,5,0.643,1.6,0.1,0.0,0.0,0.1,0.7,0.0,0.0,1.3,0.1,0.0,0.4,0.1,1.6,229,189,166,89,361,176,238,174,280,195,1,1,369,129,1,327,258,268,HOU
Players,1631102,TyTy Washington Jr.,TyTy,1610612745,HOU,21.0,3,1,2,0.333,1.9,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.3,3.0,368,372,72,360,325,247,238,174,100,176,1,1,409,204,1,1,137,117,HOU
Players,1630227,Daishen Nix,Daishen,1610612745,HOU,21.0,7,4,3,0.571,2.2,0.0,0.0,0.0,0.6,0.9,0.0,0.6,2.6,0.0,0.0,0.1,0.3,1.5,309,278,115,134,293,247,238,174,123,237,1,333,207,204,1,106,169,278,HOU
Players,1630578,Alperen Sengun,Alperen,1610612745,HOU,20.0,29,11,18,0.379,2.7,0.1,0.3,0.1,0.5,1.7,0.6,0.8,2.3,0.0,0.1,0.4,0.5,2.0,105,158,384,334,231,179,59,149,157,418,156,407,247,183,324,319,93,222,HOU
Players,1630586,Usman Garuba,Usman,1610612745,HOU,21.0,6,1,5,0.167,2.6,0.3,0.3,0.0,0.3,2.0,0.5,0.0,1.7,0.0,0.0,0.2,0.3,2.2,322,372,166,412,250,60,61,174,201,431,131,1,335,204,1,119,137,205,HOU
Players,1630528,Josh Christopher,Josh,1610612745,HOU,21.0,4,2,2,0.5,1.7,0.0,0.0,0.0,0.0,1.5,0.0,0.5,1.5,0.0,0.0,0.3,0.0,0.3,351,326,72,188,348,247,238,174,315,404,1,279,348,204,1,188,329,406,HOU
Players,1626246,Boban Marjanović,Boban,1610612745,HOU,34.0,2,2,0,1.0,1.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.2,394,326,1,1,362,247,3,174,52,1,1,1,423,3,1,1,329,22,HOU
Players,1630224,Jalen Green,Jalen,1610612745,HOU,21.0,36,13,23,0.361,3.3,0.3,0.1,0.3,1.1,1.9,0.7,0.8,3.0,0.0,0.2,0.3,0.6,2.7,42,129,440,353,148,60,172,35,44,428,196,409,131,193,435,188,44,148,HOU
Players,1630231,KJ Martin,KJ,1610612745,HOU,22.0,36,14,22,0.389,2.3,0.0,0.2,0.1,0.4,1.3,0.4,0.8,2.4,0.1,0.1,0.1,0.3,1.9,42,108,432,329,283,246,141,112,186,360,109,397,226,77,402,105,186,240,HOU
