season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612748,MIA,Miami Heat,42100307,2022-05-29,MIA vs. BOS,L,48.0,37,88,0.42,6,30,0.2,16,24,0.667,7,37,44,16,10.0,4,5,6,18,26,96,-4.0,1,88,88,88,3,101,41,127,165,131,163,98,59,149,108,30,63,154,25,142,60,116,30,22,140,101,1,2021,2022,True,MIA,BOS,MAY
2021-22,1610612748,MIA,Miami Heat,42100306,2022-05-27,MIA @ BOS,W,48.0,36,78,0.462,15,35,0.429,24,25,0.96,11,26,37,25,19.0,10,2,4,27,28,111,8.0,1,1,1,1,3,113,137,83,37,71,32,28,51,5,48,151,118,51,156,20,134,65,155,7,57,54,1,2021,2022,False,BOS,MIA,MAY
2021-22,1610612748,MIA,Miami Heat,42100305,2022-05-25,MIA vs. BOS,L,48.0,30,94,0.319,7,45,0.156,13,14,0.929,19,30,49,14,12.0,7,2,7,19,19,80,-13.0,1,88,88,88,3,163,10,174,152,8,171,131,154,14,3,107,27,167,55,74,134,141,46,114,171,138,1,2021,2022,True,MIA,BOS,MAY
2021-22,1610612748,MIA,Miami Heat,42100304,2022-05-23,MIA @ BOS,L,48.0,30,90,0.333,14,36,0.389,8,14,0.571,10,29,39,22,9.0,4,2,11,26,15,82,-20.0,1,88,88,88,3,163,28,171,51,60,64,168,154,173,64,122,102,88,17,142,134,170,144,163,168,153,1,2021,2022,False,BOS,MIA,MAY
2021-22,1610612748,MIA,Miami Heat,42100303,2022-05-21,MIA @ BOS,W,48.0,43,92,0.467,11,33,0.333,12,14,0.857,8,26,34,22,9.0,19,4,7,24,21,109,6.0,1,1,1,1,3,20,16,73,98,96,107,144,154,43,91,151,148,88,17,1,81,141,122,83,74,63,1,2021,2022,False,BOS,MIA,MAY
2021-22,1610612748,MIA,Miami Heat,42100302,2022-05-19,MIA vs. BOS,L,48.0,38,86,0.442,10,34,0.294,16,22,0.727,12,30,42,21,15.0,4,3,5,18,21,102,-25.0,1,88,88,88,3,85,58,105,116,85,128,98,81,130,40,107,81,110,100,142,111,95,30,83,111,162,1,2021,2022,True,MIA,BOS,MAY
2021-22,1610612748,MIA,Miami Heat,42100301,2022-05-17,MIA vs. BOS,W,48.0,39,80,0.488,10,30,0.333,30,34,0.882,9,30,39,18,13.0,10,12,8,24,23,118,11.0,1,1,1,1,3,73,121,52,116,131,107,6,11,30,77,107,102,139,70,20,2,156,122,54,25,40,1,2021,2022,True,MIA,BOS,MAY
2021-22,1610612748,MIA,Miami Heat,42100206,2022-05-12,MIA @ PHI,W,48.0,42,87,0.483,7,28,0.25,8,11,0.727,13,36,49,19,16.0,7,6,6,12,16,99,9.0,1,1,1,1,3,35,48,56,152,146,148,168,168,130,27,41,27,133,115,74,35,116,1,158,127,49,1,2021,2022,False,PHI,MIA,MAY
2021-22,1610612748,MIA,Miami Heat,42100205,2022-05-10,MIA vs. PHI,W,48.0,45,84,0.536,13,33,0.394,17,23,0.739,8,38,46,26,11.0,8,4,2,13,19,120,35.0,1,1,1,1,3,11,80,16,67,96,59,82,70,124,91,22,50,41,39,49,81,15,3,114,18,2,1,2021,2022,True,MIA,PHI,MAY
2021-22,1610612748,MIA,Miami Heat,42100204,2022-05-08,MIA @ PHI,L,48.0,38,82,0.463,7,35,0.2,25,28,0.893,5,28,33,24,13.0,9,5,2,26,24,108,-8.0,1,88,88,88,3,85,101,79,152,71,163,22,38,26,148,134,157,66,70,36,60,15,144,44,83,116,1,2021,2022,False,PHI,MIA,MAY
2021-22,1610612748,MIA,Miami Heat,42100203,2022-05-06,MIA @ PHI,L,48.0,27,77,0.351,7,30,0.233,18,24,0.75,11,25,36,14,13.0,11,1,3,22,24,79,-20.0,1,88,88,88,3,173,145,170,152,131,158,68,59,115,48,162,129,167,70,16,161,42,93,44,173,153,1,2021,2022,False,PHI,MIA,MAY
