season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16,MIN vs. DAL,W,48.0,0.556,0.444,0.471,0.015,0.375,0.11,0.154,0.14,0.456,0.625,0.375,0.882,0.118,0.714,0.286,0,0,0,0,113,1622,529,1447,2088,732,1045,991,1160,783,299,1846,836,1301,296,1849,1,2020,2021,True,MIN,DAL,MAY
2020-21,1610612750,MIN,Minnesota Timberwolves,22001063,2021-05-15,MIN vs. BOS,L,48.0,0.611,0.389,0.63,0.0,0.139,0.102,0.231,0.194,0.63,0.5,0.5,1.0,0.0,0.564,0.436,0,0,0,0,113,1056,1100,194,2091,2129,1173,124,390,22,1049,988,1,1797,1375,768,1,2020,2021,True,MIN,BOS,MAY
2020-21,1610612750,MIN,Minnesota Timberwolves,22001052,2021-05-13,MIN vs. DEN,L,48.0,0.488,0.513,0.35,0.058,0.466,0.107,0.184,0.078,0.291,0.389,0.611,0.813,0.188,0.588,0.412,0,0,0,0,113,2008,151,2080,1417,202,1110,528,1962,2039,1777,374,1260,875,1194,956,1,2020,2021,True,MIN,DEN,MAY
2020-21,1610612750,MIN,Minnesota Timberwolves,22001033,2021-05-11,MIN @ DET,W,48.0,0.51,0.49,0.521,0.05,0.353,0.185,0.126,0.286,0.471,0.581,0.419,0.857,0.143,0.667,0.333,0,0,0,0,113,1921,240,966,1553,946,201,1458,26,638,528,1623,967,1120,534,1574,1,2020,2021,False,DET,MIN,MAY
2020-21,1610612750,MIN,Minnesota Timberwolves,22001022,2021-05-09,MIN @ ORL,W,48.0,0.536,0.464,0.484,0.031,0.375,0.156,0.141,0.156,0.453,0.581,0.419,0.75,0.25,0.638,0.362,0,0,0,0,113,1765,395,1329,1897,732,403,1215,886,800,528,1623,1561,497,765,1386,1,2020,2021,False,ORL,MIN,MAY
2020-21,1610612750,MIN,Minnesota Timberwolves,22001005,2021-05-07,MIN @ MIA,L,48.0,0.565,0.435,0.554,0.036,0.268,0.098,0.179,0.116,0.518,0.581,0.419,0.9,0.1,0.659,0.341,0,0,0,0,113,1544,610,670,1809,1658,1226,623,1525,332,528,1623,706,1397,611,1532,1,2020,2021,False,MIA,MIN,MAY
2020-21,1610612750,MIN,Minnesota Timberwolves,22000183,2021-05-05,MIN vs. MEM,L,48.0,0.585,0.415,0.444,0.015,0.422,0.126,0.133,0.178,0.43,0.533,0.467,0.842,0.158,0.653,0.347,0,0,0,0,113,1337,823,1666,2087,372,822,1335,593,1033,853,1291,1086,1065,650,1508,1,2020,2021,True,MIN,MEM,MAY
2020-21,1610612750,MIN,Minnesota Timberwolves,22000962,2021-05-01,MIN vs. NOP,L,53.0,0.547,0.453,0.485,0.044,0.331,0.162,0.184,0.199,0.441,0.636,0.364,0.933,0.067,0.729,0.271,0,0,0,0,13,1698,463,1320,1657,1146,355,544,355,909,263,1887,447,1672,227,1933,1,2020,2021,True,MIN,NOP,MAY
2020-21,1610612750,MIN,Minnesota Timberwolves,22000946,2021-04-29,MIN vs. GSW,W,48.0,0.564,0.436,0.365,0.0,0.476,0.095,0.159,0.143,0.365,0.565,0.435,0.9,0.1,0.721,0.279,0,0,0,0,113,1553,605,2046,2091,171,1264,921,1098,1636,633,1520,706,1397,264,1890,1,2020,2021,True,MIN,GSW,APR
2020-21,1610612750,MIN,Minnesota Timberwolves,22000931,2021-04-27,MIN @ HOU,W,48.0,0.591,0.409,0.614,0.053,0.263,0.167,0.123,0.219,0.561,0.6,0.4,0.8,0.2,0.644,0.356,0,0,0,0,113,1263,896,257,1515,1690,313,1512,207,131,412,1705,1295,767,710,1439,1,2020,2021,False,HOU,MIN,APR
