group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,201976,Patrick Beverley,Patrick,1610612746,LAC,32.0,5,1,4,0.2,12.0,0.087,0.0,0.111,0.0,0.222,0.0,0.0,0.5,0.167,0.25,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,30,54,114,95,41,79,73,67,36,37,46,47,11,54,38,39,1,22,20,1,102,28,85,LAC
Players,1627826,Ivica Zubac,Ivica,1610612746,LAC,24.0,3,0,3,0.0,7.0,0.053,0.25,0.083,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.5,0.167,0.167,53,100,98,100,68,95,31,79,36,66,46,47,11,73,71,39,1,22,1,1,118,44,48,LAC
Players,202694,Marcus Morris Sr.,Marcus,1610612746,LAC,31.0,8,2,6,0.25,17.0,0.132,0.0,0.136,0.0,0.25,0.143,0.286,0.5,0.0,0.067,0.0,0.0,0.0,0.0,0.5,0.1,0.182,0.04,11,35,129,90,22,60,73,61,36,30,41,31,11,73,80,39,1,22,20,116,62,43,84,LAC
Players,202695,Kawhi Leonard,Kawhi,1610612746,LAC,30.0,6,1,5,0.167,14.0,0.292,0.8,0.375,1.0,0.3,1.0,0.333,0.0,0.3,0.25,0.0,0.2,0.0,0.0,0.0,0.091,0.25,0.846,25,54,123,98,34,30,2,15,1,27,1,25,40,28,38,39,107,22,20,1,61,34,5,LAC
Players,201587,Nicolas Batum,Nicolas,1610612746,LAC,32.0,9,3,6,0.333,16.0,0.054,0.0,0.091,0.0,0.091,0.0,0.0,0.25,0.083,0.125,0.0,0.0,0.0,0.0,0.0,0.167,0.091,0.0,2,19,129,74,25,94,73,73,36,60,46,47,28,71,71,39,1,22,20,1,76,53,85,LAC
Players,1628379,Luke Kennard,Luke,1610612746,LAC,25.0,5,1,4,0.2,7.0,0.1,0.167,0.182,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,30,54,114,95,70,71,52,44,36,42,46,47,40,73,81,39,1,22,20,1,1,63,67,LAC
Players,202331,Paul George,Paul,1610612746,LAC,31.0,11,3,8,0.273,28.0,0.328,0.267,0.268,0.0,0.273,0.6,0.55,0.0,0.474,0.346,0.5,0.429,0.0,0.333,0.333,0.294,0.412,0.326,1,19,132,89,8,23,30,30,36,29,12,15,40,13,21,13,120,22,16,115,100,22,26,LAC
Players,202326,DeMarcus Cousins,DeMarcus,1610612746,LAC,30.0,2,0,2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,75,100,69,100,129,40,73,91,36,66,1,1,40,73,81,39,1,22,20,1,1,1,1,LAC
Players,202704,Reggie Jackson,Reggie,1610612746,LAC,31.0,9,3,6,0.333,20.0,0.17,0.143,0.226,0.0,0.188,0.0,0.0,0.2,0.143,0.158,0.2,0.2,0.0,0.0,0.0,0.154,0.067,0.098,2,19,129,74,19,48,56,40,36,45,46,47,34,58,62,33,107,22,20,1,74,58,75,LAC
Players,1629611,Terance Mann,Terance,1610612746,LAC,24.0,7,2,5,0.286,12.0,0.231,0.6,0.263,1.0,0.2,0.5,0.667,0.2,0.143,0.167,0.0,0.0,1.0,0.0,0.5,0.333,0.25,0.615,19,35,123,85,40,36,6,35,1,42,16,9,34,58,56,39,1,1,20,116,102,34,8,LAC
Players,200765,Rajon Rondo,Rajon,1610612746,LAC,35.0,4,0,4,0.0,7.0,0.118,0.0,0.154,0.0,0.111,0.0,0.0,0.2,0.5,0.333,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36,100,114,100,71,66,73,54,36,56,46,47,34,7,22,1,1,1,1,1,1,63,85,LAC
