player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
1628469,Antonio Blakeney,Antonio,1610612741,CHI,21.0,2,1,1,0.5,4.7,0.333,0.667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,380,354,27,198,9,311,59,312,171,221,179,1,233,300,263,249,212,87,312,257,333,287,333
1626171,Bobby Portis,Bobby,1610612741,CHI,23.0,23,13,10,0.565,2.1,0.87,0.13,0.636,0.091,0.273,0.0,0.091,0.091,0.545,0.714,0.286,1.0,0.0,0.778,0.222,9,23,0.391,165,122,254,143,286,105,274,89,118,147,179,281,186,84,98,211,1,87,119,212,122,122,219
1626166,Cameron Payne,Cameron,1610612741,CHI,23.0,2,1,1,0.5,4.7,0.4,0.6,0.4,0.0,0.6,0.4,0.0,0.4,0.4,0.0,1.0,1.0,0.0,0.5,0.5,2,5,0.4,380,354,27,198,10,291,80,202,171,34,20,305,26,141,263,1,1,87,199,109,253,256,201
1626245,Cristiano Felicio,Cristiano,1610612741,CHI,25.0,7,4,3,0.571,2.1,1.0,0.0,0.571,0.0,0.0,0.0,0.429,0.0,0.571,1.0,0.0,0.0,0.0,1.0,0.0,2,3,0.667,307,288,114,134,289,1,294,110,171,221,179,63,233,75,1,249,212,87,1,257,253,287,39
1628021,David Nwaba,David,1610612741,CHI,25.0,24,17,7,0.708,2.9,1.0,0.0,0.8,0.0,0.0,0.3,0.2,0.1,0.8,0.5,0.5,0.0,0.0,0.5,0.5,8,10,0.8,151,70,197,47,187,1,294,51,171,221,32,222,176,36,138,147,212,87,199,109,134,209,30
1627756,Denzel Valentine,Denzel,1610612741,CHI,24.0,28,11,17,0.393,3.2,0.483,0.517,0.5,0.0,0.429,0.0,0.071,0.071,0.5,0.429,0.571,0.75,0.25,0.545,0.455,11,29,0.379,113,152,373,307,145,264,114,143,171,88,179,298,202,94,174,135,150,65,191,141,106,99,233
1626170,Jerian Grant,Jerian,1610612741,CHI,25.0,17,6,11,0.353,3.6,0.556,0.444,0.286,0.19,0.143,0.0,0.571,0.0,0.095,0.0,1.0,1.0,0.0,0.25,0.75,4,9,0.444,224,250,270,338,85,228,149,251,47,196,179,33,233,291,263,1,1,87,279,51,207,218,159
203200,Justin Holiday,Justin,1610612741,CHI,29.0,32,15,17,0.469,4.5,0.37,0.63,0.35,0.15,0.3,0.0,0.35,0.175,0.2,0.714,0.286,1.0,0.0,0.818,0.182,11,27,0.407,76,95,373,255,19,303,76,231,75,137,179,95,104,254,98,211,1,87,104,229,106,107,199
1627739,Kris Dunn,Kris,1610612741,CHI,24.0,27,15,12,0.556,4.0,0.845,0.155,0.658,0.184,0.118,0.066,0.224,0.092,0.474,0.04,0.96,0.0,1.0,0.036,0.964,28,58,0.483,122,95,290,151,36,116,263,86,50,208,135,209,183,111,261,51,212,1,311,22,25,31,132
1628374,Lauri Markkanen,Lauri,1610612741,CHI,21.0,31,15,16,0.484,4.6,0.426,0.574,0.333,0.083,0.458,0.097,0.209,0.125,0.25,0.583,0.417,1.0,0.0,0.783,0.217,23,61,0.377,87,95,360,242,13,286,93,232,127,77,104,220,151,226,130,181,1,87,118,215,37,27,235
