season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2022-23,1610612747,22200002,2022-10-18,LAL,GSW,GSW,1610612744,1,109,123,L,-14
2022-23,1610612747,22200016,2022-10-20,LAC,LAL,LAC,1610612746,2,97,103,L,-6
2022-23,1610612747,22200037,2022-10-23,POR,LAL,POR,1610612757,3,104,106,L,-2
2022-23,1610612747,22200064,2022-10-26,LAL,DEN,DEN,1610612743,4,99,110,L,-11
2022-23,1610612747,22200076,2022-10-28,LAL,MIN,MIN,1610612750,5,102,111,L,-9
2022-23,1610612747,22200095,2022-10-30,DEN,LAL,DEN,1610612743,6,121,110,W,11
2022-23,1610612747,22200117,2022-11-02,NOP,LAL,NOP,1610612740,7,120,117,W,3
2022-23,1610612747,22200131,2022-11-04,UTA,LAL,UTA,1610612762,8,116,130,L,-14
2022-23,1610612747,22200140,2022-11-06,CLE,LAL,CLE,1610612739,9,100,114,L,-14
2022-23,1610612747,22200157,2022-11-07,LAL,UTA,UTA,1610612762,10,116,139,L,-23
2022-23,1610612747,22200170,2022-11-09,LAL,LAC,LAC,1610612746,11,101,114,L,-13
2022-23,1610612747,22200183,2022-11-11,SAC,LAL,SAC,1610612758,12,114,120,L,-6
2022-23,1610612747,22200198,2022-11-13,BKN,LAL,BKN,1610612751,13,116,103,W,13
2022-23,1610612747,22200234,2022-11-18,DET,LAL,DET,1610612765,14,128,121,W,7
2022-23,1610612747,22200247,2022-11-20,SAS,LAL,SAS,1610612759,15,123,92,W,31
2022-23,1610612747,22200259,2022-11-22,LAL,PHX,PHX,1610612756,16,105,115,L,-10
2022-23,1610612747,22200282,2022-11-25,LAL,SAS,SAS,1610612759,17,105,94,W,11
2022-23,1610612747,22200288,2022-11-26,LAL,SAS,SAS,1610612759,18,143,138,W,5
2022-23,1610612747,22200308,2022-11-28,IND,LAL,IND,1610612754,19,115,116,L,-1
2022-23,1610612747,22200324,2022-11-30,POR,LAL,POR,1610612757,20,128,109,W,19
2022-23,1610612747,22200331,2022-12-02,LAL,MIL,MIL,1610612749,21,133,129,W,4
2022-23,1610612747,22200349,2022-12-04,LAL,WAS,WAS,1610612764,22,130,119,W,11
2022-23,1610612747,22200360,2022-12-06,LAL,CLE,CLE,1610612739,23,102,116,L,-14
2022-23,1610612747,22200366,2022-12-07,LAL,TOR,TOR,1610612761,24,113,126,L,-13
2022-23,1610612747,22200382,2022-12-09,LAL,PHI,PHI,1610612755,25,122,133,L,-11
2022-23,1610612747,22200396,2022-12-11,LAL,DET,DET,1610612765,26,124,117,W,7
2022-23,1610612747,22200413,2022-12-13,BOS,LAL,BOS,1610612738,27,118,122,L,-4
2022-23,1610612747,22200437,2022-12-16,DEN,LAL,DEN,1610612743,28,126,108,W,18
2022-23,1610612747,22200451,2022-12-18,WAS,LAL,WAS,1610612764,29,119,117,W,2
2022-23,1610612747,22200459,2022-12-19,LAL,PHX,PHX,1610612756,30,104,130,L,-26
2022-23,1610612747,22200475,2022-12-21,LAL,SAC,SAC,1610612758,31,120,134,L,-14
2022-23,1610612747,22200492,2022-12-23,CHA,LAL,CHA,1610612766,32,130,134,L,-4
2022-23,1610612747,22200494,2022-12-25,LAL,DAL,DAL,1610612742,33,115,124,L,-9
2022-23,1610612747,22200505,2022-12-27,LAL,ORL,ORL,1610612753,34,129,110,W,19
2022-23,1610612747,22200518,2022-12-28,LAL,MIA,MIA,1610612748,35,98,112,L,-14
2022-23,1610612747,22200530,2022-12-30,LAL,ATL,ATL,1610612737,36,130,121,W,9
2022-23,1610612747,22200551,2023-01-02,LAL,CHA,CHA,1610612766,37,121,115,W,6
2022-23,1610612747,22200574,2023-01-04,MIA,LAL,MIA,1610612748,38,112,109,W,3
2022-23,1610612747,22200590,2023-01-06,ATL,LAL,ATL,1610612737,39,130,114,W,16
2022-23,1610612747,22200595,2023-01-07,LAL,SAC,SAC,1610612758,40,136,134,W,2
2022-23,1610612747,22200609,2023-01-09,LAL,DEN,DEN,1610612743,41,109,122,L,-13
2022-23,1610612747,22200630,2023-01-12,DAL,LAL,DAL,1610612742,42,115,119,L,-4
2022-23,1610612747,22200655,2023-01-15,PHI,LAL,PHI,1610612755,43,112,113,L,-1
2022-23,1610612747,22200664,2023-01-16,HOU,LAL,HOU,1610612745,44,140,132,W,8
2022-23,1610612747,22200677,2023-01-18,SAC,LAL,SAC,1610612758,45,111,116,L,-5
2022-23,1610612747,22200690,2023-01-20,MEM,LAL,MEM,1610612763,46,122,121,W,1
2022-23,1610612747,22200705,2023-01-22,LAL,POR,POR,1610612757,47,121,112,W,9
2022-23,1610612747,22200719,2023-01-24,LAC,LAL,LAC,1610612746,48,115,133,L,-18
2022-23,1610612747,22200729,2023-01-25,SAS,LAL,SAS,1610612759,49,113,104,W,9
2022-23,1610612747,22200749,2023-01-28,LAL,BOS,BOS,1610612738,50,121,125,L,-4
2022-23,1610612747,22200757,2023-01-30,LAL,BKN,BKN,1610612751,51,104,121,L,-17
2022-23,1610612747,22200765,2023-01-31,LAL,NYK,NYK,1610612752,52,129,123,W,6
2022-23,1610612747,22200778,2023-02-02,LAL,IND,IND,1610612754,53,112,111,W,1
2022-23,1610612747,22200798,2023-02-04,LAL,NOP,NOP,1610612740,54,126,131,L,-5
2022-23,1610612747,22200821,2023-02-07,OKC,LAL,OKC,1610612760,55,130,133,L,-3
2022-23,1610612747,22200834,2023-02-09,MIL,LAL,MIL,1610612749,56,106,115,L,-9
2022-23,1610612747,22200853,2023-02-11,LAL,GSW,GSW,1610612744,57,109,103,W,6
2022-23,1610612747,22200867,2023-02-13,LAL,POR,POR,1610612757,58,115,127,L,-12
2022-23,1610612747,22200882,2023-02-15,NOP,LAL,NOP,1610612740,59,120,102,W,18
2022-23,1610612747,22200893,2023-02-23,GSW,LAL,GSW,1610612744,60,124,111,W,13
2022-23,1610612747,22200913,2023-02-26,LAL,DAL,DAL,1610612742,61,111,108,W,3
2022-23,1610612747,22200927,2023-02-28,LAL,MEM,MEM,1610612763,62,109,121,L,-12
2022-23,1610612747,22200940,2023-03-01,LAL,OKC,OKC,1610612760,63,123,117,W,6
2022-23,1610612747,22200955,2023-03-03,MIN,LAL,MIN,1610612750,64,102,110,L,-8
2022-23,1610612747,22200964,2023-03-05,GSW,LAL,GSW,1610612744,65,113,105,W,8
2022-23,1610612747,22200984,2023-03-07,MEM,LAL,MEM,1610612763,66,112,103,W,9
2022-23,1610612747,22201003,2023-03-10,TOR,LAL,TOR,1610612761,67,122,112,W,10
2022-23,1610612747,22201019,2023-03-12,NYK,LAL,NYK,1610612752,68,108,112,L,-4
2022-23,1610612747,22201030,2023-03-14,LAL,NOP,NOP,1610612740,69,123,108,W,15
2022-23,1610612747,22201038,2023-03-15,LAL,HOU,HOU,1610612745,70,110,114,L,-4
2022-23,1610612747,22201054,2023-03-17,DAL,LAL,DAL,1610612742,71,110,111,L,-1
2022-23,1610612747,22201070,2023-03-19,ORL,LAL,ORL,1610612753,72,111,105,W,6
2022-23,1610612747,22201092,2023-03-22,PHX,LAL,PHX,1610612756,73,122,111,W,11
2022-23,1610612747,22201106,2023-03-24,OKC,LAL,OKC,1610612760,74,116,111,W,5
2022-23,1610612747,22201114,2023-03-26,CHI,LAL,CHI,1610612741,75,108,118,L,-10
2022-23,1610612747,22201140,2023-03-29,LAL,CHI,CHI,1610612741,76,121,110,W,11
2022-23,1610612747,22201157,2023-03-31,LAL,MIN,MIN,1610612750,77,123,111,W,12
2022-23,1610612747,22201171,2023-04-02,LAL,HOU,HOU,1610612745,78,134,109,W,25
2022-23,1610612747,22201186,2023-04-04,LAL,UTA,UTA,1610612762,79,135,133,W,2
2022-23,1610612747,22201196,2023-04-05,LAL,LAC,LAC,1610612746,80,118,125,L,-7
2022-23,1610612747,22201212,2023-04-07,PHX,LAL,PHX,1610612756,81,121,107,W,14
2022-23,1610612747,22201228,2023-04-09,UTA,LAL,UTA,1610612762,82,128,117,W,11
