player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
203076,Anthony Davis,Anthony,1610612742,DAL,32.0,51,30,21,0.588,33.4,112.9,8.9,0.254,0.381,1.2,0.224,2.2,0.526,11.3,10.1,11.2,35.1,0.094,275,196,253,186,43,342,6,20,20,65,179,4,25,490,540,531,530,96,DAL
1630314,Brandon Williams,Brandon,1610612742,DAL,25.0,33,15,18,0.455,14.8,108.8,1.4,0.091,0.136,0.7,0.264,0.2,0.132,5.4,4.5,5.8,18.6,0.062,390,349,211,339,373,163,417,429,436,232,95,412,324,200,205,259,268,242,DAL
1628997,Caleb Martin,Caleb,1610612742,DAL,29.0,45,17,28,0.378,27.1,112.8,2.8,0.105,0.166,1.0,0.204,0.5,0.225,10.1,7.6,8.2,27.9,0.076,318,323,349,405,147,340,228,360,335,97,250,146,187,441,395,394,426,167,DAL
1629655,Daniel Gafford,Daniel,1610612742,DAL,26.0,57,28,29,0.491,21.5,113.4,4.1,0.168,0.269,0.4,0.127,1.8,0.59,8.7,7.1,6.7,21.9,0.058,232,220,362,295,241,366,99,131,111,406,483,7,15,367,370,301,323,266,DAL
203957,Danté Exum,Danté,1610612742,DAL,29.0,20,7,13,0.35,18.6,115.2,1.5,0.074,0.122,0.6,0.207,0.2,0.068,5.7,5.6,6.0,23.8,0.041,448,460,157,430,309,445,409,510,485,303,242,415,460,217,270,268,358,394,DAL
1641726,Dereck Lively II,Dereck,1610612742,DAL,21.0,36,21,15,0.583,23.1,106.4,4.6,0.186,0.275,0.6,0.13,1.6,0.544,8.1,7.5,6.7,24.0,0.109,370,280,179,197,215,94,77,96,102,325,473,12,23,326,389,300,359,57,DAL
203939,Dwight Powell,Dwight,1610612742,DAL,33.0,55,25,30,0.455,10.0,109.7,1.3,0.131,0.202,0.3,0.188,0.4,0.42,3.5,3.1,3.5,10.5,0.038,253,252,383,339,458,215,428,244,234,441,298,227,69,109,128,134,121,414,DAL
1630702,Jaden Hardy,Jaden,1610612742,DAL,22.0,57,30,27,0.526,15.9,111.6,1.4,0.085,0.13,0.5,0.181,0.1,0.062,6.6,4.8,5.0,17.0,0.052,232,196,334,251,350,297,413,456,454,364,317,473,473,263,220,220,235,303,DAL
1641789,Jazian Gortman,Jazian,1610612742,DAL,22.0,16,8,8,0.5,3.5,99.2,0.3,0.065,0.095,0.1,0.222,0.1,0.1,0.7,0.7,1.8,3.8,0.026,469,445,104,266,552,36,559,534,539,518,183,499,392,12,17,54,23,498,DAL
1630539,Kai Jones,Kai,1610612742,DAL,24.0,40,20,20,0.5,11.7,109.2,2.1,0.173,0.255,0.4,0.179,0.6,0.605,3.9,3.7,3.9,12.5,0.045,342,296,242,266,428,193,328,122,129,420,323,122,12,127,159,161,153,356,DAL
