player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
203460,Andre Roberson,Andre,1610612760,OKC,24.0,70,48,22,0.686,22.2,0.624,0.376,0.617,0.0,0.285,0.252,0.098,0.187,0.617,0.712,0.288,0.969,0.031,0.772,0.228,136,274,0.496,177,48,165,66,195,312,164,206,446,204,21,401,106,91,105,363,127,254,95,379,265,288,107
201627,Anthony Morrow,Anthony,1610612760,OKC,30.0,68,46,22,0.676,13.6,0.387,0.613,0.3,0.158,0.624,0.074,0.076,0.145,0.142,0.526,0.474,0.911,0.089,0.75,0.25,136,333,0.408,191,65,165,73,351,449,27,444,197,21,336,431,283,454,266,202,211,171,119,350,265,253,347
1626166,Cameron Payne,Cameron,1610612760,OKC,21.0,57,44,13,0.772,12.2,0.601,0.399,0.551,0.24,0.382,0.106,0.067,0.134,0.311,0.141,0.859,0.778,0.222,0.342,0.658,114,278,0.41,272,72,98,42,367,333,143,263,89,125,261,441,338,329,458,11,291,89,424,50,296,285,337
203079,Dion Waiters,Dion,1610612760,OKC,24.0,78,53,25,0.679,27.6,0.66,0.34,0.514,0.184,0.339,0.154,0.147,0.176,0.331,0.306,0.694,0.872,0.128,0.479,0.521,282,706,0.399,81,31,201,71,128,282,194,299,162,153,151,268,145,312,382,87,240,142,364,109,126,108,368
202683,Enes Freedom,Enes,1610612760,OKC,24.0,82,55,27,0.671,21.0,0.971,0.029,0.778,0.112,0.029,0.102,0.193,0.14,0.667,0.594,0.406,1.0,0.0,0.604,0.396,414,719,0.576,1,23,229,78,215,98,378,89,280,356,269,147,303,73,213,256,1,282,284,190,56,100,26
203962,Josh Huestis,Josh,1610612760,OKC,24.0,5,2,3,0.4,11.0,0.5,0.5,0.143,0.0,0.857,0.0,0.0,0.0,0.143,1.0,0.0,1.0,0.0,1.0,0.0,5,12,0.417,459,449,20,336,386,401,72,466,446,8,449,462,457,453,1,461,1,282,1,464,450,451,315
201142,Kevin Durant,Kevin,1610612760,OKC,27.0,72,52,20,0.722,35.8,0.652,0.348,0.505,0.193,0.275,0.165,0.22,0.105,0.311,0.518,0.482,0.64,0.36,0.55,0.45,698,1381,0.505,157,36,155,47,11,289,187,308,139,207,118,91,413,328,272,197,342,40,321,153,4,10,94
202713,Kyle Singler,Kyle,1610612760,OKC,28.0,68,43,25,0.632,14.4,0.561,0.439,0.485,0.078,0.39,0.16,0.125,0.147,0.407,0.732,0.268,1.0,0.0,0.826,0.174,86,221,0.389,191,81,201,98,339,360,116,330,345,116,135,329,277,241,85,384,1,282,54,420,327,315,380
203956,Mitch McGary,Mitch,1610612760,OKC,24.0,20,17,3,0.85,3.6,0.826,0.174,0.846,0.308,0.0,0.115,0.154,0.115,0.538,0.545,0.455,0.0,0.0,0.545,0.455,11,23,0.478,411,325,20,23,467,156,320,38,43,382,236,246,394,130,250,218,376,282,323,149,430,437,128
1737,Nazr Mohammed,Nazr,1610612760,OKC,38.0,5,5,0,1.0,3.9,1.0,0.0,0.75,0.25,0.0,0.0,0.25,0.25,0.5,0.333,0.667,0.0,0.0,0.333,0.667,3,5,0.6,459,426,1,1,465,1,434,115,78,382,449,53,23,151,370,93,376,282,426,45,459,465,16
2555,Nick Collison,Nick,1610612760,OKC,35.0,59,39,20,0.661,11.9,0.982,0.018,0.813,0.13,0.0,0.033,0.187,0.187,0.683,0.66,0.34,0.0,0.0,0.66,0.34,50,109,0.459,260,123,155,83,370,92,384,65,250,382,421,157,105,68,156,313,376,282,240,234,366,369,169
200751,Randy Foye,Randy,1610612760,OKC,32.0,81,37,44,0.457,20.3,0.481,0.519,0.397,0.135,0.475,0.072,0.128,0.177,0.262,0.255,0.745,0.693,0.307,0.45,0.55,169,482,0.351,19,139,413,278,231,414,62,394,237,71,343,321,141,382,405,64,325,57,377,97,237,182,438
201566,Russell Westbrook,Russell,1610612760,OKC,27.0,80,55,25,0.688,34.4,0.764,0.236,0.591,0.153,0.161,0.265,0.248,0.15,0.438,0.177,0.823,0.426,0.574,0.215,0.785,656,1444,0.454,44,23,201,63,29,194,282,225,206,291,18,57,268,212,445,24,372,10,462,12,5,5,182
201586,Serge Ibaka,Serge,1610612760,OKC,26.0,78,54,24,0.692,32.1,0.788,0.212,0.724,0.338,0.183,0.111,0.093,0.136,0.387,0.837,0.163,0.983,0.017,0.858,0.142,416,869,0.479,81,25,185,59,63,177,299,134,28,282,254,409,328,256,30,439,111,271,40,434,55,68,126
203500,Steven Adams,Steven,1610612760,OKC,22.0,80,54,26,0.675,25.2,1.0,0.0,0.821,0.019,0.0,0.066,0.179,0.116,0.802,0.762,0.238,0.0,0.0,0.762,0.238,261,426,0.613,44,25,217,76,160,1,434,57,433,382,356,175,392,17,62,407,376,282,104,370,144,207,11
