close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203994,Jusuf Nurkić,1610612757,POR,C,23.0,79,79,0.407,2.7,6.67,0.404,0.375,0.029
203468,CJ McCollum,1610612757,POR,G,26.0,80,80,0.493,2.19,5.74,0.381,0.379,0.002
202329,Al-Farouq Aminu,1610612757,POR,F,27.0,69,69,0.431,1.94,5.39,0.36,0.376,-0.016
203081,Damian Lillard,1610612757,POR,G,27.0,73,72,0.493,1.99,5.3,0.375,0.369,0.006
202323,Evan Turner,1610612757,POR,F-G,29.0,79,79,0.485,1.84,4.61,0.398,0.375,0.023
203894,Shabazz Napier,1610612757,POR,G,26.0,73,69,0.476,1.47,3.86,0.379,0.372,0.008
203090,Maurice Harkless,1610612757,POR,F,25.0,58,55,0.511,1.5,3.69,0.407,0.377,0.03
202334,Ed Davis,1610612757,POR,F-C,29.0,78,74,0.376,1.45,3.51,0.412,0.371,0.041
1628380,Zach Collins,1610612757,POR,C-F,20.0,64,58,0.473,1.44,3.48,0.413,0.374,0.039
1626192,Pat Connaughton,1610612757,POR,G-F,25.0,82,79,0.512,1.11,3.23,0.343,0.377,-0.034
1627735,Wade Baldwin IV,1610612757,POR,G,22.0,6,6,0.462,0.83,2.0,0.417,0.371,0.045
203086,Meyers Leonard,1610612757,POR,C,26.0,26,20,0.413,0.96,1.92,0.5,0.373,0.127
1628403,Caleb Swanigan,1610612757,POR,F-C,21.0,22,20,0.533,0.82,1.82,0.45,0.36,0.09
1627834,Georgios Papagiannis,1610612757,POR,C,20.0,15,9,0.338,0.73,1.53,0.478,0.383,0.096
1627774,Jake Layman,1610612757,POR,F,24.0,17,12,0.515,0.24,1.0,0.235,0.362,-0.127
