team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612757,Portland Trail Blazers,POR,73,73,0.356,944,2360,0.4,0.479,0.199,570,1319,0.432,0.157,374,1041,0.359
1610612738,Boston Celtics,BOS,72,72,0.313,792,2018,0.392,0.488,0.146,408,940,0.434,0.167,384,1078,0.356
1610612759,San Antonio Spurs,SAS,70,70,0.32,833,1997,0.417,0.459,0.247,667,1538,0.434,0.074,166,459,0.362
1610612764,Washington Wizards,WAS,72,72,0.288,701,1875,0.374,0.427,0.192,503,1253,0.401,0.095,198,622,0.318
1610612746,LA Clippers,LAC,72,72,0.288,716,1849,0.387,0.447,0.186,495,1190,0.416,0.103,221,659,0.335
1610612760,Oklahoma City Thunder,OKC,72,72,0.298,784,1831,0.428,0.485,0.195,576,1200,0.48,0.103,208,631,0.33
1610612762,Utah Jazz,UTA,72,72,0.296,693,1813,0.382,0.47,0.142,374,870,0.43,0.154,319,943,0.338
1610612742,Dallas Mavericks,DAL,73,73,0.268,650,1762,0.369,0.456,0.128,343,841,0.408,0.14,307,921,0.333
1610612754,Indiana Pacers,IND,73,73,0.274,716,1761,0.407,0.456,0.192,542,1237,0.438,0.081,174,524,0.332
1610612745,Houston Rockets,HOU,72,72,0.266,617,1729,0.357,0.481,0.076,187,492,0.38,0.19,430,1237,0.348
1610612743,Denver Nuggets,DEN,73,73,0.265,655,1719,0.381,0.436,0.173,465,1119,0.416,0.093,190,600,0.317
1610612749,Milwaukee Bucks,MIL,72,72,0.263,673,1716,0.392,0.476,0.132,386,863,0.447,0.131,287,853,0.336
1610612753,Orlando Magic,ORL,73,73,0.264,633,1703,0.372,0.427,0.171,443,1105,0.401,0.093,190,598,0.318
1610612758,Sacramento Kings,SAC,71,71,0.267,635,1670,0.38,0.453,0.15,392,937,0.418,0.117,243,733,0.332
1610612751,Brooklyn Nets,BKN,72,72,0.256,573,1662,0.345,0.43,0.111,289,723,0.4,0.145,284,939,0.302
1610612744,Golden State Warriors,GSW,65,65,0.287,611,1633,0.374,0.429,0.187,432,1064,0.406,0.1,179,569,0.315
1610612737,Atlanta Hawks,ATL,67,67,0.263,570,1594,0.358,0.437,0.129,317,784,0.404,0.134,253,810,0.312
1610612740,New Orleans Pelicans,NOP,71,71,0.245,569,1580,0.36,0.434,0.137,337,880,0.383,0.109,232,700,0.331
1610612763,Memphis Grizzlies,MEM,73,73,0.236,590,1562,0.378,0.431,0.151,424,995,0.426,0.086,166,567,0.293
1610612747,Los Angeles Lakers,LAL,71,71,0.249,543,1556,0.349,0.408,0.15,359,939,0.382,0.099,184,617,0.298
1610612748,Miami Heat,MIA,72,72,0.252,560,1526,0.367,0.438,0.148,344,893,0.385,0.105,216,633,0.341
1610612752,New York Knicks,NYK,66,66,0.254,544,1495,0.364,0.41,0.177,405,1041,0.389,0.077,139,454,0.306
1610612756,Phoenix Suns,PHX,72,72,0.235,593,1481,0.4,0.452,0.165,441,1038,0.425,0.07,152,443,0.343
1610612755,Philadelphia 76ers,PHI,73,73,0.222,535,1420,0.377,0.421,0.16,408,1021,0.4,0.062,127,399,0.318
1610612739,Cleveland Cavaliers,CLE,65,65,0.248,513,1415,0.363,0.432,0.137,316,779,0.406,0.112,197,636,0.31
1610612766,Charlotte Hornets,CHA,64,64,0.248,454,1362,0.333,0.421,0.111,214,610,0.351,0.137,240,752,0.319
1610612761,Toronto Raptors,TOR,71,71,0.206,437,1280,0.341,0.439,0.085,187,532,0.352,0.12,250,748,0.334
1610612741,Chicago Bulls,CHI,65,65,0.217,434,1239,0.35,0.432,0.11,231,626,0.369,0.107,203,613,0.331
1610612750,Minnesota Timberwolves,MIN,64,64,0.208,424,1220,0.348,0.439,0.092,201,537,0.374,0.117,223,683,0.327
1610612765,Detroit Pistons,DET,65,65,0.203,399,1125,0.355,0.422,0.117,248,648,0.383,0.086,151,477,0.317
