season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2023-24,1610612763,22300071,2023-10-25,NOP,MEM,1610612740,1,104,111,L
2023-24,1610612763,22300078,2023-10-27,DEN,MEM,1610612743,2,104,108,L
2023-24,1610612763,22300089,2023-10-28,MEM,WAS,1610612764,3,106,113,L
2023-24,1610612763,22300106,2023-10-30,DAL,MEM,1610612742,4,110,125,L
2023-24,1610612763,22300125,2023-11-01,MEM,UTA,1610612762,5,109,133,L
2023-24,1610612763,22300007,2023-11-03,MEM,POR,1610612757,6,113,115,L
2023-24,1610612763,22300144,2023-11-05,MEM,POR,1610612757,7,112,100,W
2023-24,1610612763,22300164,2023-11-08,MIA,MEM,1610612748,8,102,108,L
2023-24,1610612763,22300012,2023-11-10,UTA,MEM,1610612762,9,121,127,L
2023-24,1610612763,22300179,2023-11-12,MEM,LAC,1610612746,10,105,101,W
2023-24,1610612763,22300026,2023-11-14,MEM,LAL,1610612747,11,107,134,L
2023-24,1610612763,22300206,2023-11-18,MEM,SAS,1610612759,12,120,108,W
2023-24,1610612763,22300213,2023-11-19,BOS,MEM,1610612738,13,100,102,L
2023-24,1610612763,22300231,2023-11-22,MEM,HOU,1610612745,14,91,111,L
2023-24,1610612763,22300044,2023-11-24,PHX,MEM,1610612756,15,89,110,L
2023-24,1610612763,22300249,2023-11-26,MIN,MEM,1610612750,16,97,119,L
2023-24,1610612763,22300261,2023-11-29,UTA,MEM,1610612762,17,105,91,W
2023-24,1610612763,22300277,2023-12-01,MEM,DAL,1610612742,18,108,94,W
2023-24,1610612763,22300288,2023-12-02,MEM,PHX,1610612756,19,109,116,L
2023-24,1610612763,22301206,2023-12-06,MEM,DET,1610612765,20,116,102,W
2023-24,1610612763,22301221,2023-12-08,MIN,MEM,1610612750,21,103,127,L
2023-24,1610612763,22300299,2023-12-11,DAL,MEM,1610612742,22,113,120,L
2023-24,1610612763,22300314,2023-12-13,MEM,HOU,1610612745,23,104,117,L
2023-24,1610612763,22300332,2023-12-15,HOU,MEM,1610612745,24,96,103,L
2023-24,1610612763,22300355,2023-12-18,MEM,OKC,1610612760,25,97,116,L
2023-24,1610612763,22300360,2023-12-19,MEM,NOP,1610612740,26,115,113,W
2023-24,1610612763,22300377,2023-12-21,IND,MEM,1610612754,27,116,103,W
2023-24,1610612763,22300393,2023-12-23,MEM,ATL,1610612737,28,125,119,W
2023-24,1610612763,22300410,2023-12-26,MEM,NOP,1610612740,29,116,115,W
2023-24,1610612763,22300425,2023-12-28,MEM,DEN,1610612743,30,105,142,L
2023-24,1610612763,22300438,2023-12-29,MEM,LAC,1610612746,31,106,117,L
2023-24,1610612763,22300449,2023-12-31,SAC,MEM,1610612758,32,92,123,L
2023-24,1610612763,22300460,2024-01-02,SAS,MEM,1610612759,33,106,98,W
2023-24,1610612763,22300470,2024-01-03,TOR,MEM,1610612761,34,111,116,L
2023-24,1610612763,22300491,2024-01-05,MEM,LAL,1610612747,35,127,113,W
2023-24,1610612763,22300503,2024-01-07,MEM,PHX,1610612756,36,121,115,W
2023-24,1610612763,22300515,2024-01-09,MEM,DAL,1610612742,37,120,103,W
2023-24,1610612763,22300537,2024-01-12,LAC,MEM,1610612746,38,119,128,L
2023-24,1610612763,22300544,2024-01-13,NYK,MEM,1610612752,39,94,106,L
2023-24,1610612763,22300560,2024-01-15,GSW,MEM,1610612744,40,116,107,W
2023-24,1610612763,22300582,2024-01-18,MEM,MIN,1610612750,41,103,118,L
2023-24,1610612763,22300597,2024-01-20,MEM,CHI,1610612741,42,96,125,L
2023-24,1610612763,22300609,2024-01-22,MEM,TOR,1610612761,43,108,100,W
2023-24,1610612763,22300621,2024-01-24,MEM,MIA,1610612748,44,105,96,W
2023-24,1610612763,22300638,2024-01-26,ORL,MEM,1610612753,45,107,106,W
2023-24,1610612763,22300652,2024-01-28,MEM,IND,1610612754,46,110,116,L
2023-24,1610612763,22300663,2024-01-29,SAC,MEM,1610612758,47,94,103,L
2023-24,1610612763,22300687,2024-02-01,CLE,MEM,1610612739,48,101,108,L
2023-24,1610612763,22300693,2024-02-02,GSW,MEM,1610612744,49,101,121,L
2023-24,1610612763,22300706,2024-02-04,MEM,BOS,1610612738,50,91,131,L
2023-24,1610612763,22300722,2024-02-06,MEM,NYK,1610612752,51,113,123,L
2023-24,1610612763,22300737,2024-02-08,CHI,MEM,1610612741,52,110,118,L
2023-24,1610612763,22300751,2024-02-10,MEM,CHA,1610612766,53,106,115,L
2023-24,1610612763,22300766,2024-02-12,NOP,MEM,1610612740,54,87,96,L
2023-24,1610612763,22300783,2024-02-14,HOU,MEM,1610612745,55,121,113,W
2023-24,1610612763,22300790,2024-02-15,MIL,MEM,1610612749,56,113,110,W
2023-24,1610612763,22300807,2024-02-23,LAC,MEM,1610612746,57,95,101,L
2023-24,1610612763,22300830,2024-02-26,BKN,MEM,1610612751,58,86,111,L
2023-24,1610612763,22300845,2024-02-28,MEM,MIN,1610612750,59,101,110,L
2023-24,1610612763,22300861,2024-03-01,POR,MEM,1610612757,60,92,122,L
2023-24,1610612763,22300868,2024-03-02,POR,MEM,1610612757,61,100,107,L
2023-24,1610612763,22300879,2024-03-04,MEM,BKN,1610612751,62,106,102,W
2023-24,1610612763,22300896,2024-03-06,MEM,PHI,1610612755,63,115,109,W
2023-24,1610612763,22300913,2024-03-08,ATL,MEM,1610612737,64,92,99,L
2023-24,1610612763,22300931,2024-03-10,MEM,OKC,1610612760,65,93,124,L
2023-24,1610612763,22300940,2024-03-12,WAS,MEM,1610612764,66,109,97,W
2023-24,1610612763,22300950,2024-03-13,CHA,MEM,1610612766,67,98,110,L
2023-24,1610612763,22300972,2024-03-16,OKC,MEM,1610612760,68,112,118,L
2023-24,1610612763,22300989,2024-03-18,MEM,SAC,1610612758,69,111,121,L
2023-24,1610612763,22301001,2024-03-20,MEM,GSW,1610612744,70,116,137,L
2023-24,1610612763,22301015,2024-03-22,MEM,SAS,1610612759,71,99,97,W
2023-24,1610612763,22301040,2024-03-25,MEM,DEN,1610612743,72,103,128,L
2023-24,1610612763,22301055,2024-03-27,LAL,MEM,1610612747,73,124,136,L
