TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612757,Portland Trail Blazers,POR,73,73,0.356,12.93,32.33,0.4,0.479,0.199,7.81,18.07,0.432,0.157,5.12,14.26,0.359
1610612759,San Antonio Spurs,SAS,70,70,0.32,11.9,28.53,0.417,0.459,0.247,9.53,21.97,0.434,0.074,2.37,6.56,0.362
1610612738,Boston Celtics,BOS,72,72,0.313,11.0,28.03,0.392,0.488,0.146,5.67,13.06,0.434,0.167,5.33,14.97,0.356
1610612764,Washington Wizards,WAS,72,72,0.288,9.74,26.04,0.374,0.427,0.192,6.99,17.4,0.401,0.095,2.75,8.64,0.318
1610612746,LA Clippers,LAC,72,72,0.288,9.94,25.68,0.387,0.447,0.186,6.88,16.53,0.416,0.103,3.07,9.15,0.335
1610612760,Oklahoma City Thunder,OKC,72,72,0.298,10.89,25.43,0.428,0.485,0.195,8.0,16.67,0.48,0.103,2.89,8.76,0.33
1610612762,Utah Jazz,UTA,72,72,0.296,9.63,25.18,0.382,0.47,0.142,5.19,12.08,0.43,0.154,4.43,13.1,0.338
1610612744,Golden State Warriors,GSW,65,65,0.287,9.4,25.12,0.374,0.429,0.187,6.65,16.37,0.406,0.1,2.75,8.75,0.315
1610612742,Dallas Mavericks,DAL,73,73,0.268,8.9,24.14,0.369,0.456,0.128,4.7,11.52,0.408,0.14,4.21,12.62,0.333
1610612754,Indiana Pacers,IND,73,73,0.274,9.81,24.12,0.407,0.456,0.192,7.42,16.95,0.438,0.081,2.38,7.18,0.332
1610612745,Houston Rockets,HOU,72,72,0.266,8.57,24.01,0.357,0.481,0.076,2.6,6.83,0.38,0.19,5.97,17.18,0.348
1610612749,Milwaukee Bucks,MIL,72,72,0.263,9.35,23.83,0.392,0.476,0.132,5.36,11.99,0.447,0.131,3.99,11.85,0.336
1610612737,Atlanta Hawks,ATL,67,67,0.263,8.51,23.79,0.358,0.437,0.129,4.73,11.7,0.404,0.134,3.78,12.09,0.312
1610612743,Denver Nuggets,DEN,73,73,0.265,8.97,23.55,0.381,0.436,0.173,6.37,15.33,0.416,0.093,2.6,8.22,0.317
1610612758,Sacramento Kings,SAC,71,71,0.267,8.94,23.52,0.38,0.453,0.15,5.52,13.2,0.418,0.117,3.42,10.32,0.332
1610612753,Orlando Magic,ORL,73,73,0.264,8.67,23.33,0.372,0.427,0.171,6.07,15.14,0.401,0.093,2.6,8.19,0.318
1610612751,Brooklyn Nets,BKN,72,72,0.256,7.96,23.08,0.345,0.43,0.111,4.01,10.04,0.4,0.145,3.94,13.04,0.302
1610612752,New York Knicks,NYK,66,66,0.254,8.24,22.65,0.364,0.41,0.177,6.14,15.77,0.389,0.077,2.11,6.88,0.306
1610612740,New Orleans Pelicans,NOP,71,71,0.245,8.01,22.25,0.36,0.434,0.137,4.75,12.39,0.383,0.109,3.27,9.86,0.331
1610612747,Los Angeles Lakers,LAL,71,71,0.249,7.65,21.92,0.349,0.408,0.15,5.06,13.23,0.382,0.099,2.59,8.69,0.298
1610612739,Cleveland Cavaliers,CLE,65,65,0.248,7.89,21.77,0.363,0.432,0.137,4.86,11.98,0.406,0.112,3.03,9.78,0.31
1610612763,Memphis Grizzlies,MEM,73,73,0.236,8.08,21.4,0.378,0.431,0.151,5.81,13.63,0.426,0.086,2.27,7.77,0.293
1610612766,Charlotte Hornets,CHA,64,64,0.248,7.09,21.28,0.333,0.421,0.111,3.34,9.53,0.351,0.137,3.75,11.75,0.319
1610612748,Miami Heat,MIA,72,72,0.252,7.78,21.19,0.367,0.438,0.148,4.78,12.4,0.385,0.105,3.0,8.79,0.341
1610612756,Phoenix Suns,PHX,72,72,0.235,8.24,20.57,0.4,0.452,0.165,6.13,14.42,0.425,0.07,2.11,6.15,0.343
1610612755,Philadelphia 76ers,PHI,73,73,0.222,7.33,19.45,0.377,0.421,0.16,5.59,13.99,0.4,0.062,1.74,5.47,0.318
1610612741,Chicago Bulls,CHI,65,65,0.217,6.68,19.06,0.35,0.432,0.11,3.55,9.63,0.369,0.107,3.12,9.43,0.331
1610612750,Minnesota Timberwolves,MIN,64,64,0.208,6.63,19.06,0.348,0.439,0.092,3.14,8.39,0.374,0.117,3.48,10.67,0.327
1610612761,Toronto Raptors,TOR,71,71,0.206,6.15,18.03,0.341,0.439,0.085,2.63,7.49,0.352,0.12,3.52,10.54,0.334
1610612765,Detroit Pistons,DET,65,65,0.203,6.14,17.31,0.355,0.422,0.117,3.82,9.97,0.383,0.086,2.32,7.34,0.317
