season,team_id,game_id,game_date,away_team,home_team,opponent_id,pf,opp_pf,wl,differential,round,game_no_in_series
2018-19,1610612765,41800101,2019-04-14,DET,MIL,1610612749,86,121,L,-35,rnd1,1
2018-19,1610612765,41800102,2019-04-17,DET,MIL,1610612749,99,120,L,-21,rnd1,2
2018-19,1610612765,41800103,2019-04-20,MIL,DET,1610612749,103,119,L,-16,rnd1,3
2018-19,1610612765,41800104,2019-04-22,MIL,DET,1610612749,104,127,L,-23,rnd1,4
