season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2018-19,1610612765,21800004,2018-10-17,BKN,DET,1610612751,1,103,100,W
2018-19,1610612765,21800031,2018-10-20,DET,CHI,1610612741,2,118,116,W
2018-19,1610612765,21800049,2018-10-23,PHI,DET,1610612755,3,133,132,W
2018-19,1610612765,21800063,2018-10-25,CLE,DET,1610612739,4,110,103,W
2018-19,1610612765,21800074,2018-10-27,BOS,DET,1610612738,5,89,109,L
2018-19,1610612765,21800099,2018-10-30,DET,BOS,1610612738,6,105,108,L
2018-19,1610612765,21800104,2018-10-31,DET,BKN,1610612751,7,119,120,L
2018-19,1610612765,21800125,2018-11-03,DET,PHI,1610612755,8,99,109,L
2018-19,1610612765,21800140,2018-11-05,MIA,DET,1610612748,9,115,120,L
2018-19,1610612765,21800154,2018-11-07,DET,ORL,1610612753,10,103,96,W
2018-19,1610612765,21800169,2018-11-09,DET,ATL,1610612737,11,124,109,W
2018-19,1610612765,21800184,2018-11-11,CHA,DET,1610612766,12,103,113,L
2018-19,1610612765,21800206,2018-11-14,DET,TOR,1610612761,13,106,104,W
2018-19,1610612765,21800240,2018-11-19,CLE,DET,1610612739,14,113,102,W
2018-19,1610612765,21800258,2018-11-21,DET,HOU,1610612745,15,124,126,L
2018-19,1610612765,21800267,2018-11-23,HOU,DET,1610612745,16,116,111,W
2018-19,1610612765,21800287,2018-11-25,PHX,DET,1610612756,17,118,107,W
2018-19,1610612765,21800301,2018-11-27,NYK,DET,1610612752,18,115,108,W
2018-19,1610612765,21800321,2018-11-30,CHI,DET,1610612741,19,107,88,W
2018-19,1610612765,21800331,2018-12-01,GSW,DET,1610612744,20,111,102,W
2018-19,1610612765,21800343,2018-12-03,OKC,DET,1610612760,21,83,110,L
2018-19,1610612765,21800361,2018-12-05,DET,MIL,1610612749,22,92,115,L
2018-19,1610612765,21800369,2018-12-07,PHI,DET,1610612755,23,111,117,L
2018-19,1610612765,21800387,2018-12-09,NOP,DET,1610612740,24,108,116,L
2018-19,1610612765,21800392,2018-12-10,DET,PHI,1610612755,25,102,116,L
2018-19,1610612765,21800405,2018-12-12,DET,CHA,1610612766,26,107,108,L
2018-19,1610612765,21800431,2018-12-15,BOS,DET,1610612738,27,113,104,W
2018-19,1610612765,21800443,2018-12-17,MIL,DET,1610612749,28,104,107,L
2018-19,1610612765,21800463,2018-12-19,DET,MIN,1610612750,29,129,123,W
2018-19,1610612765,21800469,2018-12-21,DET,CHA,1610612766,30,86,98,L
2018-19,1610612765,21800486,2018-12-23,ATL,DET,1610612737,31,95,98,L
2018-19,1610612765,21800502,2018-12-26,WAS,DET,1610612764,32,106,95,W
2018-19,1610612765,21800518,2018-12-28,DET,IND,1610612754,33,88,125,L
2018-19,1610612765,21800536,2018-12-30,DET,ORL,1610612753,34,107,109,L
2018-19,1610612765,21800550,2019-01-01,DET,MIL,1610612749,35,98,121,L
2018-19,1610612765,21800560,2019-01-02,DET,MEM,1610612763,36,101,94,W
2018-19,1610612765,21800577,2019-01-05,UTA,DET,1610612762,37,105,110,L
2018-19,1610612765,21800591,2019-01-07,SAS,DET,1610612759,38,107,119,L
2018-19,1610612765,21800616,2019-01-09,DET,LAL,1610612747,39,100,113,L
2018-19,1610612765,21800620,2019-01-10,DET,SAC,1610612758,40,102,112,L
2018-19,1610612765,21800630,2019-01-12,DET,LAC,1610612746,41,109,104,W
2018-19,1610612765,21800648,2019-01-14,DET,UTA,1610612762,42,94,100,L
2018-19,1610612765,21800657,2019-01-16,ORL,DET,1610612753,43,120,115,W
2018-19,1610612765,21800672,2019-01-18,MIA,DET,1610612748,44,98,93,W
2018-19,1610612765,21800680,2019-01-19,SAC,DET,1610612758,45,101,103,L
2018-19,1610612765,21800693,2019-01-21,DET,WAS,1610612764,46,87,101,L
2018-19,1610612765,21800714,2019-01-23,DET,NOP,1610612740,47,98,94,W
2018-19,1610612765,21800726,2019-01-25,DET,DAL,1610612742,48,101,106,L
2018-19,1610612765,21800750,2019-01-29,MIL,DET,1610612749,49,105,115,L
2018-19,1610612765,21800764,2019-01-31,DAL,DET,1610612742,50,93,89,W
2018-19,1610612765,21800775,2019-02-02,LAC,DET,1610612746,51,101,111,L
2018-19,1610612765,21800790,2019-02-04,DEN,DET,1610612743,52,129,103,W
2018-19,1610612765,21800799,2019-02-05,DET,NYK,1610612752,53,105,92,W
2018-19,1610612765,21800817,2019-02-08,NYK,DET,1610612752,54,120,103,W
2018-19,1610612765,21800840,2019-02-11,WAS,DET,1610612764,55,121,112,W
2018-19,1610612765,21800855,2019-02-13,DET,BOS,1610612738,56,110,118,L
2018-19,1610612765,21800877,2019-02-22,DET,ATL,1610612737,57,125,122,W
2018-19,1610612765,21800888,2019-02-23,DET,MIA,1610612748,58,119,96,W
2018-19,1610612765,21800899,2019-02-25,IND,DET,1610612754,59,113,109,W
2018-19,1610612765,21800917,2019-02-27,DET,SAS,1610612759,60,93,105,L
2018-19,1610612765,21800935,2019-03-02,DET,CLE,1610612739,61,129,93,W
2018-19,1610612765,21800949,2019-03-03,TOR,DET,1610612761,62,112,107,W
2018-19,1610612765,21800966,2019-03-06,MIN,DET,1610612750,63,131,114,W
2018-19,1610612765,21800980,2019-03-08,DET,CHI,1610612741,64,112,104,W
2018-19,1610612765,21800992,2019-03-10,CHI,DET,1610612741,65,131,108,W
2018-19,1610612765,21801003,2019-03-11,DET,BKN,1610612751,66,75,103,L
2018-19,1610612765,21801014,2019-03-13,DET,MIA,1610612748,67,74,108,L
2018-19,1610612765,21801026,2019-03-15,LAL,DET,1610612747,68,111,97,W
2018-19,1610612765,21801044,2019-03-17,TOR,DET,1610612761,69,110,107,W
2018-19,1610612765,21801050,2019-03-18,DET,CLE,1610612739,70,119,126,L
